smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Cc1nc(C(=O)N2CCC(n3cncn3)CC2)nn1-c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,<3>,c1nc[nH]n1,<0>,<2>,(,C,),C=O,<3>,C1CCNCC1,<0>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(OC)c(NC(=O)CCn2cncn2)c1,<bos>,C,O,C=O,<0>,c1ccccc1,<4>,<3>,(,O,C,),N,C=O,C,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,
CC(CNC(=O)c1csc(N2CCCC2=O)n1)Cn1cccn1,<bos>,c1cn[nH]c1,<3>,C,C,(,C,),C,N,C=O,<0>,c1cscn1,<3>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1cccc(CCNC(=O)c2ccc3[nH]c(C)nc3c2)c1,<bos>,C,C,O,<0>,c1ccccc1,<4>,C,C,N,C=O,<0>,c1ccc2[nH]cnc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
N#CCCN(CCC#N)C(=O)CN1CCOc2ccccc21,<bos>,C#N,C,C,N,(,C,C,C#N,),C=O,C,<6>,c1ccc2c(c1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
CNc1ncnc(N2CCCC(c3nccn3CCOC)C2)c1N,<bos>,C,N,<5>,c1cncnc1,<1>,<0>,(,N,),<3>,C1CCNCC1,<1>,<3>,c1c[nH]cn1,<2>,C,C,O,C,<eos>,,,,,,,,,,,,,,,
CC1COc2ccc(Br)cc2C1O,<bos>,C,<7>,c1ccc2c(c1)CCCO2,<0>,<6>,(,O,),Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1cccs1)c1cnc2ccccn2c1=O,<bos>,c1ccsc1,<4>,C,C,N,C=O,<2>,O=c1ccnc2ccccn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1COc2ccccc2C1=O)c1ccccc1F,<bos>,F,<5>,c1ccccc1,<0>,C=O,N,<2>,O=C1CCOc2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(OS(=O)(=O)c2c(C)nn(C)c2C)c1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),O=[SH2]=O,O,<4>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,,,,,,
CS(=O)(=O)c1cccc(C(=O)NCc2ccncc2)c1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<4>,C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(F)ccc1CSc1nnnn1-c1ccccc1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,C#N,),C,S,<0>,c1nnn[nH]1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(S(=O)(=O)Oc2ccc(F)cc2)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(Cl)c(NC(=O)N2CCC(n3cncn3)CC2)c1,<bos>,Cl,<3>,c1ccccc1,<4>,<0>,(,C#N,),N,C=O,<3>,C1CCNCC1,<0>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(C(=O)N(C)Cc2cccs2)cc2c1OCCO2,<bos>,c1ccsc1,<4>,C,N,(,C,),C=O,<0>,c1ccc2c(c1)OCCO2,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
N#CCCCn1nnc(CO)c1-c1ccc2c(c1)OCO2,<bos>,O,C,<0>,c1c[nH]nn1,<2>,<1>,(,<0>,c1ccc2c(c1)OCO2,),C,C,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCC(O)c1cccs1)c1cccc(F)c1F,<bos>,O,C,(,<4>,c1ccsc1,),C,N,C=O,<0>,c1ccccc1,<4>,<5>,(,F,),F,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(F)cc1)c1nc(-n2cccc2)cs1,<bos>,F,<3>,c1ccccc1,<0>,N,C=O,<3>,c1cscn1,<0>,<3>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCOc1c(F)cccc1NC(=O)CN(C)S(C)(=O)=O,<bos>,C,O=[SH2]=O,N,(,C,),C,C=O,N,<4>,c1ccccc1,<5>,<0>,(,F,),O,C,C,C,<eos>,,,,,,,,,,,,,,
COc1ccc(CC(=O)NCCNC(=O)c2ccccc2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,C=O,N,C,C,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
COCC(=O)Nc1cccc(NC(=O)Nc2ccn(C)n2)c1,<bos>,C,O,C,C=O,N,<0>,c1ccccc1,<4>,N,C=O,N,<1>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1nnn(-c2ccc(C)c(Br)c2)c1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,Br,),<2>,c1c[nH]nn1,<0>,<1>,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,,,,,,
CC(NC(=O)Nc1cnn(C)c1)c1cn(-c2ccccc2)nn1,<bos>,c1ccccc1,<0>,<2>,c1c[nH]nn1,<0>,C,(,C,),N,C=O,N,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C1COc2ccc(Cl)c(Nc3ncccn3)c2N1,<bos>,c1cncnc1,<3>,N,<8>,O=C1COc2ccccc2N1,<7>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCCN(C)c2c(C(=O)c3cc(C4CC4)n[nH]3)cccc21,<bos>,C,<10>,c1ccc2c(c1)NCCCN2,<2>,<6>,(,C,),C=O,<4>,c1cn[nH]c1,<1>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1NC(=O)CN(CCC#N)c1ccccc1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,C=O,C,N,(,<0>,c1ccccc1,),C,C,C#N,<eos>,,,,,,,,,,,,,,
COCCCNC(=O)c1cc(N)ccc1N1CCCC1,<bos>,N,<0>,c1ccccc1,<4>,<3>,(,<3>,C1CCNC1,),C=O,N,C,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccccc1CNC(=O)CN(C)C(=O)c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C=O,N,(,C,),C,C=O,N,C,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
CCN1CCN(NC(=O)c2cccc(-c3ccoc3)c2)c2cccnc21,<bos>,C,C,<9>,c1cnc2c(c1)NCCN2,<6>,N,C=O,<0>,c1ccccc1,<4>,<0>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cc(CNC(=O)C2CCC(=O)N(c3ccccc3C)C2)ccn1,<bos>,C,O,<4>,c1ccncc1,<0>,C,N,C=O,<4>,O=C1CCCCN1,<6>,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(=O)CC(C)(C)C(=O)Nc1cccc(Br)c1,<bos>,C,C,O,C=O,C,C,(,C,),(,C,),C=O,N,<0>,c1ccccc1,<4>,Br,<eos>,,,,,,,,,,,,,,,,
O=C1NCC2(CCCN(C(=O)CNc3cc(F)ccc3F)CC2)O1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),N,C,C=O,<8>,O=C1NCC2(CCCNCC2)O1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1CC1)Nc1ccc(F)c(N2CCCS2(=O)=O)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,<6>,O=S1(=O)CCCN1,),N,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
O=c1c(=O)n(-c2ccc(F)cc2)ccn1CCc1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,<2>,O=c1[nH]cc[nH]c1=O,<5>,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(CC(=O)N2CCN(c3nnc(C4CC4)o3)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,C,C=O,<2>,C1CNCCN1,<5>,<0>,c1nnco1,<3>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1NC(=O)CCCC(=O)C(C)(C)C,<bos>,C,C,(,C,),(,C,),C=O,C,C,C,C=O,N,<3>,c1ccccc1,<0>,<4>,(,C,),F,<eos>,,,,,,,,,,,,
C=CCNc1nc(NC(C)C)nc(N2CCCCC2)n1,<bos>,C,C,(,C,),N,<2>,c1ncncn1,<0>,<4>,(,<3>,C1CCNCC1,),N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,
O=C(NCc1ccc(-c2nc3ccccc3o2)cc1)c1ccco1,<bos>,c1ccoc1,<4>,C=O,N,C,<0>,c1ccccc1,<3>,<5>,c1ccc2ocnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(F)(F)F)nn1CC(=O)NC1CC1,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,<4>,(,C,),C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
O=S(=O)(c1csc2ccccc12)N1C2CCC1CC(O)C2,<bos>,O,<0>,C1CC2CCC(C1)N2,<7>,O=[SH2]=O,<6>,c1ccc2sccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(C(=O)N2CCCC(COc3ccccc3F)C2)s1,<bos>,C,<3>,c1cscn1,<1>,C=O,<3>,C1CCNCC1,<1>,C,O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)CSc2ccc(Cl)cc2)c(N)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,N,),N,C=O,C,S,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CCCNC(=O)COc1ccc(N)cc1Br,<bos>,N,<0>,c1ccccc1,<3>,<4>,(,Br,),O,C,C=O,N,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,
Nc1cc(Cl)ccc1OCC(=O)NCc1ccccc1F,<bos>,N,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,C=O,N,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)c1c[nH]c2cc(F)ccc2c1=O,<bos>,F,<7>,O=c1cc[nH]c2ccccc12,<2>,C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCCN(C(=O)NC(c2ccccc2)c2nccn2C)C1,<bos>,C,<2>,c1c[nH]cn1,<3>,C,(,<0>,c1ccccc1,),N,C=O,<3>,C1CCNCC1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCN1CCOC(CNC(=O)NCc2cccc(C)c2)C1,<bos>,C,C,<5>,C1COCCN1,<1>,C,N,C=O,N,C,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)NCC(=O)N2CCCCC2)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),O,C,C=O,N,C,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)c1cc(C)ccc1OCCCOC(=O)c1c(C)oc(C)c1C,<bos>,C,<2>,c1ccoc1,<0>,<4>,(,C,),<1>,(,C,),C=O,O,C,C,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),C=O,C,<eos>,,,,,,,
COc1ccc(C(C)(C)C(=O)Nc2cccc(S(N)(=O)=O)c2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,(,C,),(,C,),C=O,N,<0>,c1ccccc1,<4>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,
Cc1ccc(-n2nc(C#N)c(C(=O)OCCC(N)=O)n2)cc1,<bos>,C,<3>,c1ccccc1,<0>,<3>,c1cn[nH]n1,<1>,<0>,(,C#N,),C=O,O,C,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,
Cn1ncc2c(SCC(=O)NC3(C#N)CCCC3)ncnc21,<bos>,C,<6>,c1ncc2cn[nH]c2n1,<2>,S,C,C=O,N,<0>,C1CCCC1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CNC(=O)c1c(F)cc(-c2ccncc2)cc1F,<bos>,F,<2>,c1ccccc1,<3>,<4>,(,F,),<0>,(,<0>,c1ccncc1,),C=O,N,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,
CCOC(=O)C1(C(=O)Nc2ccccc2C)CCCC1,<bos>,C,C,O,C=O,<0>,C1CCCC1,<0>,C=O,N,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCCC1=CCCCC1)C1COC(=O)N1Cn1cnnc1,<bos>,c1nnc[nH]1,<4>,C,<2>,O=C1NCCO1,<3>,C=O,N,C,C,<0>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#CCc1cccc(NC(=O)c2cnn(-c3ccccc3)n2)c1,<bos>,c1ccccc1,<0>,<3>,c1cn[nH]n1,<0>,C=O,N,<0>,c1ccccc1,<4>,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]cc1CNC(=O)C1CC(=O)N(Cc2cccc(F)c2)C1,<bos>,C,<1>,c1cn[nH]c1,<0>,C,N,C=O,<3>,O=C1CCCN1,<5>,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccccc1NC(=O)NCc1ccccc1S(N)(=O)=O,<bos>,C,O,<0>,c1ccccc1,<5>,N,C=O,N,C,<0>,c1ccccc1,<5>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(C(F)(F)F)nc1)N1CCc2nocc2C1,<bos>,F,C,(,F,),(,F,),<4>,c1ccncc1,<1>,C=O,<6>,c1onc2c1CNCC2,<eos>,,,,,,,,,,,,,,,,,,,,
CSc1ccc(C(C)NC(=O)NCCN2CCOCC2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,C,(,C,),N,C=O,N,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)C(N)Cc1ccn(Cc2ccccc2)c(=O)c1,<bos>,C,O,C=O,C,(,N,),C,<3>,O=c1cccc[nH]1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(S(N)(=O)=O)cc(C(=O)NC2CCC(O)CC2)c1C,<bos>,N,O=[SH2]=O,<0>,c1ccccc1,<4>,<2>,(,C,),<3>,(,C,),C=O,N,<0>,C1CCCCC1,<3>,O,<eos>,,,,,,,,,,,,,,,
CC(=O)OC(c1cc(C)n(N)n1)C(F)(F)F,<bos>,F,C,(,F,),(,F,),C,(,<1>,c1cn[nH]c1,<4>,<3>,(,N,),C,),O,C=O,C,<eos>,,,,,,,,,,,,
CC1CCCN(C(=O)Cc2ccc(Cl)cc2)CC1,<bos>,C,<0>,C1CCCNCC1,<4>,C=O,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCN1CCCOC1=O)Nc1cccc(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,N,C=O,N,C,C,<2>,O=C1NCCCO1,<eos>,,,,,,,,,,,,,,,,
CCCc1cc(C(=O)N2CCCC(c3cc(C)[nH]n3)C2)no1,<bos>,C,C,C,<4>,c1cnoc1,<1>,C=O,<3>,C1CCNCC1,<1>,<1>,c1cn[nH]c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)c1nnn(-c2ccc(OC)c(F)c2)c1C,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),<2>,c1c[nH]nn1,<0>,<1>,(,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,
Cc1cccc(CN(C(=O)c2ccc(C(C)O)cc2)C2CC2)c1,<bos>,O,C,(,C,),<3>,c1ccccc1,<0>,C=O,N,(,<0>,C1CC1,),C,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
Cc1cc(C)c(CNC(=O)c2noc3c2CCCC3)c(=O)[nH]1,<bos>,C,<5>,O=c1cccc[nH]1,<2>,<3>,(,C,),C,N,C=O,<0>,c1noc2c1CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1noc(C)c1C(=O)Nc1cccc(OC)c1,<bos>,C,O,C=O,<1>,c1cnoc1,<0>,<4>,(,C,),C=O,N,<0>,c1ccccc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C)cc1NCNC(=O)c1ccccc1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),N,C,N,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CSc1nsc(NC(=O)C2CSc3ccccc32)n1,<bos>,C,S,<0>,c1ncsn1,<2>,N,C=O,<6>,c1ccc2c(c1)CCS2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1[nH]c2ccccc2c1C(=O)Nc1ccc(-n2nccn2)cc1,<bos>,C,<5>,c1ccc2[nH]ccc2c1,<6>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1cn[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(N1CCOCC1)N1CCC2(CC1)CC(CC1CC1)CO2,<bos>,C1CC1,<0>,C,<0>,C1COC2(C1)CCNCC2,<7>,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Nn1c(SCc2cnn(-c3ccccc3)n2)nnc1-c1ccco1,<bos>,N,<4>,c1nnc[nH]1,<0>,<3>,(,<4>,c1ccoc1,),S,C,<0>,c1cn[nH]n1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CCc1cccc(NC(=O)c2cn(Cc3ccccc3F)nn2)c1,<bos>,C,C,<0>,c1ccccc1,<4>,N,C=O,<0>,c1c[nH]nn1,<2>,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)c1ccccc1OCC(=O)Nc1ccnn1C(C)C,<bos>,C,C,(,C,),<0>,c1ccccc1,<5>,O,C,C=O,N,<4>,c1cn[nH]c1,<3>,C,(,C,),C,<eos>,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)NCc2ccc(-n3cncn3)nc2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C=O,N,C,<1>,c1ccncc1,<4>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cnn(CCC(=O)N(C)Cc2ccncc2)c1,<bos>,c1ccncc1,<0>,C,N,(,C,),C=O,C,C,<3>,c1cn[nH]c1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccn(-c2ccc(NC(=O)C3CCCN3C(=O)C3CC3)cc2)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<3>,N,C=O,<4>,C1CCNC1,<3>,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1c(C)nn(-c2ccc3c(c2)OCO3)c1N,<bos>,N,<4>,c1cn[nH]c1,<0>,<1>,(,C,),<3>,(,<0>,c1ccc2c(c1)OCO2,),<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,
CCOc1ncccc1CNc1ccc(S(C)(=O)=O)cc1,<bos>,C,C,O,<2>,c1ccncc1,<1>,C,N,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)CCOc1ccc(-c2nnc(-c3cccnc3)o2)cc1,<bos>,C,C,(,C,),C,C,O,<0>,c1ccccc1,<3>,<0>,c1nnco1,<3>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccccc1S(=O)(=O)N1CCCCC1CCc1cn[nH]c1,<bos>,C,<0>,c1ccccc1,<5>,O=[SH2]=O,<3>,C1CCNCC1,<2>,C,C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n2nc(SCC(=O)N(C(C)C)C3CC3)nc2n1,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),S,C,C=O,N,(,<0>,C1CC1,),C,(,C,),C,<eos>,,,,,,,,,,,,,
CN(C(=O)CCNc1ncccc1F)C(C1CC1)C1CC1,<bos>,C1CC1,<0>,C,(,<0>,C1CC1,),N,(,C,),C=O,C,C,N,<2>,c1ccncc1,<1>,F,<eos>,,,,,,,,,,,,,,,
COc1ccc(Br)cc1NC(=O)CCc1nc2nc(C)cc(C)n2n1,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),C,C,C=O,N,<4>,c1ccccc1,<3>,<0>,(,Br,),O,C,<eos>,,,,,,,,,,,,,
Cc1ccc(-c2csc(NC(=O)c3ccsc3)n2)cc1C(N)=O,<bos>,N,C=O,<4>,c1ccccc1,<0>,<3>,(,C,),<0>,c1cscn1,<3>,N,C=O,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,
COCCOCC(=O)OC(c1ccc(F)cc1F)C(F)(F)F,<bos>,F,C,(,F,),(,F,),C,(,<3>,c1ccccc1,<0>,<4>,(,F,),F,),O,C=O,C,O,C,C,O,C,<eos>,,,,,,,
CC(=O)c1cccc(C(=O)NCC(=O)NCC2CCCO2)c1,<bos>,C,C=O,<0>,c1ccccc1,<4>,C=O,N,C,C=O,N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2cnnc2SCCc2cccnc2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<4>,c1nnc[nH]1,<0>,S,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
CN1CC(NC(=O)c2cc(Br)ccc2O)CCC1=O,<bos>,O,<3>,c1ccccc1,<4>,<0>,(,Br,),C=O,N,<4>,O=C1CCCCN1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(NC(=O)C2CCCN(C(=O)C(C)(C)C)C2)sc1C,<bos>,C,C,(,C,),(,C,),C=O,<3>,C1CCNCC1,<1>,C=O,N,<3>,c1cscn1,<0>,<1>,(,C,),C,<eos>,,,,,,,,,,,,
CC(C)N(CC(O)COc1ccccc1)C(=O)c1ccn(C)n1,<bos>,C,<3>,c1cn[nH]c1,<1>,C=O,N,(,C,(,C,),C,),C,C,(,O,),C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
Cc1ncccc1C(=O)OC(C)c1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C,(,C,),O,C=O,<1>,c1ccncc1,<2>,C,<eos>,,,,,,,,,,,,,,,,
Cc1nc2ccccc2c(=O)n1CCC(=O)Nc1ccccc1,<bos>,C,<3>,O=c1[nH]cnc2ccccc12,<2>,C,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCN(C(=O)c2ccc3c(c2)NCCO3)CC1,<bos>,C,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccc2c(c1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
OC(CCOc1ccc(Cl)cc1Cl)c1ccncc1,<bos>,O,C,(,<0>,c1ccncc1,),C,C,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),Cl,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C)n(C)c(=O)c1C(=O)NCC1(c2ccccc2)CC1,<bos>,C,<3>,O=c1cccc[nH]1,<2>,<5>,(,C,),<6>,(,C,),C=O,N,C,<0>,C1CC1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
O=C(NC1c2ccccc2CC1O)c1ccn2ccsc12,<bos>,O,<7>,c1ccc2c(c1)CCC2,<8>,N,C=O,<1>,c1cc2sccn2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)C1CC(=O)N(C2CCCC(c3ccccc3)CC2)C1,<bos>,N,C=O,<3>,O=C1CCCN1,<5>,<0>,C1CCCCCC1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc(NCc2cnn(-c3ccccc3)c2)c1,<bos>,N,<0>,c1ccccc1,<4>,N,C,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(C)n1c(C)cc(C(=O)Nc2ccncc2)c1C,<bos>,C,<0>,c1ccccc1,<5>,C,(,C,),<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,N,<0>,c1ccncc1,<eos>,,,,,,,,,,,
OCCNc1nc(N2CCCC2)nc2c1SCCC2,<bos>,O,C,C,N,<2>,c1ncc2c(n1)CCCS2,<0>,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(C(N)=O)oc1COc1ccccc1Cl,<bos>,C,O,C=O,<1>,c1ccoc1,<2>,<4>,(,C=O,N,),C,O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(CNC(=O)CSc2ccncc2)c1,<bos>,C,O,C=O,<0>,c1ccccc1,<4>,C,N,C=O,C,S,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccccc1-c1ccccc1OCc1ccccn1,<bos>,C,C=O,N,<0>,c1ccccc1,<5>,<0>,c1ccccc1,<5>,O,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(Cl)cc1NC(=O)CN1CCCC2(C1)OCCO2,<bos>,C,C,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,C=O,C,<2>,C1CNCC2(C1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)COc2cccc(C#N)c2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,N,C=O,C,O,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCc1c(CO)nnn1-c1ccc(OC)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<1>,<0>,(,C,O,),C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
CCN1C(=O)C(Cc2ccc(SC)cc2)Oc2cc(O)ccc21,<bos>,C,C,<10>,O=C1COc2ccccc2N1,<2>,<6>,(,O,),C,<3>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,,
C#CCOc1c(C#N)cccc1NC(=O)c1ccc(S(C)(=O)=O)nc1,<bos>,C#C,<0>,C,O,<5>,c1ccccc1,<4>,<0>,(,C#N,),N,C=O,<1>,c1ccncc1,<4>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,
