smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
O=C(NC1CC(=O)N(c2ccc(Cl)cc2)C1)c1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C=O,N,<3>,O=C1CCCN1,<5>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CSc1ccccc1C(C#N)CC(=O)N1CCC(C)CC1,<bos>,C,S,<0>,c1ccccc1,<5>,C,(,C#N,),C,C=O,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,
c1cc2c(c(Cc3nc(C4CC4)no3)c1)CNCC2,<bos>,C1CC1,<0>,<0>,c1ncon1,<2>,C,<2>,c1ccc2c(c1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(N2CCC(NC(C)C3CCCO3)CC2)cn1,<bos>,C,C,(,<4>,C1CCOC1,),N,<0>,C1CCNCC1,<3>,<0>,c1cncnc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C#N)cc1CN1CCN(c2ccc(O)cc2)CC1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C#N,),C,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,
Cc1ccc2cc(CCC(=O)OCC3CCCO3)c(=O)[nH]c2c1,<bos>,C,<7>,O=c1ccc2ccccc2[nH]1,<2>,C,C,C=O,O,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1noc(CCC(=O)Nc2cnccc2C(=O)c2ccccc2)n1,<bos>,C,<0>,c1ncon1,<2>,C,C,C=O,N,<5>,c1ccncc1,<0>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CN(C)c1ccc(C(=O)NCC(=O)N2CCC(C(N)=O)CC2)cc1,<bos>,C,N,(,C,),<0>,c1ccccc1,<3>,C=O,N,C,C=O,<3>,C1CCNCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,
CC(=O)CN(C(=O)c1cc2c(F)cccc2n1C)c1ccccc1,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<5>,<8>,(,F,),C=O,N,(,<0>,c1ccccc1,),C,C=O,C,<eos>,,,,,,,,,,,,,,
COc1ccccc1CN(C)C(=O)c1c[nH]c2cc(F)cc(F)c2c1=O,<bos>,F,<7>,O=c1cc[nH]c2ccccc12,<2>,<9>,(,F,),C=O,N,(,C,),C,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,
COC(=O)n1cnnc1SCc1ccc(OC)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,S,<0>,c1nnc[nH]1,<4>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(CCC(=O)Nc2nonc2C)c(C)c1,<bos>,C,<2>,c1ccccc1,<3>,<0>,(,C,),<4>,(,C,),C,C,C=O,N,<0>,c1cnon1,<1>,C,<eos>,,,,,,,,,,,
CCOc1ccccc1C(=O)NCc1cccc2c1OCCO2,<bos>,C,C,O,<0>,c1ccccc1,<5>,C=O,N,C,<5>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,
CC(Oc1ccccc1)C(=O)NCc1ccccc1N1CCCC1=O,<bos>,c1ccccc1,<0>,O,C,(,C,),C=O,N,C,<0>,c1ccccc1,<5>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,
N#CCCC(CC(O)c1ccccc1)c1cccs1,<bos>,O,C,(,<0>,c1ccccc1,),C,C,(,<4>,c1ccsc1,),C,C,C#N,<eos>,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(NC(=O)CCc2cccc(F)c2)ccc1C,<bos>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,C,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,
Cc1cn(-c2cc(C(=O)N(C(C)C)C(C)C)ccn2)nc1C,<bos>,C,C,(,C,),N,(,C,(,C,),C,),C=O,<0>,c1ccncc1,<4>,<3>,c1cn[nH]c1,<1>,<0>,(,C,),C,<eos>,,,,,,
NC(=O)Nc1ccc(C#CCNC(=O)C2CC=CCC2)cc1,<bos>,N,C=O,N,<0>,c1ccccc1,<3>,<0>,C#C,<1>,C,N,C=O,<4>,C1=CCCCC1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)C(C#N)c2ccc3c(c2)OCO3)cc1,<bos>,C#N,C,(,<0>,c1ccc2c(c1)OCO2,),C=O,N,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,
Oc1c(F)ccc2c1CCNC2C=Cc1ccc(F)cc1,<bos>,F,<0>,c1ccc2c(c1)CCNC2,<9>,<5>,(,O,),<0>,C=C,<1>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,
COCC(C)(O)CNC(=O)NC1CCN(c2ccccc2)C1,<bos>,C,O,C,C,(,C,),(,O,),C,N,C=O,N,<0>,C1CCNC1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,
CCOc1ccc(C(C#N)c2nc3cc(C)nn3c3ccccc23)cc1OC,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C,(,C#N,),<6>,c1ccc2c(c1)cnc1ccnn12,<10>,C,<eos>,,,,,,,,,,,,
CCOC(=O)N1Cc2nnn(CC)c2C(C(=O)OCc2ccccc2)C1,<bos>,C,C,O,C=O,<8>,C1Cc2[nH]nnc2CN1,<1>,<3>,(,C,C,),C=O,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
Cc1occc1CNC(=O)C1CCC(=O)N(C)C1c1cccs1,<bos>,C,<6>,O=C1CCCCN1,<4>,<5>,(,<4>,c1ccsc1,),C=O,N,C,<0>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,
Cc1cnc(CN2CCN(C(=O)C(C)OCC(F)(F)F)CC2)o1,<bos>,F,C,(,F,),(,F,),C,O,C,(,C,),C=O,<5>,C1CNCCN1,<2>,C,<3>,c1cocn1,<1>,C,<eos>,,,,,,,,
Cc1cc(C)nc(SCC(=O)N2CCC(=O)NCC2C)n1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),S,C,C=O,<4>,O=C1CCNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,,,
NC(=O)c1ccsc1NC(=O)CSc1nncs1,<bos>,N,C=O,<0>,c1ccsc1,<4>,N,C=O,C,S,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,,,
CCc1nc(C(C)NC(=O)C2CC3CCC2C3)cs1,<bos>,C,C,<3>,c1cscn1,<0>,C,(,C,),N,C=O,<0>,C1CC2CCC1C2,<eos>,,,,,,,,,,,,,,,,,,
CCCCN1C(=O)C(CCC)Nc2ccc(CO)cc21,<bos>,C,C,C,<2>,O=C1CNc2ccccc2N1,<10>,<7>,(,C,O,),C,C,C,C,<eos>,,,,,,,,,,,,,,,,
CCCCN(CC(=O)N1CCOCC1)C(=O)Cc1ccccc1O,<bos>,O,<5>,c1ccccc1,<0>,C,C=O,N,(,C,C=O,<5>,C1COCCN1,),C,C,C,C,<eos>,,,,,,,,,,,,,,
CS(=O)(=O)NC(C(=O)Oc1cccc(Cl)c1)c1ccccc1,<bos>,C,O=[SH2]=O,N,C,(,<0>,c1ccccc1,),C=O,O,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,
CC(NC(=O)C1(c2ccc(Cl)cc2)CCCC1)c1ccc(C(N)=O)cc1,<bos>,N,C=O,<0>,c1ccccc1,<3>,C,(,C,),N,C=O,<0>,C1CCCC1,<0>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,
Cn1c(C(C)(C)C)ccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1=O,<bos>,C,C,(,C,),(,C,),<5>,O=c1cccc[nH]1,<2>,<6>,(,C,),C=O,N,<3>,c1cscn1,<0>,<2>,c1ccncc1,<eos>,,,,,,,,,
Cc1nc(-c2ccc3c(c2)C(C)CC(=O)N3)ncc1CCCO,<bos>,O,C,C,C,<0>,c1cncnc1,<3>,<5>,(,C,),<6>,O=C1CCc2ccccc2N1,<3>,C,<eos>,,,,,,,,,,,,,,,,
c1ccc(C(NCC2CCCOC2)c2ccccc2)cc1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),N,C,<1>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,
CN(CCCn1ccc2ccccc21)c1ncnc2c1cnn2C,<bos>,C,<6>,c1ncc2cn[nH]c2n1,<2>,N,(,C,),C,C,C,<4>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccccc1C1CCN(C(=O)c2ccc(C#N)cc2)C1,<bos>,C,O,<0>,c1ccccc1,<5>,<0>,C1CCNC1,<3>,C=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,
O=C(COC(=O)c1cc2ccccc2o1)c1ccccn1,<bos>,c1ccc2occc2c1,<5>,C=O,O,C,C=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1CCCN(C(=O)CCN2CCOC2=O)C1,<bos>,C,C,O,C=O,<1>,C1CCNCC1,<3>,C=O,C,C,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ncccc1CNC(=O)c1ccc2c(c1)OCO2,<bos>,C,O,<2>,c1ccncc1,<1>,C,N,C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(N)ccc1NCC(O)c1ccco1,<bos>,N,<0>,c1ccccc1,<3>,<4>,(,C#N,),N,C,C,(,<4>,c1ccoc1,),O,<eos>,,,,,,,,,,,,,,,
CC(C(=O)N=c1[nH]nc(-c2ccccn2)[nH]1)n1cncn1,<bos>,C,C,(,<3>,c1nc[nH]n1,),C=O,<0>,N=c1[nH]cn[nH]1,<3>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1CC(=O)N1CCC(Sc2ccccn2)CC1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,C=O,<3>,C1CCNCC1,<0>,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,
CNC(=O)c1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,<bos>,C,N,C=O,<0>,c1ccccc1,<3>,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1Cl)C1CCCN(C(=O)C2CC2)C1,<bos>,C1CC1,<0>,C=O,<3>,C1CCNCC1,<1>,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(NC(=O)CNc2ccc(F)cc2)c1,<bos>,F,<3>,c1ccccc1,<0>,N,C,C=O,N,<4>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccccc2)c(C)c1CC(=O)N1CCOCC(CO)C1,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),<3>,(,<0>,c1ccccc1,),C,C=O,<2>,C1CNCCOC1,<0>,C,O,<eos>,,,,,,,,,,,
C=CCn1c(SCc2ccccc2)nnc1-c1cccnc1,<bos>,c1ccccc1,<0>,C,S,<0>,c1nnc[nH]1,<4>,<3>,(,<1>,c1ccncc1,),C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,
C=CCn1c2cc(C)sc2c2cnn(Cc3c(C)noc3C)c(=O)c21,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,<2>,O=c1[nH]ncc2c1[nH]c1ccsc12,<7>,<10>,(,C,),C,<0>,C=C,<eos>,,,,,,,,,,,,
CC1CN(C(C)C(=O)NCc2n[nH]c(=O)c3ccccc23)CC(C)O1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),C,(,C,),C=O,N,C,<4>,O=c1[nH]ncc2ccccc12,<eos>,,,,,,,,,,,,,,
CN(C)C(=O)CN1CCCC(c2noc(CO)n2)C1,<bos>,C,N,(,C,),C=O,C,<3>,C1CCNCC1,<1>,<0>,c1ncon1,<2>,C,O,<eos>,,,,,,,,,,,,,,,,
Cc1cccc2c(=O)n(CC(=O)Nc3nncs3)cnc12,<bos>,C,<6>,O=c1[nH]cnc2ccccc12,<2>,C,C=O,N,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1cc(C(=O)Nc2cc(F)c(F)c(F)c2)ccc1Cl,<bos>,F,<2>,c1ccccc1,<0>,<3>,(,F,),<4>,(,F,),N,C=O,<0>,c1ccccc1,<4>,<3>,(,Cl,),C=O,N,<eos>,,,,,,,,
Nc1cc(C(=O)NCCc2ccc(O)cc2)c[nH]1,<bos>,N,<2>,c1cc[nH]c1,<0>,C=O,N,C,C,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(C2CCCN2C(=O)CN2CCOCC2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<4>,C1CCNC1,<3>,C=O,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(CO)n(-c2ccc(Cl)c(Cl)c2)n1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),<3>,c1nc[nH]n1,<2>,<0>,(,C,),C,O,<eos>,,,,,,,,,,,,,,
,<bos>,C,<6>,O=C1COc2ccccc2N1,<2>,<8>,(,C,),<6>,(,<3>,C1CCNC1,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CCOc1ccc(C(O)Cn2c(-c3ccccc3)noc2=O)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,C,(,O,),C,<2>,O=c1[nH]cno1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,
CCC(C)C(NC(=O)c1ccc(COC)cc1)C(N)=O,<bos>,C,C,C,(,C,),C,(,C=O,N,),N,C=O,<3>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,
CCCc1c(NC(=O)c2cnc3ccccn23)nc2n(c1=O)CCS2,<bos>,C,C,C,<2>,O=c1ccnc2n1CCS2,<3>,N,C=O,<4>,c1ccn2ccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CCCCN1S(=O)(=O)c1ccc(C(=O)C2CC2)cc1,<bos>,C,<2>,C1CCNCC1,<3>,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
CCN(CCO)C(=O)Cn1c(=O)c2c(ncn2C)n(C)c1=O,<bos>,C,<6>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<2>,<10>,(,C,),C,C=O,N,(,C,C,),C,C,O,<eos>,,,,,,,,,,,,,
CC(=O)N(C)CC(=O)Nc1cccc(NC(=O)c2scnc2C2CC2)c1,<bos>,C,C=O,N,(,C,),C,C=O,N,<0>,c1ccccc1,<4>,N,C=O,<1>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,
OC(CN1CCOCC1)c1ccc2c(c1)OCCO2,<bos>,O,C,(,<0>,c1ccc2c(c1)OCCO2,),C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)CCC(=O)c1cc(Cl)cc(Cl)c1,<bos>,Cl,<2>,c1ccccc1,<0>,<4>,(,Cl,),C=O,C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
CC(C)C(NC(=O)c1ccc(Cl)cc1Cl)C(=O)Nc1ccn(C)n1,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C=O,N,C,(,C,(,C,),C,),C=O,N,<1>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,
CC(C)c1nc(C(C)NC(=O)Nc2ccc(C(N)=O)c(F)c2)cs1,<bos>,C,C,(,C,),<3>,c1cscn1,<0>,C,(,C,),N,C=O,N,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,<eos>,,,,,,,
CSc1ccc(NC(=O)CSc2nncs2)cc1,<bos>,C,S,<0>,c1ccccc1,<3>,N,C=O,C,S,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(Cc1ccccc1F)NC(=O)C(C)NC(=O)Nc1ccccc1,<bos>,F,<5>,c1ccccc1,<0>,C,C,(,C,),N,C=O,C,(,C,),N,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,
COc1ccc(C(C)NC(=O)c2cc(F)cc(F)c2)cc1O,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,(,C,),<0>,c1ccccc1,<3>,<4>,(,O,),O,C,<eos>,,,,,,,,
CCc1cccc(OCC(=O)N2CCOCC2)c1,<bos>,C,C,<0>,c1ccccc1,<4>,O,C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccncc1)Nc1ccc(Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,N,C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
NC(=O)N(Cc1cccc(OC(F)(F)F)c1)c1ccccc1,<bos>,F,C,(,F,),(,F,),O,<4>,c1ccccc1,<0>,C,N,(,<0>,c1ccccc1,),C=O,N,<eos>,,,,,,,,,,,
CC(C)Cc1c(CO)nnn1Cc1ccc(F)cc1F,<bos>,C,C,(,C,),C,<1>,c1c[nH]nn1,<2>,<0>,(,C,O,),C,<3>,c1ccccc1,<0>,<4>,(,F,),F,<eos>,,,,,,,,
Cc1ccc2c(c1)CCCN2C1=Nc2cc(N)ccc2OC1,<bos>,N,<4>,C1=Nc2ccccc2OC1,<0>,<9>,c1ccc2c(c1)CCCN2,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccncc1)c1cc(F)c(F)cc1Cl,<bos>,F,<0>,c1ccccc1,<2>,<5>,(,F,),<3>,(,Cl,),C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,
COc1ccc(C(=O)COC(=O)c2cccn2C)cc1Cl,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),C=O,C,O,C=O,<4>,c1cc[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,
CC1CCN(C(=O)c2cn(C)nc2C(C)(C)C)CC1,<bos>,C,C,(,C,),(,C,),<1>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,<3>,C1CCNCC1,<0>,<0>,C,<eos>,,,,,,,,,,
O=C(CCCn1cc(-c2cccnc2)cn1)Nc1nccs1,<bos>,c1cscn1,<3>,N,C=O,C,C,C,<3>,c1cn[nH]c1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1[nH]ncc1C(=O)Nc1cc(NC(=O)OC(C)(C)C)ccc1F,<bos>,C,C,(,C,),(,C,),O,C=O,N,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,<0>,c1cn[nH]c1,<4>,C,<eos>,,,,,,,
CC(Sc1nnnn1C)c1cc(C#N)cs1,<bos>,C#N,<0>,c1ccsc1,<2>,C,(,C,),S,<0>,c1nnn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(S(=O)(=O)NCC2CCCO2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),O=[SH2]=O,N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,
CSc1nc2ccc(C(=O)Nc3cccc4[nH]ccc34)cc2s1,<bos>,C,S,<5>,c1ccc2scnc2c1,<1>,C=O,N,<8>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)OC(C)C(=O)Nc2ccc(C#N)cc2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C=O,O,C,(,C,),C=O,N,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,
COc1ccc(C)cc1NC(=O)c1ccc(C)cc1OC,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),N,C=O,<3>,c1ccccc1,<4>,<0>,(,C,),O,C,<eos>,,,,,,,,,,,
C=CCNc1ccccc1C(=O)OC1CCOC1=O,<bos>,C=C,<0>,C,N,<0>,c1ccccc1,<5>,C=O,O,<2>,O=C1CCCO1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1c(CN(C)C(=O)Cc2c(F)cccc2F)oc2ccccc12,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C,C=O,N,(,C,),C,<5>,c1ccc2occc2c1,<6>,C,<eos>,,,,,,,,,,,,
Cc1noc(C2CCN(C(=O)c3ccc(OC(C)C)cc3)CC2)n1,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,C=O,<3>,C1CCNCC1,<0>,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,
CSc1cccc(C(=O)Nc2c3c(nc4c2CCC4)CCCC3)c1,<bos>,C,S,<0>,c1ccccc1,<4>,C=O,N,<0>,c1c2c(nc3c1CCC3)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1ccc(C#CCNC(=O)c2cc(C3CC3)on2)cc1,<bos>,C,N,(,C,),C=O,<0>,c1ccccc1,<3>,<0>,C#C,<1>,C,N,C=O,<1>,c1cnoc1,<4>,<0>,C1CC1,<eos>,,,,,,,,,,,
O=C(NCc1ccc2c(c1)OCO2)C1CCCN(C(=O)C2CC2)C1,<bos>,C1CC1,<0>,C=O,<3>,C1CCNCC1,<1>,C=O,N,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNC(=O)c2cnc(-c3ccccc3F)s2)n1,<bos>,C,O,<2>,c1ccncc1,<4>,C,N,C=O,<1>,c1cscn1,<3>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C(=O)OCc2nnc(-c3ccc(C)cc3)o2)s1,<bos>,C,C=O,N,<4>,c1ccsc1,<2>,C=O,O,C,<0>,c1nnco1,<3>,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)CSc2nc(C)cc(=O)[nH]2)c(O)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,O,),N,C=O,C,S,<5>,O=c1ccnc[nH]1,<3>,C,<eos>,,,,,,,,,,,,,,,
O=S(=O)(c1ccc(CNCC(F)(F)F)cc1)N1CCOCC1,<bos>,F,C,(,F,),(,F,),C,N,C,<3>,c1ccccc1,<0>,O=[SH2]=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,
,<bos>,C,<7>,O=C1COc2ccccc2N1,<3>,<2>,(,C,),<8>,(,<0>,c1nc[nH]n1,),N,C=O,C,<eos>,,,,,,,,,,,,,,,
COc1ccc(CC(=O)NCCCn2cccn2)cc1N,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,N,),C,C=O,N,C,C,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,
NC(=O)c1cc(Cl)ccc1NC(=O)CCOCc1ccccc1,<bos>,N,C=O,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,C=O,C,C,O,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(C#N)c2)cc1,<bos>,C,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc2nc(NC(=O)c3ccc(F)cc3)sc2cc1OC,<bos>,C,O,<0>,c1ccc2scnc2c1,<5>,<1>,(,O,C,),N,C=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
COCc1ccccc1NS(=O)(=O)c1cccc(C(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,O=[SH2]=O,N,<5>,c1ccccc1,<0>,C,O,C,<eos>,,,,,,,,,,,,
CCOCCN(Cc1ccoc1)S(=O)(=O)c1cn(C)cn1,<bos>,C,<2>,c1c[nH]cn1,<0>,O=[SH2]=O,N,(,C,<0>,c1ccoc1,),C,C,O,C,C,<eos>,,,,,,,,,,,,,,,
COc1ccc(NC(=O)NCCOc2cccc(C)c2)cc1Cl,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,N,C,C,O,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,
N#Cc1c(F)cccc1NCc1cnn(Cc2ccc(F)cc2)c1,<bos>,F,<0>,c1ccccc1,<4>,<5>,(,C#N,),N,C,<0>,c1cn[nH]c1,<3>,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,
O=C(Cc1ccc(Br)cc1)N1CC(c2nc(C3CC3)no2)C1,<bos>,Br,<3>,c1ccccc1,<0>,C,C=O,<2>,C1CNC1,<0>,<2>,c1ncon1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C)n(CC(=O)Nc2cccc3ccccc23)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),C,C=O,N,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,
CC1CCCCC1N(C)C(=O)CSc1nnnn1C1CCCC1,<bos>,C,<0>,C1CCCCC1,<5>,N,(,C,),C=O,C,S,<0>,c1nnn[nH]1,<4>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,
CCNC(=O)CNc1ccc(C(=O)NC)c(Cl)c1,<bos>,C,N,C=O,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C,C=O,N,C,C,<eos>,,,,,,,,,,,,,,,
CC(Sc1nnc(-c2ccccc2)o1)c1nnc(-c2cccs2)o1,<bos>,c1ccsc1,<4>,<0>,c1nnco1,<3>,C,(,C,),S,<0>,c1nnco1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
,<bos>,C1CC1,<0>,N,C=O,<2>,O=C1CC(=O)NC(=O)N1,<4>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCC(C(=O)NC(C)(C)c2cccc(O)c2)CC1,<bos>,O,<4>,c1ccccc1,<0>,C,(,C,),(,C,),N,C=O,<0>,C1CCNCC1,<3>,C=O,C,<eos>,,,,,,,,,,,,,
COCCCC(=O)N1CCN(Cc2ccccn2)CC1,<bos>,C,O,C,C,C,C=O,<2>,C1CNCCN1,<5>,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)Cn1cnc2cc(CN3CCOCC3)ccc21,<bos>,C,O,C=O,C,<4>,c1ccc2[nH]cnc2c1,<0>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cc(NC(=O)C(C)(C)C)c(OC)cc1OC,<bos>,C,C,(,C,),(,C,),C=O,N,<0>,c1ccccc1,<2>,<3>,(,O,C,),<5>,(,O,C,),C=O,O,C,C,<eos>,,,,
O=C1COc2ccc(C(=O)Nc3ccc(Br)cc3)cc2N1,<bos>,Br,<3>,c1ccccc1,<0>,N,C=O,<7>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
