smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
CCc1ccc(C2CCCN2S(=O)(=O)NC(C)C2CCOC2)o1,<bos>,C,C,(,<0>,C1CCOC1,),N,O=[SH2]=O,<3>,C1CCNC1,<4>,<2>,c1ccoc1,<4>,C,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CC1CCCN1C(=O)Nc1ccccc1)c1ccccc1,<bos>,c1ccccc1,<0>,C=O,C,<4>,C1CCNC1,<3>,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(C(=O)Nc2cc(F)cc(F)c2)cc1,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),N,C=O,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
COCC1CCCN(C(=O)CCN2C(=O)CCc3ccccc32)C1,<bos>,C,O,C,<1>,C1CCNCC1,<3>,C=O,C,C,<10>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc2ccccc2n1)N1CCCC1c1ccccc1,<bos>,c1ccccc1,<0>,<4>,C1CCNC1,<3>,C=O,<5>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
C#Cc1ccc(-n2ncc3c2NC(=O)N2CCN=C32)cc1,<bos>,C#C,<0>,<0>,c1ccccc1,<3>,<4>,O=C1Nc2[nH]ncc2C2=NCCN12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC1NC(=O)C2CN(Cc3ccccc3)CCN2C1=O,<bos>,C,C,C,<3>,O=C1NCC(=O)N2CCNCC12,<9>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1csc(C(C)NC(=O)c2cnn(Cc3ccccc3)c2)n1,<bos>,C,<0>,c1cscn1,<3>,C,(,C,),N,C=O,<0>,c1cn[nH]c1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)C2(NC(=O)c3cccc(F)c3)CCCC2)n1,<bos>,C,<2>,c1ccncc1,<4>,N,C=O,<0>,C1CCCC1,<0>,N,C=O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1ccc(N)cc1F)c1cc2ccccc2o1,<bos>,N,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,C,(,C,),<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,
CCC(C)(NC(=O)c1ccc(N(C)C)cc1)C(N)=O,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,C=O,N,C,(,C=O,N,),(,C,),C,C,<eos>,,,,,,,,,,,,,,,
CCn1cc(C(=O)Nc2c(C)cc(Cl)cc2N)cn1,<bos>,C,<2>,c1ccccc1,<3>,<4>,(,N,),<0>,(,Cl,),N,C=O,<0>,c1cn[nH]c1,<3>,C,C,<eos>,,,,,,,,,,,,,,,,
Cn1ncc2c3ccccc3n(C3(C(=O)Nc4ccccc4)CC3)c2c1=O,<bos>,C,<2>,O=c1[nH]ncc2c1[nH]c1ccccc12,<7>,<0>,C1CC1,<0>,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
OCC1CCc2c(cnn2Cc2cccc(F)c2)C1,<bos>,F,<4>,c1ccccc1,<0>,C,<2>,c1n[nH]c2c1CCCC2,<6>,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CCC2(CCC(C#N)C2)CC1,<bos>,C,C,(,C,),(,C,),O,C=O,<7>,C1CCC2(C1)CCNCC2,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cccc(OC)c1S(=O)(=O)NC1CCCCNC1=O,<bos>,C,O,<0>,c1ccccc1,<5>,<4>,(,O,C,),O=[SH2]=O,N,<2>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cccc(NCc2noc(-c3ccccc3C)n2)c1,<bos>,C,N,C=O,<0>,c1ccccc1,<4>,N,C,<0>,c1ncon1,<2>,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,
N#CCn1nnc(Cc2ccc(Cl)cc2)c1CO,<bos>,O,C,<1>,c1c[nH]nn1,<0>,<2>,(,C,C#N,),C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n(C(C)C(=O)Nc2cnc3c(cnn3C(C)C)c2)n1,<bos>,C,C,(,C,),<4>,c1cnc2[nH]ncc2c1,<0>,N,C=O,C,(,C,),<3>,c1cn[nH]c1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,
CCOc1cc(C(=O)N(C)C(C)c2ccccc2OC)cc(OC)c1OC,<bos>,C,O,<0>,c1ccccc1,<5>,C,(,C,),N,(,C,),C=O,<0>,c1ccccc1,<2>,<4>,(,O,C,C,),<3>,(,O,C,),O,C,<eos>,,,,,
CCN1CCN(C(=O)CCNC(=O)c2ccccc2Cl)CC1,<bos>,C,C,<2>,C1CNCCN1,<5>,C=O,C,C,N,C=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1C(=O)N(Cc1ccccc1)CC1CCOC1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C=O,N,(,C,<0>,c1ccccc1,),C,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,
C=CCn1c(NCC2CCCO2)nc2c1c(=O)[nH]c(=O)n2C,<bos>,C=C,<0>,C,<6>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<7>,<10>,(,C,),N,C,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n(CC(C)CNC(=O)c2cc(C)oc2C)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),C,C,(,C,),C,N,C=O,<1>,c1ccoc1,<4>,<2>,(,C,),C,<eos>,,,,,,,,,,,
COc1ccnc(N2CCN(C(=O)c3ccc(SC)cc3)CC2)n1,<bos>,C,S,<3>,c1ccccc1,<0>,C=O,<5>,C1CNCCN1,<2>,<3>,c1cncnc1,<1>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C(N)=O)n1nnnc1NCc1cccc(NC(=O)OC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),O,C=O,N,<0>,c1ccccc1,<4>,C,N,<0>,c1nnn[nH]1,<4>,C,(,C,),C=O,N,<eos>,,,,,,,,,,
Cc1occc1C(=O)Nc1ccc2c(c1)OCCO2,<bos>,C,<4>,c1ccoc1,<0>,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1nc(N)nc(CSc2nnc(-c3ccco3)n2C)n1,<bos>,C,N,(,C,),<0>,c1ncncn1,<4>,<2>,(,N,),C,S,<0>,c1nnc[nH]1,<4>,<3>,(,<4>,c1ccoc1,),C,<eos>,,,,,,,,,,,,
N#Cc1ccc(CNC(=O)CCc2nc3ccccc3c(=O)[nH]2)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,C,N,C=O,C,C,<3>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(CC(=O)NCc2ccccc2F)c(=O)c2ccccc12,<bos>,C,<4>,O=c1[nH]ncc2ccccc12,<2>,C,C=O,N,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)C(C)NCCc2c(C)n[nH]c2C)cc1,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),C,C,N,C,(,C,),C=O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,
CN(CCn1cccn1)C(=O)c1ccn(-c2ccccc2)n1,<bos>,c1cn[nH]c1,<3>,C,C,N,(,C,),C=O,<1>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1cc(CN(C2CC2)S(=O)(=O)c2cc(F)cc(F)c2)cn1,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),O=[SH2]=O,N,(,<0>,C1CC1,),C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,
CC(c1cccnc1)N(C)S(=O)(=O)c1cnn(-c2ccccc2)c1,<bos>,C,C,(,<1>,c1ccncc1,),N,(,C,),O=[SH2]=O,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)CCC(c1cc(Cl)ccc1Cl)N(C)C,<bos>,C,N,(,C,),C,(,<4>,c1ccccc1,<0>,<3>,(,Cl,),Cl,),C,C,C=O,O,C,<eos>,,,,,,,,,,,,,,
Fc1ccc(CNc2cnc(N3CCCCC3)nc2)cc1,<bos>,F,<0>,c1ccccc1,<3>,C,N,<0>,c1cncnc1,<3>,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCCCn1cnnc1SCc1ccc2cccc(C)c2n1,<bos>,C,O,C,C,C,<4>,c1nnc[nH]1,<0>,S,C,<5>,c1ccc2ncccc2c1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC1CN(C(=O)C2CCCC2)C2CCCOC12,<bos>,C,C,O,<4>,C1COC2CCNC2C1,<6>,C=O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)n1cc(C(=O)NCCn2c(=O)oc3ccccc32)cn1,<bos>,C,C,(,C,),(,C,),<3>,c1cn[nH]c1,<0>,C=O,N,C,C,<2>,O=c1[nH]c2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,
CC1C(c2ccc3c(c2)NC(=O)CO3)CCN1Cc1ccccc1,<bos>,C,<4>,C1CCNC1,<3>,<0>,(,<7>,O=C1COc2ccccc2N1,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC(=O)NC)C(=O)C(C)N1CC(C)c2ccccc21,<bos>,C,<6>,c1ccc2c(c1)CCN2,<8>,C,(,C,),C=O,N,(,C,C,),C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,
N#Cc1cccc(COc2ccccc2N2CCOCC2)c1,<bos>,C1COCCN1,<5>,<5>,c1ccccc1,<0>,O,C,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1c[nH]c2ncccc12)NCCOc1ccc(Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,O,C,C,N,C=O,C,<6>,c1cnc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)NC(=O)NCc1cc(=O)oc2cc(C)c(Cl)cc12,<bos>,C,<7>,O=c1ccc2ccccc2o1,<3>,<6>,(,Cl,),C,N,C=O,N,C,(,C,),C,C,<eos>,,,,,,,,,,,,,,,,,
CCOC(=O)C(C)C(=O)Nc1ccc(F)cc1OCC(F)F,<bos>,F,C,(,F,),C,O,<4>,c1ccccc1,<3>,<0>,(,F,),N,C=O,C,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,,
CC1CN(C(=O)Cc2ccco2)CC1(O)C1CCC1,<bos>,C,<0>,C1CCNC1,<3>,<1>,(,O,),<1>,(,<0>,C1CCC1,),C=O,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
CCCOc1ccccc1CNC(=O)c1scnc1C1CC1,<bos>,C,C,C,O,<0>,c1ccccc1,<5>,C,N,C=O,<1>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)Nc1nnc(C2CCCN(c3ncccn3)C2)s1,<bos>,C,C,(,C,),N,<0>,c1nncs1,<3>,<1>,C1CCNCC1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccccc1NC(=O)Cc1nnc(-c2ccccc2)o1,<bos>,C,N,(,C,),<0>,c1ccccc1,<5>,N,C=O,C,<0>,c1nnco1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1oc(-c2ccco2)nc1Cc1nc2ccsc2c(=O)[nH]1,<bos>,C,<1>,c1cocn1,<0>,<3>,(,<4>,c1ccoc1,),C,<3>,O=c1[nH]cnc2ccsc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(Cl)ccn2c(-c3ccc(F)cc3)nnc12,<bos>,N,<8>,c1ccn2cnnc2c1,<4>,<0>,(,Cl,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(N2CCC3(CC2)C(=O)Nc2ccccc23)nc(N2CCCC2)n1,<bos>,C1CCNC1,<3>,<3>,c1cncnc1,<5>,<1>,(,C,),<12>,O=C1Nc2ccccc2C12CCNCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cccc(NC(=O)CC2CCCOC2)c1,<bos>,C,C,O,C=O,<0>,c1ccccc1,<4>,N,C=O,C,<1>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(NC(=O)N2CCCCCC2)c1)c1cccnc1,<bos>,C1CCCNCC1,<4>,C=O,N,<0>,c1ccccc1,<4>,N,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC1CCCC(C)N1C(=O)CN1CCN(C(=O)c2ccco2)CC1,<bos>,C,<2>,C1CCNCC1,<3>,<4>,(,C,),C=O,C,<2>,C1CNCCN1,<5>,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,
COCC(NC(=O)c1ccc(OCC2CC2)cc1)c1nc[nH]n1,<bos>,C,O,C,C,(,<0>,c1nc[nH]n1,),N,C=O,<0>,c1ccccc1,<3>,O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
CCN(CCCN1CCCCCC1=O)C(=O)C1CCOCC1,<bos>,C,C,N,(,C=O,<0>,C1CCOCC1,),C,C,C,<7>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(OCC(=O)N1CCCCCC1)c1ccc(Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,C=O,O,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
C=CCN(C(=O)CN1CCOC2CCCCC21)c1ccccc1,<bos>,C1CCC2OCCNC2C1,<7>,C,C=O,N,(,<0>,c1ccccc1,),C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1OCC1CN(S(C)(=O)=O)CCO1,<bos>,C,O,<0>,c1ccccc1,<5>,O,C,<1>,C1COCCN1,<5>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1nc2ccccc2[nH]c1=O)NCCCc1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C,C,C,N,C=O,C,C,<2>,O=c1cnc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCC(C)N2CCOCC2)nn1C,<bos>,C,C,(,<5>,C1COCCN1,),C,N,C=O,<1>,c1cn[nH]c1,<4>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
N#Cc1ccsc1NC(=O)Cn1ncc2ccccc2c1=O,<bos>,C#N,<0>,c1ccsc1,<4>,N,C=O,C,<2>,O=c1[nH]ncc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(=O)NCC(=O)Nc1cccc(N)c1,<bos>,C,<0>,c1ccccc1,<5>,C=O,N,C,C=O,N,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(=O)Nc1cc(C)c2[nH]c(=O)c(=O)n(C)c2c1,<bos>,C,<7>,O=c1[nH]c2ccccc2[nH]c1=O,<5>,<2>,(,C,),N,C=O,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)C2CC(=O)N(Cc3ccco3)C2)n1C,<bos>,C,<4>,c1cc[nH]c1,<2>,<3>,(,C,),C,N,C=O,<3>,O=C1CCCN1,<5>,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
Nc1ccccc1OCCCNC(=O)NCc1ccco1,<bos>,N,<0>,c1ccccc1,<5>,O,C,C,C,N,C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCN(CC=C)C(=O)Cn1c(=O)n(C)c2ccccc21,<bos>,C=C,<0>,C,N,(,C,<0>,C=C,),C=O,C,<9>,O=c1[nH]c2ccccc2[nH]1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(CN(C)S(=O)(=O)c2ccc3c(c2)OCCO3)sc1C,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),C,N,(,C,),O=[SH2]=O,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nn(CC(C)(O)C2CC2)c(C)c1CCC(=O)c1cccs1,<bos>,O,C,(,C,),(,<0>,C1CC1,),C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),C,C,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,
CC(C)(NC(=O)c1ccco1)C(=O)NC(C1CC1)C1CC1,<bos>,C1CC1,<0>,C,(,<0>,C1CC1,),N,C=O,C,(,C,),(,C,),N,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,
CC(C)NC(=O)NCc1cccc(NC(=O)C(C)C)c1,<bos>,C,C,(,C,),N,C=O,N,C,<0>,c1ccccc1,<4>,N,C=O,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,
Cc1cccc(NCC2CCN(S(C)(=O)=O)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,N,C,<0>,C1CCNCC1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCC(C)NC(=O)COc1cc(C#N)ccc1OC,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C#N,),O,C,C=O,N,C,(,C,),C,C,C,<eos>,,,,,,,,,,,,,,,
CC(NC(=O)c1cc2ccccc2oc1=O)c1ccccc1F,<bos>,F,<5>,c1ccccc1,<0>,C,(,C,),N,C=O,<2>,O=c1ccc2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(-n2c(=O)[nH]c(N3CCOCC3)c(C#N)c2=O)c1,<bos>,C#N,<2>,O=c1cc[nH]c(=O)[nH]1,<7>,<3>,(,<5>,C1COCCN1,),<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CN(C)C(=O)c2ccc(-n3cccn3)c(F)c2)o1,<bos>,F,<4>,c1ccccc1,<0>,<3>,(,<3>,c1cn[nH]c1,),C=O,N,(,C,),C,<2>,c1ccoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,
O=C(NCCN1CCOCC1)c1ccn(-c2ccccc2)n1,<bos>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<1>,C=O,N,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)CCCn1cccn1)C1CCOC1,<bos>,C,C,(,<0>,C1CCOC1,),N,C=O,C,C,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(C(=O)c1csc(-c2cnn(C)c2)n1)C1CCCCCC1,<bos>,C,N,(,<0>,C1CCCCCC1,),C=O,<0>,c1cscn1,<3>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]nc(CCc2nc(-c3ccccc3)no2)n1-c1ccsc1,<bos>,c1ccsc1,<0>,<2>,O=c1[nH]cn[nH]1,<3>,C,C,<2>,c1ncon1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)N1CCc2c(COCC(F)F)cncc2C1,<bos>,C,N,(,C,),C=O,<7>,c1cc2c(cn1)CNCC2,<1>,C,O,C,C,(,F,),F,<eos>,,,,,,,,,,,,,,,,,,
CC(NS(C)(=O)=O)C(=O)NCCCNC(=O)OC(C)(C)C,<bos>,C,C,(,C,),(,C,),O,C=O,N,C,C,C,N,C=O,C,(,C,),N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,
COc1ccccc1CC1CCN(C(=O)NC2CCCCC2)C1,<bos>,C,O,<0>,c1ccccc1,<5>,C,<0>,C1CCNC1,<3>,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1nn(-c2cc(Cl)ccc2OC)c2c1CCCC2,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),<2>,c1n[nH]c2c1CCCC2,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(Cn1nc2c(cc1=O)CCCCC2)Nc1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,N,C=O,C,<6>,O=c1cc2c(n[nH]1)CCCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(CC(=O)Nc2ccnn2C(C)C)s1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C,C=O,N,<4>,c1cn[nH]c1,<3>,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(OC(C)C)ccc1S(=O)(=O)N1CCCC1,<bos>,C,C,(,C,),O,<0>,c1ccccc1,<3>,<4>,(,C,),O=[SH2]=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1C(=O)Nc1nc(-c2cccn(C)c2=O)cs1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C=O,N,<3>,c1cscn1,<0>,<2>,O=c1cccc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,
CC(C)Oc1cccc(CNC(=O)NCCCc2cn[nH]c2)n1,<bos>,C,C,(,C,),O,<4>,c1ccncc1,<2>,C,N,C=O,N,C,C,C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,
Cn1c(C2CC2)nc2cc(NC(=O)c3ccncc3)ccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<0>,<5>,(,<0>,C1CC1,),N,C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1ccco1)NCCn1cnnn1,<bos>,c1ccoc1,<4>,C,C,N,C=O,N,C,C,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CSc2nnc(C3CC3)n2C)cc1OC,<bos>,C,<4>,c1nnc[nH]1,<3>,<0>,(,<0>,C1CC1,),S,C,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,
Cc1cc(S(=O)(=O)N(C)CCc2ccccc2)ccc1S(C)(=O)=O,<bos>,C,O=[SH2]=O,<3>,c1ccccc1,<0>,<4>,(,C,),O=[SH2]=O,N,(,C,),C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)CSc2ncnc3ccsc23)n1,<bos>,C,<2>,c1ccncc1,<4>,N,C=O,C,S,<2>,c1ncc2sccc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(c2ccccn2)CCC1C(=O)Nc1ccnn1C(C)C,<bos>,C,<5>,C1CCNCC1,<0>,<3>,(,<2>,c1ccncc1,),C=O,N,<4>,c1cn[nH]c1,<3>,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,
O=C(NC1CC1)C1(n2ccc(Cc3ccccc3)n2)CCCC1,<bos>,C1CC1,<0>,N,C=O,<0>,C1CCCC1,<0>,<3>,c1cn[nH]c1,<1>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC1CCN(c2nc(=O)[nH]nc2C)CC1,<bos>,C,O,<0>,C1CCNCC1,<3>,<3>,O=c1nccn[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(NC(=O)C(C)(C)NC(=O)OC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),O,C=O,N,C,(,C,),(,C,),C=O,N,<4>,c1ccccc1,<0>,<2>,(,C,),C,<eos>,,,,,,,
CCC(C)(NC(=O)NC(C)c1sc(C(C)C)nc1C)C(N)=O,<bos>,C,C,(,C,),<3>,c1cscn1,<1>,<0>,(,C,),C,(,C,),N,C=O,N,C,(,C=O,N,),(,C,),C,C,<eos>,,,,,,
CC(CCNC(=O)c1ccc(S(C)(=O)=O)cc1)N1CCOCC1,<bos>,C,C,(,<5>,C1COCCN1,),C,C,N,C=O,<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NCC(C)O)cc1F,<bos>,C,C,(,O,),C,N,O=[SH2]=O,<0>,c1ccccc1,<3>,<4>,(,F,),C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccn(-c2ccc3c(c2)nnn3CCn2nc3ccccn3c2=O)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<0>,c1ccc2[nH]nnc2c1,<4>,C,C,<2>,O=c1[nH]nc2ccccn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(C)(C)c2cc(C(O)n3cccc3)ccc21,<bos>,C,<2>,O=C1Cc2ccccc2N1,<5>,<2>,(,C,),<9>,(,C,),C,(,O,),<3>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,
CCNC(=O)CNc1ccccc1OCc1ccccc1C,<bos>,C,<5>,c1ccccc1,<0>,C,O,<5>,c1ccccc1,<0>,N,C,C=O,N,C,C,<eos>,,,,,,,,,,,,,,,,,,,,
CN1CCN(C(=O)c2cccc(OCc3ccc(CC#N)cc3)c2)CC1,<bos>,C,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<4>,O,C,<0>,c1ccccc1,<3>,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N(CC(=O)NC1CC1)c1cc(F)ccc1F,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),N,(,O=[SH2]=O,C,),C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)c1cc(-c2ccc(Br)cc2)on1,<bos>,C,C,N,(,C,C,),C=O,<1>,c1cnoc1,<4>,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,
CC(CN1CCOCC1)N(C)C(=O)C1CCOCC1,<bos>,C1COCCN1,<5>,C,C,(,C,),N,(,C,),C=O,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1nn(C(F)(F)F)cc1C(=O)NCCc1ncc(C)s1,<bos>,C,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,(,F,),(,F,),F,),C=O,N,C,C,<3>,c1cscn1,<1>,C,<eos>,,,,,,,,,,,
