smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
CCn1nccc1C(=O)Nc1nnc(C2CCCCC2)s1,<bos>,C,C,<3>,c1cn[nH]c1,<4>,C=O,N,<0>,c1nncs1,<3>,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cc(-c2cn3ccsc3n2)ccc1F)C1CC1,<bos>,F,<3>,c1ccccc1,<4>,<0>,(,<0>,c1cn2ccsc2n1,),N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(=O)[nH]cc1C(=O)NCC(=O)Nc1cccc(Cl)c1,<bos>,C,<3>,O=c1cccc[nH]1,<4>,C=O,N,C,C=O,N,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCCC(=O)N1CCC(NC(=O)Cc2ccccc2C)CC1,<bos>,C,C=O,N,C,C,C=O,<3>,C1CCNCC1,<0>,N,C=O,C,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,
Nc1nccnc1C(=O)NCc1cccnc1Oc1ccc(F)cc1,<bos>,N,<4>,c1cnccn1,<3>,C=O,N,C,<1>,c1ccncc1,<2>,O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,
C#CCNCCc1cc(F)ccc1OCC,<bos>,C,C,O,<3>,c1ccccc1,<4>,<0>,(,F,),C,C,N,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc2ccccn2n1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,<5>,c1ccn2nccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(C)cc(C(=O)CNc2ccc3c(=O)n(Cc4ccccn4)c(=O)[nH]c3c2)c1C,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,C,N,<8>,O=c1[nH]c(=O)c2ccccc2[nH]1,<2>,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,
Nc1ccn(Cc2cccs2)c1CCS(=O)(=O)c1ccccc1,<bos>,c1ccsc1,<4>,C,<3>,c1cc[nH]c1,<4>,<0>,(,N,),C,C,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cccc(CCCNC(=O)c2cn(C)nc2C(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),<1>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,N,C,C,C,<4>,c1ccccc1,<0>,C=O,C,<eos>,,,,,,,,,,
COc1cccc(CC(C)N(C(=O)c2ccc3[nH]cnc3c2)C(C)C)c1,<bos>,C,C,(,C,),N,(,C=O,<0>,c1ccc2[nH]cnc2c1,),C,(,C,),C,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,
O=C(NC1CC1)c1nnn(-c2ccccc2)c1-c1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),<1>,c1c[nH]nn1,<0>,<2>,(,<0>,c1ccccc1,),C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
Cc1ccc2ncc(C(=O)Nc3nnc(-c4ccc(N)nc4)o3)n2c1,<bos>,C,<1>,c1ccn2ccnc2c1,<4>,C=O,N,<0>,c1nnco1,<3>,<1>,c1ccncc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1c(Cl)cccc1NC(=O)CCC(=O)c1cccs1,<bos>,N,C=O,<5>,c1ccccc1,<4>,<0>,(,Cl,),N,C=O,C,C,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1cccc2c(CNc3ncnc4nc[nH]c34)cc(C)nc12,<bos>,C,C,O,<2>,c1ccc2ncccc2c1,<7>,<5>,(,C,),C,N,<2>,c1ncc2[nH]cnc2n1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=c1c2cnc3c(CCO)cnn3c2ccn1Cc1cccc(F)c1,<bos>,F,<4>,c1ccccc1,<0>,C,<2>,O=c1[nH]ccc2c1cnc1ccnn12,<10>,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)c1nc(-c2cc(C)ccc2OC)cs1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),<0>,c1cscn1,<3>,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
CNC(=O)NCC(=O)Nc1nc(-c2ccccc2)ns1,<bos>,C,N,C=O,N,C,C=O,N,<2>,c1ncsn1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
c1cnc(N2CCN(Cc3cccnc3N3CCCC3)CC2)nc1,<bos>,C1CCNC1,<3>,<2>,c1ccncc1,<1>,C,<2>,C1CNCCN1,<5>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCC)C(=O)N(C)Cc1c(C)noc1C,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,N,(,C,),C=O,N,(,C,C,C,),C,C,C,<eos>,,,,,,,,,,,,
CN(C)c1cccc(-c2nc3ccccc3n2CC#N)c1,<bos>,C,N,(,C,),<0>,c1ccccc1,<4>,<5>,c1ccc2[nH]cnc2c1,<4>,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
COCC(=O)OCC(=O)Nc1ccc(Cl)cc1Cl,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),N,C=O,C,O,C=O,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(CC(=O)Nc2nc(-c3ccco3)cs2)ccc1O,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,O,),C,C=O,N,<3>,c1cscn1,<0>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
Fc1cccc(-c2nccn2Cc2nnnn2-c2ccccc2)c1,<bos>,F,<4>,c1ccccc1,<0>,<3>,c1c[nH]cn1,<2>,C,<0>,c1nnn[nH]1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1NS(=O)(=O)N1CCCC1,<bos>,C,O,<0>,c1ccccc1,<5>,N,O=[SH2]=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1cc(C(=O)NCC2(O)CCCc3ccccc32)cn1,<bos>,C,C,C,<3>,c1cn[nH]c1,<0>,C=O,N,C,<9>,c1ccc2c(c1)CCCC2,<9>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CSc2nnc(NC3CCCC3)s2)no1,<bos>,C,<4>,c1cnoc1,<1>,C,S,<0>,c1nncs1,<3>,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CN1CCN(C(=O)CCc2ccc(F)c(F)c2)CC1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C,C,C=O,<5>,C1CNCCN1,<2>,C,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,
Nc1cccc2c1nc(CC(F)F)n2CC(=O)Nc1ccccn1,<bos>,F,C,(,F,),C,<5>,c1ccc2[nH]cnc2c1,<4>,<8>,(,N,),C,C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
OC1(CNCc2ccc(C(F)(F)F)cc2)CCOCC1,<bos>,F,C,(,F,),(,F,),<3>,c1ccccc1,<0>,C,N,C,<0>,C1CCOCC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)COC2)C1CCN(C(=O)c2ccco2)CC1,<bos>,c1ccoc1,<4>,C=O,<3>,C1CCNCC1,<0>,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1ccccc1NC(=O)c1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,<0>,c1ccccc1,<5>,C=O,N,(,C,),C,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(C(C)NC(=O)c2cc3c([nH]c2=O)CCCC3=O)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,(,C,),N,C=O,<9>,O=C1CCCc2[nH]c(=O)ccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2nnc(CCc3cccc(F)c3F)n12,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,F,),C,C,<4>,c1ccn2cnnc2c1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN(Cc1ccccc1)C(=O)c1nc(CCOC)cs1,<bos>,C,C,N,(,C,<0>,c1ccccc1,),C=O,<3>,c1cscn1,<0>,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(c1csc(N2CCCCC2)n1)N1CCOc2ccccc21,<bos>,C1CCNCC1,<3>,<3>,c1cscn1,<0>,C=O,<6>,c1ccc2c(c1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ncc2c(=O)n(CC(=O)NC3CCCc4ccccc43)cnc21,<bos>,c1ccc2c(c1)CCCC2,<6>,N,C=O,C,<2>,O=c1[nH]cnc2[nH]ncc12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2cccc(NC(=O)c3ccc(=O)[nH]c3)c2n1,<bos>,C,<5>,c1ccc2ncccc2c1,<2>,N,C=O,<4>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C#N)ccc1OCC(=O)Nc1ccc(SC)cc1,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C#N,),O,C,C=O,N,<3>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,
CC1(CNC(=O)NCC(N2CCOCC2)C(F)(F)F)CCCO1,<bos>,F,C,(,F,),(,F,),C,(,<5>,C1COCCN1,),C,N,C=O,N,C,<4>,C1CCOC1,<4>,C,<eos>,,,,,,,,,,,,,
CCCn1c(SC(C)C(=O)NC2CCCC2)nnc1N1CCOCC1,<bos>,C1CCCC1,<0>,N,C=O,C,(,C,),S,<0>,c1nnc[nH]1,<4>,<3>,(,<5>,C1COCCN1,),C,C,C,<eos>,,,,,,,,,,,,,,,
CCCN(Cc1ccc(C#N)cc1)C(=O)c1scnc1Cl,<bos>,C,C,C,N,(,C=O,<1>,c1cscn1,<0>,Cl,),C,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1csc(NC(=O)C(C)Oc2ccc(Cl)cc2C)n1,<bos>,C,<4>,c1ccccc1,<3>,<0>,(,Cl,),O,C,(,C,),C=O,N,<3>,c1cscn1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,
Cc1nn(C2CCOCC2)c(C)c1C1CCCN1C(=O)c1ccco1,<bos>,C1CCOCC1,<0>,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),<4>,C1CCNC1,<3>,C=O,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,
CC(Oc1ccc(F)cc1)C(=O)N(C)CC(=O)Nc1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,O,C,(,C,),C=O,N,(,C,),C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
COC1CC2(CCN(c3noc(C)n3)CC2)C1,<bos>,C,O,<0>,C1CC2(C1)CCNCC2,<6>,<0>,c1ncon1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1SC1CCN(C(=O)c2cccnc2)CC1,<bos>,C,<0>,c1ccccc1,<5>,S,<0>,C1CCNCC1,<3>,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1c(C)nc(N)nc1NC(C)c1ccccn1,<bos>,C,C,(,<2>,c1ccncc1,),N,<5>,c1cncnc1,<0>,<1>,(,C,),<3>,(,N,),C=O,O,C,C,<eos>,,,,,,,,,,,,,
COC(=O)N1CCCN(C(=O)Nc2ccccc2N(C)C)CC1,<bos>,C,N,(,C,),<5>,c1ccccc1,<0>,N,C=O,<5>,C1CNCCNC1,<2>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
COc1ncccc1CNC(=O)Cc1ccc(Br)cc1,<bos>,C,O,<2>,c1ccncc1,<1>,C,N,C=O,C,<0>,c1ccccc1,<3>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(O)CCC(=O)NCC(C)C)cc1F,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,F,),C,(,O,),C,C,C=O,N,C,C,(,C,),C,<eos>,,,,,,,,,,,,,
Cc1noc(-c2ccc(Cn3cc(C4CCOC4)nn3)cc2)n1,<bos>,C,<0>,c1ncon1,<2>,<0>,c1ccccc1,<3>,C,<2>,c1c[nH]nn1,<0>,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCc1nn2c(C(N)=O)c(-c3ccc(OC)c(C)c3)nc2s1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,C,),<0>,c1cn2ncsc2n1,<4>,<1>,(,C=O,N,),C,C,C,<eos>,,,,,,,,,,,,,,,
NC(=O)CCCCCN1C(=O)CNc2cc(F)c(F)cc21,<bos>,F,<6>,O=C1CNc2ccccc2N1,<10>,<7>,(,F,),C,C,C,C,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2ccc(OCC(N)=O)cc2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,C=O,<0>,c1ccccc1,<3>,O,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(CCc1nc2ccccc2s1)NCC1CC2C=CC1C2,<bos>,c1ccc2scnc2c1,<5>,C,C,C=O,N,C,<3>,C1=CC2CCC1C2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)N1CCN(C(=O)Cc2c(F)cccc2Cl)CC1,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,Cl,),C,C=O,<2>,C1CNCCN1,<5>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC1(C)CN(CCc2noc(CCc3cccnc3)n2)CCO1,<bos>,C,<3>,C1COCCN1,<5>,<3>,(,C,),C,C,<0>,c1ncon1,<2>,C,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
Nc1nc(NCCCOc2ccccc2)c2cn[nH]c2n1,<bos>,N,<0>,c1ncc2cn[nH]c2n1,<2>,N,C,C,C,O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)C2CC(=O)N(Cc3ccco3)C2)c(C)s1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,<3>,O=C1CCCN1,<5>,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
CCC(C)c1cc(C(=O)N2CC3CC2CC3NC(C)=O)n(C)n1,<bos>,C,C,C,(,C,),<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,<6>,C1CC2CC1CN2,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,
Cc1cc(C)n(-c2ncc(C(=O)N3CCOCC3)cn2)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<3>,c1cncnc1,<0>,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1cc(C(O)c2ccc(C)cc2)nc(N2CCCC2)n1,<bos>,C,O,<1>,c1cncnc1,<5>,<3>,(,<3>,C1CCNC1,),C,(,O,),<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,
CN1CCN(C(=O)CN(CCO)c2cccc3c2OCCO3)CC1,<bos>,O,C,C,N,(,<2>,c1ccc2c(c1)OCCO2,),C,C=O,<5>,C1CNCCN1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CN(CC(O)COc2sccc2Br)CC(C)O1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),C,C,(,O,),C,O,<4>,c1ccsc1,<0>,Br,<eos>,,,,,,,,,,,,,,,,
O=C(NCc1cccs1)C1CN(Cc2ccncc2)CCO1,<bos>,c1ccsc1,<4>,C,N,C=O,<1>,C1COCCN1,<5>,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc2cc(C(=O)N(Cc3cccnc3)C3CC3)oc12,<bos>,c1ccncc1,<1>,C,N,(,<0>,C1CC1,),C=O,<5>,c1ccc2occc2c1,<2>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C)cc1CC(=O)OC(C)C(=O)Nc1cc(C)on1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),C,C=O,O,C,(,C,),C=O,N,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,
Cc1cccc(NC(=O)C(CC(C)C)NC(=O)c2cccs2)n1,<bos>,C,<4>,c1ccncc1,<2>,N,C=O,C,(,C,C,(,C,),C,),N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,
COc1ncnc(NCC(C)O)c1-n1ccnc1C(C)C,<bos>,C,C,(,C,),<3>,c1c[nH]cn1,<2>,<0>,c1cncnc1,<1>,<5>,(,O,C,),N,C,C,(,O,),C,<eos>,,,,,,,,,,,,
Cc1ccn2c(=NC(=O)c3ccc4nc(C)cn4c3)[nH]nc2c1,<bos>,C,<6>,N=c1[nH]nc2ccccn12,<0>,C=O,<1>,c1ccn2ccnc2c1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Br)cc1Cl)N1CCCC1,<bos>,Br,<0>,c1ccccc1,<3>,<4>,(,Cl,),C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)NCc1ccc(C(=O)Nc2ccc3c(c2)OCCCO3)cc1,<bos>,N,C=O,N,C,<0>,c1ccccc1,<3>,C=O,N,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCc1nc2ccccc2[nH]1)Nc1nccs1,<bos>,c1cscn1,<3>,N,C=O,C,C,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COC(=O)c1ccc(F)cc1F)c1ccc2c(c1)OCO2,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,O,C,C=O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(CO)CC(C)NS(=O)(=O)c1ccccc1N1CCOCC1,<bos>,O,C,C,(,C,),C,C,(,C,),N,O=[SH2]=O,<0>,c1ccccc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,
C=CCN(CC=C)c1nc2c([nH]1)c(=O)n(CC(C)C)c(=O)n2C,<bos>,C,C,(,C,),C,<2>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<7>,<10>,(,C,),N,(,C,<0>,C=C,),C,<0>,C=C,<eos>,,,,,,,,,,,,,
NC(=O)Cn1c(-c2cccc(N)c2)nc2ccccc21,<bos>,N,<4>,c1ccccc1,<0>,<5>,c1ccc2[nH]cnc2c1,<4>,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(-c2nc3ccccc3n2CCO)cc1OCC,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,C,),<5>,c1ccc2[nH]cnc2c1,<4>,C,C,O,<eos>,,,,,,,,,,,,,,,,,
O=C(CCSc1ccccn1)N1CCN(c2ccc(F)cc2)CC1,<bos>,F,<3>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,C=O,C,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(Cl)c1Cl)c1ccc(-n2cncn2)cc1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,Cl,),N,C=O,<0>,c1ccccc1,<3>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1ccccc1S(=O)(=O)N(C)C1CCCCC1,<bos>,C,N,(,<0>,C1CCCCC1,),O=[SH2]=O,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn2cccnc2c1C(=O)NC1CCCN(Cc2ccccc2)C1=O,<bos>,C,<5>,c1cnc2ccnn2c1,<4>,C=O,N,<2>,O=C1CCCCN1,<6>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2nc(C(=O)Nc3ccnc(N(C)C)n3)cn12,<bos>,C,N,(,C,),<3>,c1cncnc1,<1>,N,C=O,<5>,c1ccn2ccnc2c1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)NCc1ccnc(Oc2cccc(F)c2)c1,<bos>,C,C,C,N,C=O,N,C,<0>,c1ccncc1,<4>,O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)c(Oc2nccn3c(=O)n(C)nc23)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,Cl,),O,<5>,O=c1[nH]nc2cnccn12,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C(=O)Oc1ccc(CC(N)=O)cc1)N1CCc2ccccc2C1,<bos>,C,C,(,<8>,c1ccc2c(c1)CCNC2,),C=O,O,<0>,c1ccccc1,<3>,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCc1cccs1)c1ccccc1Cl,<bos>,c1ccsc1,<4>,C,N,O=[SH2]=O,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(O)CNC(=O)N1CCN(C(=O)c2ccncc2)CC1,<bos>,C,C,(,O,),C,N,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1CCC(NC(=O)CCN2C(=O)COc3ccccc32)CC1,<bos>,C,<0>,C1CCCCC1,<3>,N,C=O,C,C,<10>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N2CCOCC2)cc1NC(=O)Cc1cccs1,<bos>,C1COCCN1,<5>,C=O,<0>,c1ccccc1,<4>,<3>,(,C,),N,C=O,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(NC(=O)C(C)(C)C#N)ccc1F,<bos>,C,C,(,C,),(,C#N,),C=O,N,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,C,<eos>,,,,,,,,,,,,,,,
C=CCNc1nnc(SCC(=O)c2cc(C)n(CC)c2C)s1,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,C,S,<3>,c1nncs1,<0>,N,C,<0>,C=C,<eos>,,,,,,,,,,,,
Cc1ccc(NC2CN(C(=O)C3CCC(=O)N3)C2)c(F)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,F,),N,<0>,C1CNC1,<2>,C=O,<4>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc2ncc(C(=O)N3CCN(C(=O)C4CCC4)CC3)n2c1,<bos>,C,<1>,c1ccn2ccnc2c1,<4>,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1cccc(C2CCCN2C(=O)c2cnns2)c1,<bos>,C,C,(,C,),O,<0>,c1ccccc1,<4>,<4>,C1CCNC1,<3>,C=O,<1>,c1csnn1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(Cn1c(C2COCCO2)nc2ccccc21)N1CCOCC1,<bos>,C1COCCO1,<0>,<5>,c1ccc2[nH]cnc2c1,<4>,C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1C(C)N(C)Cc1cccc2cn[nH]c12,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,),N,(,C,),C,<2>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,
COc1ncccc1CNC(=O)NCc1ccnn1C1CCCC1,<bos>,C,O,<2>,c1ccncc1,<1>,C,N,C=O,N,C,<4>,c1cn[nH]c1,<3>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
c1cc(CSc2ncn[nH]2)c2c(c1)C(c1nc(C3CC3)no1)CC2,<bos>,C1CC1,<0>,<0>,c1ncon1,<2>,<8>,c1ccc2c(c1)CCC2,<5>,C,S,<2>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1cccs1)N1CCN(C(=O)c2cnccn2)CC1,<bos>,c1cnccn1,<0>,C=O,<5>,C1CNCCN1,<2>,C=O,N,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCc1nnc(CN2C(C)COCC2C)n1C,<bos>,C,<0>,C1COCCN1,<5>,<4>,(,C,),C,<3>,c1nnc[nH]1,<0>,<4>,(,C,),C,C,C,<eos>,,,,,,,,,,,,,,,,
COc1ccc(CCNC(=O)C2CCCO2)cc1Cl,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),C,C,N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCCc2nc(Cn3ccnc3)cs2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C,<3>,c1cscn1,<0>,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(OC)c(C(=O)N2CCOCC(CC(=O)NC)C2)c1,<bos>,C,C,O,<0>,c1ccccc1,<4>,<3>,(,O,C,),C=O,<2>,C1CNCCOC1,<0>,C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,
COc1cccc(-c2ncc(N)cn2)c1Cl,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,Cl,),<3>,c1cncnc1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
OCc1ccc(-c2csc(-c3ccccc3)n2)nc1,<bos>,O,C,<1>,c1ccncc1,<4>,<0>,c1cscn1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc2n1CCN(C(=O)Cc1csc(-c3cccs3)n1)C2,<bos>,C,<0>,c1nnc2n1CCNC2,<7>,C=O,C,<0>,c1cscn1,<3>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)CCN3)cc1,<bos>,C,C=O,N,<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccc2c(c1)CCN2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cccc(C#N)c1)C(=O)NCCc1ccc2c(c1)OCO2,<bos>,C#N,<4>,c1ccccc1,<0>,C,N,(,C,),C=O,N,C,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,
