smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Cc1cc(C(=O)N(Cc2cccc(N)c2)C2CC2)on1,<bos>,C,<1>,c1cnoc1,<4>,C=O,N,(,<0>,C1CC1,),C,<4>,c1ccccc1,<0>,N,<eos>,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(NC(=O)Cc2ccccn2)cc1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<3>,N,C=O,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)N1C2CCC1CC(SCc1ccc3c(c1)OCCO3)C2,<bos>,N,O=[SH2]=O,<7>,C1CC2CCC(C1)N2,<0>,S,C,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1c(CSc2nccc(=O)[nH]2)nc2ccccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,S,<5>,O=c1ccnc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1CCCN(C(=O)Nc2ccc(-n3cccn3)cc2)C1,<bos>,C,<1>,C1CCNCC1,<3>,C=O,N,<0>,c1ccccc1,<3>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCc1nnc(NC(=O)c2ccc(N3CCCC3=O)cc2)s1,<bos>,C,C,C,<0>,c1nncs1,<3>,N,C=O,<0>,c1ccccc1,<3>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)Oc2ccc(C(=O)NC)cc2)cc1OC,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,O,<3>,c1ccccc1,<0>,C=O,N,C,<eos>,,,,,,,,,,,,
O=C(CNC(=O)N1CCC(CO)CC1)Nc1ccccc1,<bos>,O,C,<0>,C1CCNCC1,<3>,C=O,N,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)Nn1c(C)nc2ccccc2c1=O,<bos>,C,C,N,(,C,C,),C=O,N,<2>,O=c1[nH]cnc2ccccc12,<3>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(CN1CCOCC1)Nc1ccc(Cn2cccn2)cc1,<bos>,c1cn[nH]c1,<3>,C,<3>,c1ccccc1,<0>,N,C=O,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)C(C)CNC(=O)Nc1cc(-c2ccc(C)s2)n[nH]1,<bos>,C,O,C=O,C,(,C,),C,N,C=O,N,<4>,c1cn[nH]c1,<1>,<4>,c1ccsc1,<2>,C,<eos>,,,,,,,,,,,,,
O=C(NC1CNC2COCC21)c1c(F)cccc1F,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),C=O,N,<1>,C1CC2COCC2N1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc2c(c1)CCCC2)NCCCO,<bos>,O,C,C,C,N,C=O,C,<0>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc(C(=O)NCCC(=O)NC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),N,C=O,C,C,N,C=O,<4>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,
Cc1cccc(OCc2nc(N)cc(=O)n2CC#N)c1,<bos>,C#N,C,<6>,O=c1ccnc[nH]1,<5>,<3>,(,N,),C,O,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,
CCCCOCC(=O)Nc1ccc(C(N)=O)cc1,<bos>,C,C,C,C,O,C,C=O,N,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)CC1CCCN(c2nc3c([nH]2)CCCNC3=O)C1,<bos>,C,O,C=O,C,<1>,C1CCNCC1,<3>,<8>,O=C1NCCCc2[nH]cnc21,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccccc1NCC(O)CCc1cn2ccsc2n1,<bos>,c1cn2ccsc2n1,<0>,C,C,C,(,O,),C,N,<5>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,
CCc1[nH]n(-c2ccccc2)c(=O)c1C(=O)N1CCN(CC)CC1,<bos>,C,C,<3>,O=c1cc[nH][nH]1,<2>,<5>,(,<0>,c1ccccc1,),C=O,<5>,C1CNCCN1,<2>,C,C,<eos>,,,,,,,,,,,,,,,
C=CC(OC(=O)c1ccccc1-n1cnnn1)c1ccncc1,<bos>,C=C,<0>,C,(,<0>,c1ccncc1,),O,C=O,<0>,c1ccccc1,<5>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,
CC(C)c1cc(C(=O)NCCc2nc(C(C)(C)C)cs2)on1,<bos>,C,C,(,C,),(,C,),<0>,c1cscn1,<3>,C,C,N,C=O,<4>,c1cnoc1,<1>,C,(,C,),C,<eos>,,,,,,,,
C=CCn1c(SCC(=O)NC(C)(C)C)nnc1-c1ccccn1,<bos>,C,C,(,C,),(,C,),N,C=O,C,S,<0>,c1nnc[nH]1,<4>,<3>,(,<2>,c1ccncc1,),C,<0>,C=C,<eos>,,,,,,,,
O=C(COCc1ccccc1)Nc1ccc2c(c1)OCCO2,<bos>,c1ccccc1,<0>,C,O,C,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc(F)c1C(=O)Cc1ccc2ccccc2c1,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,N,),C=O,C,<0>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)N(C)CC2CC2)cnn1-c1ccncc1,<bos>,C,<4>,c1cn[nH]c1,<0>,<3>,(,<0>,c1ccncc1,),C=O,N,(,C,),C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
COC(=O)N1CCC(NC(=O)NC(c2cccs2)C(C)C)CC1,<bos>,C,C,(,C,),C,(,<4>,c1ccsc1,),N,C=O,N,<0>,C1CCNCC1,<3>,C=O,O,C,<eos>,,,,,,,,,,,,
C=CCNC(=O)c1ccccc1NCC(O)c1ccc(F)cc1,<bos>,F,<3>,c1ccccc1,<0>,C,(,O,),C,N,<5>,c1ccccc1,<0>,C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,
O=C(NCCNC(=O)c1cccnc1)c1ccc(-c2cccs2)cc1,<bos>,c1ccsc1,<4>,<3>,c1ccccc1,<0>,C=O,N,C,C,N,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
CCC(=O)N(Cc1ccnc(-n2ccnc2C)c1)CC(C)C,<bos>,C,C,(,C,),C,N,(,C=O,C,C,),C,<0>,c1ccncc1,<4>,<2>,c1c[nH]cn1,<3>,C,<eos>,,,,,,,,,,,
CC1CN(C(C)C(=O)Nc2cnc(C(C)(C)C)nc2)CCO1,<bos>,C,C,(,C,),(,C,),<3>,c1cncnc1,<0>,N,C=O,C,(,C,),<5>,C1COCCN1,<1>,C,<eos>,,,,,,,,,,
Cc1ccc(NC(=O)NC2=CCCC2)cc1NC(=O)C1CCCC1,<bos>,C1CCCC1,<0>,C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,N,<0>,C1=CCCC1,<eos>,,,,,,,,,,,,,,,
CC(=O)NCc1ccc(SCC(=O)N2CCCC2)cc1,<bos>,C,C=O,N,C,<0>,c1ccccc1,<3>,S,C,C=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,,,
C(CN1CCOC(c2nc(C3CC3)n[nH]2)C1)OCC1CC1,<bos>,C1CC1,<0>,C,O,C,C,<5>,C1COCCN1,<1>,<2>,c1nc[nH]n1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
CCC(CC)C(=O)c1nc2cc(C(=O)NCCOC)ccc2[nH]1,<bos>,C,C,C,(,C,C,),C=O,<5>,c1ccc2[nH]cnc2c1,<0>,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,
CC(=O)NC(C)C(=O)Oc1ccc(C)cc1NCC(N)=O,<bos>,C,C=O,N,C,(,C,),C=O,O,<3>,c1ccccc1,<4>,<0>,(,C,),N,C,C=O,N,<eos>,,,,,,,,,,,
CCOc1ccccc1NC(=O)c1nc2ccccc2[nH]c1=O,<bos>,C,C,O,<0>,c1ccccc1,<5>,N,C=O,<2>,O=c1cnc2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)Nc1cccc(CNC(=O)C2CC2)c1,<bos>,C,C,(,C,),N,C=O,N,<0>,c1ccccc1,<4>,C,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,
Cc1ccc(C)c(CNC2(O)CCOC(c3ccc(Cl)cc3)C2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),C,N,<0>,C1CCOCC1,<4>,<0>,(,O,),<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,
Fc1cc(Cl)cc2c1CCNC2C(F)(F)F,<bos>,F,<5>,c1ccc2c(c1)CCNC2,<9>,<1>,(,Cl,),C,(,F,),(,F,),F,<eos>,,,,,,,,,,,,,,,
CCCN(C)C(=O)CCc1nc2c([nH]1)c(=O)[nH]c(=O)n2-c1ccccn1,<bos>,C,C,C,N,(,C,),C=O,C,C,<7>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<10>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
Cc1n[nH]cc1NC(=O)COc1cccc2ccccc12,<bos>,C,<1>,c1cn[nH]c1,<0>,N,C=O,C,O,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1c(C(=O)N2CCCCCC2)c(=O)oc2ccccc12,<bos>,C,C=O,N,<3>,O=c1ccc2ccccc2o1,<2>,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOC(C)C(=O)N1CCCC1C(=O)NCc1ccccc1OC,<bos>,C,C,O,C,(,C,),C=O,<3>,C1CCNC1,<4>,C=O,N,C,<0>,c1ccccc1,<5>,O,C,<eos>,,,,,,,,,,,,
Cn1cc(S(=O)(=O)Nc2ccc(C#N)c(Cl)c2)cn1,<bos>,C#N,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,O=[SH2]=O,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)N(C)Cc2ccccn2)c(C)c1,<bos>,C,<0>,O,<0>,c1ccccc1,<3>,<4>,(,C,),N,C=O,N,(,C,),C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,
CCNCc1cc(=O)[nH]c(Nc2cc(Cl)ccc2C)n1,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,<5>,O=c1ccnc[nH]1,<3>,C,N,C,C,<eos>,,,,,,,,,,,,,,,
O=C(Nc1ccnn1-c1ncccn1)c1cc2c(cn1)[nH]c1ncccc12,<bos>,c1cncnc1,<3>,<3>,c1cn[nH]c1,<4>,N,C=O,<8>,c1cnc2[nH]c3cnccc3c2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1nnnn1-c1cccc(F)c1S(=O)(=O)NC(C)C,<bos>,C,C,(,C,),N,O=[SH2]=O,<5>,c1ccccc1,<0>,<4>,(,F,),<4>,c1nnn[nH]1,<0>,C,<eos>,,,,,,,,,,,,,
CC(C)CC(C)OCC(=O)N1CCCN(c2ccccc2C#N)CC1,<bos>,C,C,(,C,),C,C,(,C,),O,C,C=O,<2>,C1CNCCNC1,<5>,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,
Cc1c(C(C)NC(=O)N2CCC(n3cncn3)CC2)cnn1C,<bos>,C,<3>,c1cn[nH]c1,<0>,<4>,(,C,),C,(,C,),N,C=O,<3>,C1CCNCC1,<0>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,
Cc1cc(C)c(NS(=O)(=O)c2cc(C(N)=O)n(C)c2)c(C)c1,<bos>,C,<2>,c1ccccc1,<3>,<0>,(,C,),<4>,(,C,),N,O=[SH2]=O,<0>,c1cc[nH]c1,<2>,<3>,(,C,),C=O,N,<eos>,,,,,,,,
CCNC(=O)N1CCN(C(=O)c2cc(SC)ccc2C)CC1,<bos>,C,S,<0>,c1ccccc1,<4>,<3>,(,C,),C=O,<5>,C1CNCCN1,<2>,C=O,N,C,C,<eos>,,,,,,,,,,,,,,
COCCOCC(=O)N1CCCc2cc(F)ccc21,<bos>,C,O,C,C,O,C,C=O,<9>,c1ccc2c(c1)CCCN2,<0>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)c2cc3ccccc3s2)oc1C,<bos>,C,<0>,c1cocn1,<3>,<1>,(,C,),C,N,C=O,<5>,c1ccc2sccc2c1,<eos>,,,,,,,,,,,,,,,,,,
Cc1nnc2n1CCN(c1ccc(-c3ccc4c(c3)OCO4)nn1)C2,<bos>,C,<0>,c1nnc2n1CCNC2,<7>,<5>,c1ccnnc1,<2>,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1nc(CNc2ccc3ccccc3n2)cc1-c1ccncc1,<bos>,C,<3>,c1cn[nH]c1,<1>,<4>,(,<0>,c1ccncc1,),C,N,<5>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)CC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,<bos>,C,C,(,C,),C,C=O,N,<0>,c1ccccc1,<3>,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,
OCCc1nc(-c2c(Cl)cccc2Cl)cs1,<bos>,Cl,<0>,c1ccccc1,<5>,<4>,(,Cl,),<0>,c1cscn1,<3>,C,C,O,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)Nc2ccc3[nH]ncc3c2)cc1OC,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,O,C,),C,N,C=O,N,<0>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,
COC(=O)c1ccc(NC(=O)c2cccc(NC3CC3)c2)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccccc1,<4>,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
CCn1nnnc1-c1cccc(NC(=O)c2cccs2)c1,<bos>,C,C,<4>,c1nnn[nH]1,<0>,<0>,c1ccccc1,<4>,N,C=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
CCN(C1CCCC1)S(=O)(=O)c1c(C)n[nH]c1C,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),O=[SH2]=O,N,(,<0>,C1CCCC1,),C,C,<eos>,,,,,,,,,,,,,,,
Cn1cc(-c2cccc(N)c2)c2cccnc21,<bos>,C,<4>,c1cnc2[nH]ccc2c1,<6>,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CC1CCCC1)N1CCCC1c1nc2ccccc2[nH]1,<bos>,C1CCCC1,<0>,C,C=O,<3>,C1CCNC1,<4>,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccnc(-c2ccc3c(c2)OCCO3)c1,<bos>,C,N,(,C,),<0>,c1ccncc1,<4>,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC1CN(C(=O)c2ccc3c(c2)OCO3)CC1COC,<bos>,C,O,C,<0>,C1CCNC1,<1>,<3>,(,C=O,<0>,c1ccc2c(c1)OCO2,),C,C,<eos>,,,,,,,,,,,,,,,,,
CNc1cnc(-c2nc3ccccc3n2CC(N)=O)nc1,<bos>,C,N,<0>,c1cncnc1,<3>,<5>,c1ccc2[nH]cnc2c1,<4>,C,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
CCOc1c(F)cccc1NC(C)Cn1ccnc1,<bos>,c1c[nH]cn1,<2>,C,C,(,C,),N,<4>,c1ccccc1,<5>,<0>,(,F,),O,C,C,<eos>,,,,,,,,,,,,,
CCC1CCCCN1C(=O)CCNc1ccc(C)cc1C,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,C,C,C=O,<3>,C1CCNCC1,<2>,C,C,<eos>,,,,,,,,,,,,,,
CCc1nc(C)c(C(=O)Nc2ccccc2S(C)(=O)=O)s1,<bos>,C,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,N,<0>,c1ccccc1,<5>,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,
Cc1n[nH]c(C)c1CCOC(=O)c1ccc2c(c1)NC(=O)CO2,<bos>,C,<1>,c1cn[nH]c1,<0>,<4>,(,C,),C,C,O,C=O,<7>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,
O=C(NCC1(O)CCOCC1)c1cc2ccccc2[nH]1,<bos>,O,<0>,C1CCOCC1,<0>,C,N,C=O,<5>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1Cl)N1CCN(S(=O)(=O)N2CCCC2)CC1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Cl,),C=O,<5>,C1CNCCN1,<2>,O=[SH2]=O,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,
CCC(=O)NCCNC(=O)Nc1ccccc1C(=O)OC(C)(C)C,<bos>,C,C,(,C,),(,C,),O,C=O,<5>,c1ccccc1,<0>,N,C=O,N,C,C,N,C=O,C,C,<eos>,,,,,,,,,
Cc1ncsc1C(=O)NCc1cc(F)ccc1Br,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,Br,),C,N,C=O,<1>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,,,,,
O=C(CCn1cccn1)Oc1ccc(F)c(Cl)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),O,C=O,C,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,
CC(c1cc2ccccc2o1)N(C)C(=O)c1c(O)cccc1O,<bos>,C,C,(,<5>,c1ccc2occc2c1,),N,(,C,),C=O,<5>,c1ccccc1,<0>,<4>,(,O,),O,<eos>,,,,,,,,,,,,
Cc1ccc(C)c2c(C)c(C(=O)N3CCN(C)CC3)oc12,<bos>,C,<2>,c1ccc2occc2c1,<5>,<8>,(,C,),<6>,(,C,),C=O,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,,,
O=C(NCCN1CCCc2ccccc21)C1CCCO1,<bos>,C1CCOC1,<4>,C=O,N,C,C,<9>,c1ccc2c(c1)CCCN2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COC(CNC(=O)c1ccc(F)cc1Br)c1ccccc1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Br,),C=O,N,C,C,(,<0>,c1ccccc1,),O,C,<eos>,,,,,,,,,,,,,
CC(C)NC(=O)C(C)OC(=O)c1n[nH]c(=O)c2ccccc12,<bos>,C,C,(,C,),N,C=O,C,(,C,),O,C=O,<4>,O=c1[nH]ncc2ccccc12,<eos>,,,,,,,,,,,,,,,,
CC(=O)N1CCc2ccc(CN3CCOCC3)cc21,<bos>,C,C=O,<8>,c1ccc2c(c1)CCN2,<1>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(C)CCN1S(=O)(=O)N1CCCC1c1ccccn1,<bos>,C,<0>,C1CNCCN1,<5>,<2>,(,C,),O=[SH2]=O,<3>,C1CCNC1,<4>,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(OCc2sc(C#N)nc2C)c1,<bos>,C,<0>,c1cscn1,<1>,<3>,(,C#N,),C,O,<4>,c1ccccc1,<0>,<3>,(,O,C,),O,C,<eos>,,,,,,,,,,,
Cc1ccc(O)c(NC(=O)CCSc2nc(C)cc(C)n2)c1,<bos>,C,<1>,c1cncnc1,<3>,<5>,(,C,),S,C,C,C=O,N,<4>,c1ccccc1,<3>,<0>,(,C,),O,<eos>,,,,,,,,,,
COc1cccc2c1OCC(C(=O)NCC(C)(C)C(N)=O)C2,<bos>,N,C=O,C,(,C,),(,C,),C,N,C=O,<7>,c1ccc2c(c1)CCCO2,<2>,O,C,<eos>,,,,,,,,,,,,,,
Cc1[nH]c(C(=O)Nc2nc(C(C)(C)C)cs2)c(C)c1C(=O)F,<bos>,C,C,(,C,),(,C,),<0>,c1cscn1,<3>,N,C=O,<4>,c1cc[nH]c1,<1>,<2>,(,C,),<0>,(,C,),C=O,F,<eos>,,,,,
Cc1ccc(NC(=O)N2CCC(c3cc[nH]n3)CC2)cc1,<bos>,C,<3>,c1ccccc1,<0>,N,C=O,<3>,C1CCNCC1,<0>,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1cc(NC(=O)COc2c(C)cccc2C)ccc1=O,<bos>,C,<0>,c1ccccc1,<5>,<4>,(,C,),O,C,C=O,N,<4>,O=c1cccc[nH]1,<6>,C,C,<eos>,,,,,,,,,,,,,,
CCC(O)c1csc(-c2ccc(N(C)C)cc2)n1,<bos>,C,N,(,C,),<3>,c1ccccc1,<0>,<3>,c1cscn1,<0>,C,(,O,),C,C,<eos>,,,,,,,,,,,,,,
Cc1cc(CNc2ccc(N)cc2F)ccc1F,<bos>,C,<4>,c1ccccc1,<0>,<3>,(,F,),C,N,<3>,c1ccccc1,<4>,<0>,(,N,),F,<eos>,,,,,,,,,,,,,
Cc1cnc2c(c1)nc(-c1ccncc1)n2Cc1ccccc1,<bos>,C,<0>,c1cnc2[nH]cnc2c1,<4>,<5>,(,<0>,c1ccncc1,),C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)CN2CCOC2=O)c(C)c1,<bos>,C,C,O,<0>,c1ccccc1,<3>,<4>,(,C,),N,C=O,C,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,
CC(O)(CNC(=O)Nc1ccc2c(c1)COC2)c1ccsc1,<bos>,C,C,(,O,),(,<0>,c1ccsc1,),C,N,C=O,N,<0>,c1ccc2c(c1)COC2,<eos>,,,,,,,,,,,,,,,,
CC1CCN(c2ccc(Sc3ccncc3)nn2)CC1,<bos>,C,<0>,C1CCNCC1,<3>,<5>,c1ccnnc1,<2>,S,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2nnc(-c3cc(C)oc3C)o2)cc1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),<3>,c1nnco1,<0>,N,C=O,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,
Cc1csc(NC(=O)CSc2ccc(-n3nc(C)cc3C)nn2)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<5>,c1ccnnc1,<2>,S,C,C=O,N,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,,
O=C1Cc2ccccc2N1CCc1ccccc1Cl,<bos>,Cl,<5>,c1ccccc1,<0>,C,C,<9>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1cccs1)Nc1ccc(Br)cc1,<bos>,Br,<3>,c1ccccc1,<0>,N,C=O,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(CC(=O)N(C)C1CC1)C(=O)Nc1ccc2c(c1)C(=O)CCC2,<bos>,C,N,(,<0>,C1CC1,),C=O,C,N,(,C,),C=O,N,<8>,O=C1CCCc2ccccc21,<eos>,,,,,,,,,,,,,,,
CCOC(=O)C(C)N1CCN(S(=O)(=O)c2cnn(C)c2)CC1,<bos>,C,C,O,C=O,C,(,C,),<5>,C1CNCCN1,<2>,O=[SH2]=O,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
Cc1noc(CCCC(=O)N2CCCC2c2ccccc2F)n1,<bos>,F,<5>,c1ccccc1,<0>,<4>,C1CCNC1,<3>,C=O,C,C,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,
COCC(=O)Nc1cccc(C(=O)N2CCCS2(=O)=O)c1,<bos>,C,O,C,C=O,N,<0>,c1ccccc1,<4>,C=O,<6>,O=S1(=O)CCCN1,<eos>,,,,,,,,,,,,,,,,,,,,
CNc1snc(C)c1C(=O)Nn1nc(C)c2ccccc21,<bos>,C,N,<4>,c1cnsc1,<0>,<1>,(,C,),C=O,N,<4>,c1ccc2[nH]ncc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,
CC(C)c1cccc(NS(=O)(=O)c2cccs2)c1,<bos>,C,C,(,C,),<0>,c1ccccc1,<4>,N,O=[SH2]=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(=O)c1cnc(N2CCOCC2)nc1N,<bos>,N,<5>,c1cncnc1,<0>,<3>,(,<5>,C1COCCN1,),C=O,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
COC1CCCC1OC(=O)c1ccc2c(c1)OCC(=O)N2,<bos>,C,O,<0>,C1CCCC1,<4>,O,C=O,<6>,O=C1COc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCNS(=O)(=O)c1cccc(CNC(=O)c2cc(C)n[nH]2)c1,<bos>,C,C,C,N,O=[SH2]=O,<0>,c1ccccc1,<4>,C,N,C=O,<4>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,
CCCCCN1C(=O)COc2cccc(NC(C)=O)c21,<bos>,C,C,C,C,C,<10>,O=C1COc2ccccc2N1,<8>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1csc(NC(=O)Nc2ccc(C(=O)N(C)C)c(C)c2)n1,<bos>,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,N,<3>,c1cscn1,<0>,C,<eos>,,,,,,,,,,,
CCOC(=O)C1(c2nc3ccccc3[nH]2)CCN(Cc2ccon2)CC1,<bos>,C,C,O,C=O,<0>,C1CCNCC1,<3>,<0>,(,<5>,c1ccc2[nH]cnc2c1,),C,<1>,c1cnoc1,<eos>,,,,,,,,,,,,,,,,
Cc1nn(C)c(C)c1S(=O)(=O)NCC1CN2CCCCC2CO1,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),O=[SH2]=O,N,C,<5>,C1CCN2CCOCC2C1,<eos>,,,,,,,,,,,,,,
O=C1CC(c2ccccc2)N(Cc2ccccc2)CCN1,<bos>,c1ccccc1,<0>,C,<4>,O=C1CCNCCN1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC1COCCN1C(=O)NCc1ccc(F)cc1N(C)C(C)C,<bos>,C,C,(,C,),N,(,C,),<4>,c1ccccc1,<3>,<0>,(,F,),C,N,C=O,<5>,C1COCCN1,<0>,C,<eos>,,,,,,,,
CCOc1cccc2c1CCNC2c1cnc(N)c(C#N)c1,<bos>,C#N,<5>,c1ccncc1,<1>,<4>,(,N,),<9>,c1ccc2c(c1)CCNC2,<5>,O,C,C,<eos>,,,,,,,,,,,,,,,,,
Cn1cc(NC(=O)c2csc(Nc3ccccc3)n2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,N,C=O,<0>,c1cscn1,<3>,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
