smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
CC(C)Oc1ccc(C(=O)Oc2ccc3ccoc3c2)cn1,<bos>,C,C,(,C,),O,<4>,c1ccncc1,<1>,C=O,O,<1>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ncoc1C(=O)N1CCN(C(=O)CC2CC3CCC2C3)CC1,<bos>,C,<0>,c1cocn1,<1>,C=O,<2>,C1CNCCN1,<5>,C=O,C,<0>,C1CC2CCC1C2,<eos>,,,,,,,,,,,,,,,,,,,,,
CC1C(=O)N(CCc2ccncc2)c2cc(N)ccc2C1C,<bos>,C,<2>,O=C1CCc2ccccc2N1,<10>,<3>,(,C,),<7>,(,N,),C,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)CCn1c(-c2ccccc2F)csc1=O,<bos>,C,C,(,C,),(,C,),O,C=O,C,C,<2>,O=c1[nH]ccs1,<3>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,
CCCNC(=O)NCCC(=O)N1CCOc2ccccc21,<bos>,C,C,C,N,C=O,N,C,C,C=O,<6>,c1ccc2c(c1)NCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCN1c1ccc(Nc2cccc(Cl)c2Cl)cc1,<bos>,Cl,<0>,c1ccccc1,<4>,<5>,(,Cl,),N,<0>,c1ccccc1,<3>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,
CC(Cc1ccccn1)NC(=O)c1cccc(OCC(F)F)n1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,N,C,(,C,),C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,
Cc1ccccc1CN(C)S(=O)(=O)N1CCCCCC1,<bos>,C1CCCNCC1,<4>,O=[SH2]=O,N,(,C,),C,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc(C2CC2)no1)C1CCC(=O)N(C2CCCCC2)C1,<bos>,C1CCCCC1,<0>,<6>,O=C1CCCCN1,<4>,C=O,N,<2>,c1ncon1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,
c1cncc(OCc2cncc3c2CCN(Cc2nccs2)C3)c1,<bos>,c1ccncc1,<1>,O,C,<1>,c1cc2c(cn1)CNCC2,<7>,C,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccsc1CN(C)C(=O)c1cn(C)nc1C(F)F,<bos>,F,C,(,F,),<1>,c1cn[nH]c1,<0>,<3>,(,C,),C=O,N,(,C,),C,<4>,c1ccsc1,<0>,C,<eos>,,,,,,,,,,,
O=C(c1ccc(-n2cncn2)cc1)N1CCOCC1,<bos>,C1COCCN1,<5>,C=O,<0>,c1ccccc1,<3>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(N2CC3(CCN(C(=O)c4ccnnc4)C3)CC2=O)c1,<bos>,C,O,<0>,c1ccccc1,<4>,<9>,O=C1CC2(CCNC2)CN1,<6>,C=O,<0>,c1ccnnc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCC(NC(=O)c1cc(-c2ccc(F)cc2)n(C)n1)c1c(C)noc1C,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,C,),N,C=O,<1>,c1cn[nH]c1,<4>,<3>,(,C,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,
CCN(CC(F)(F)F)S(=O)(=O)c1nncn1CC,<bos>,F,C,(,F,),(,F,),C,N,(,C,C,),O=[SH2]=O,<0>,c1nnc[nH]1,<4>,C,C,<eos>,,,,,,,,,,,,,
COc1ccc(C(O)CNCc2cccc(C)c2F)cc1O,<bos>,C,<0>,c1ccccc1,<4>,<5>,(,F,),C,N,C,C,(,O,),<0>,c1ccccc1,<3>,<4>,(,O,),O,C,<eos>,,,,,,,,,
O=C(Nc1c(F)cccc1F)c1ccc(Cn2cncn2)cc1,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,F,),N,C=O,<0>,c1ccccc1,<3>,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,
CC(NC(=O)Cn1cnc(C#N)n1)c1ccc(Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,C,(,C,),N,C=O,C,<3>,c1nc[nH]n1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(COC(=O)C(C)Oc2ccccc2C#N)no1,<bos>,C#N,<5>,c1ccccc1,<0>,O,C,(,C,),C=O,O,C,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
CC(CC1CCCN1CCc1cccs1)c1ccccc1,<bos>,C,C,(,<0>,c1ccccc1,),C,<4>,C1CCNC1,<3>,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
OCc1nc2ccccc2n1Cc1noc(-c2ccsc2)n1,<bos>,O,C,<5>,c1ccc2[nH]cnc2c1,<4>,C,<0>,c1ncon1,<2>,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cccc(C#N)c1)C(=O)CCc1cnn(-c2ccccc2)c1,<bos>,C#N,<4>,c1ccccc1,<0>,C,N,(,C,),C=O,C,C,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
O=C1OCCN1CCSc1nnc(C2CC2)n1Cc1ccccc1,<bos>,c1ccccc1,<0>,C,<4>,c1nnc[nH]1,<0>,<3>,(,<0>,C1CC1,),S,C,C,<2>,O=C1NCCO1,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C)c(OC(=O)Cc2cn3ccsc3n2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),O,C=O,C,<0>,c1cn2ccsc2n1,<eos>,,,,,,,,,,,,,,,,
,<bos>,C,<0>,c1ccsc1,<0>,C,N,(,C,),C=O,C,C,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(Cn2c(=O)[nH]c3ccc(F)c(F)c32)cc1,<bos>,F,<5>,O=c1[nH]c2ccccc2[nH]1,<2>,<4>,(,F,),C,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cccc(CNC(=O)NCc2ncco2)c1OC,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,O,C,),C,N,C=O,N,C,<3>,c1cocn1,<0>,<eos>,,,,,,,,,,,,,,,
Cc1ccc(C(=O)c2ccc3c(c2)CC(=O)N3C)cc1,<bos>,C,<0>,c1ccccc1,<3>,C=O,<5>,O=C1Cc2ccccc2N1,<9>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc(NC(=O)c2cncc(N3CCC3)n2)[nH]n1,<bos>,C,C,(,C,),(,C,),<1>,c1cn[nH]c1,<4>,N,C=O,<0>,c1cnccn1,<4>,<2>,C1CNC1,<eos>,,,,,,,,,,,,,,,
CC(=O)Cc1csc(NCc2cccs2)n1,<bos>,C,C=O,C,<0>,c1cscn1,<3>,N,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccoc1C(=O)N1CCN(C(=O)NC(C)C)CC1,<bos>,C,C,(,C,),N,C=O,<5>,C1CNCCN1,<2>,C=O,<4>,c1ccoc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
,<bos>,c1ccc2ncccc2c1,O=C1NCNc2ccccc21,<4>,c1ccccc1,<0>,<3>,(,N,),O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1nnsc1C(=O)N1CCC(O)(C(F)(F)F)C1,<bos>,F,C,(,F,),(,F,),<1>,C1CCNC1,<3>,<1>,(,O,),C=O,<1>,c1csnn1,<0>,C,(,C,),C,<eos>,,,,,,,,,
CC(C)c1nc2ccc(NC(=O)c3cccc(O)c3)cc2s1,<bos>,C,C,(,C,),<5>,c1ccc2scnc2c1,<1>,N,C=O,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NC1CC1)C1CCC2(CN(C(=O)c3cccnc3)C2)O1,<bos>,C1CC1,<0>,N,C=O,<1>,C1COC2(C1)CNC2,<6>,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)c1cccc(NC(=O)c2ccncc2)c1,<bos>,C,C,N,(,C,C,),C=O,<0>,c1ccccc1,<4>,N,C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
CCCOC(CC)C(=O)c1cc(Br)ccc1OC,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,Br,),C=O,C,(,C,C,),O,C,C,C,<eos>,,,,,,,,,,,,,,
,<bos>,F,C,(,F,),(,F,),<1>,c1cn[nH]c1,<3>,<0>,(,Br,),<0>,(,Br,),<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,
COc1ccc(NC(=O)c2cnc(C)s2)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,<1>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1nsc(S(=O)(=O)c2ccccc2F)c1N,<bos>,C,N,O=[SH2]=O,<1>,c1cnsc1,<4>,<0>,(,N,),O=[SH2]=O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1cnoc1-c1cccnc1)c1ccc(-c2ccco2)nc1,<bos>,c1ccoc1,<4>,<4>,c1ccncc1,<1>,C=O,N,<0>,c1cnoc1,<4>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cn1cc(NC(=O)c2ccc(OCC3CCOCC3)cc2)cn1,<bos>,C,<3>,c1cn[nH]c1,<0>,N,C=O,<0>,c1ccccc1,<3>,O,C,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,
Nc1cc(N)nc(SCC(=O)Nc2cc(F)ccc2F)n1,<bos>,N,<1>,c1cncnc1,<3>,<5>,(,N,),S,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,F,),F,<eos>,,,,,,,,,,,,,
CCOc1ccccc1NC(=O)NCc1cccnc1,<bos>,C,C,O,<0>,c1ccccc1,<5>,N,C=O,N,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccsc1NC(=O)C1(NC(C)=O)CCCC1,<bos>,C,C=O,N,<0>,C1CCCC1,<0>,C=O,N,<4>,c1ccsc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1oc(-c2cccc(F)c2)nc1Cn1c(=O)oc2ccccc21,<bos>,F,<4>,c1ccccc1,<0>,<3>,c1cocn1,<0>,<1>,(,C,),C,<2>,O=c1[nH]c2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,
CCC(NC(=O)c1ccc(F)c(Cl)c1)c1ccncc1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),C=O,N,C,(,<0>,c1ccncc1,),C,C,<eos>,,,,,,,,,,,,,,,,
COC(=O)C(O)CNC(=O)C1CC(=O)N(c2ccccc2)C1,<bos>,C,O,C=O,C,(,O,),C,N,C=O,<3>,O=C1CCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
Cn1cc(C2NCCc3ccc(Cl)cc32)cn1,<bos>,Cl,<1>,c1ccc2c(c1)CCNC2,<9>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=S1(=O)N=C(NCc2ccncc2)c2ccccc21,<bos>,c1ccncc1,<0>,C,N,<4>,O=S1(=O)N=Cc2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COC(=O)Cc1ccc[nH]1)Nc1ccccc1Cl,<bos>,Cl,<5>,c1ccccc1,<0>,N,C=O,C,O,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccncc1)NC1CCCCC1C(F)(F)F,<bos>,F,C,(,F,),(,F,),<0>,C1CCCCC1,<5>,N,C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,
COC(=O)c1ccc(OC)c(C(=O)NCc2ccc(F)cc2)c1,<bos>,C,O,C=O,<0>,c1ccccc1,<4>,<3>,(,O,C,),C=O,N,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
COC(=O)C1CCN(C(=O)C(NCCO)c2ccc(OC)cc2)CC1,<bos>,O,C,C,N,C,(,<0>,c1ccccc1,<3>,O,C,),C=O,<3>,C1CCNCC1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,
Cc1cccc(C2CCCN2c2ncnc(-c3ccco3)c2N)n1,<bos>,N,<0>,c1cncnc1,<1>,<5>,(,<4>,c1ccoc1,),<3>,C1CCNC1,<4>,<2>,c1ccncc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(C)c(OCC(=O)Nc2ccn(CC(N)=O)n2)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,C,),O,C,C=O,N,<1>,c1cn[nH]c1,<3>,C,C=O,N,<eos>,,,,,,,,,,,,,,,
CCOc1ccc(C(C)N2CCOCC2)cc1Cl,<bos>,C,C,(,<5>,C1COCCN1,),<0>,c1ccccc1,<3>,<4>,(,Cl,),O,C,C,<eos>,,,,,,,,,,,,,,,,,
Cc1n[nH]c(C2CN(C(=O)NCC3CCCOC3)CCO2)n1,<bos>,C,<0>,c1nc[nH]n1,<2>,<1>,C1COCCN1,<5>,C=O,N,C,<1>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)Nc1ccc(F)c(C(=O)N2CC3CCC(C2)N(C)C3=O)c1,<bos>,C,C,(,C,),C=O,N,<0>,c1ccccc1,<4>,<3>,(,F,),C=O,<8>,O=C1NC2CCC1CNC2,<2>,C,<eos>,,,,,,,,,,,,,,
COc1cc(C(=O)N=c2[nH]nc3cc(C)ccn23)ccn1,<bos>,C,O,<4>,c1ccncc1,<0>,C=O,<0>,N=c1[nH]nc2ccccn12,<6>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2ncnc3c2CCC3)nn1,<bos>,C,O,<5>,c1ccnnc1,<2>,C=O,N,<2>,c1ncc2c(n1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)c1cc(C(=O)NCc2cscn2)nn1-c1ccccc1,<bos>,C,C,(,C,),<4>,c1cn[nH]c1,<1>,<3>,(,<0>,c1ccccc1,),C=O,N,C,<0>,c1cscn1,<eos>,,,,,,,,,,,,,,,
Cn1nc(C(C)(C)C)cc1C(=O)Nc1ccc2oc(=O)[nH]c2c1,<bos>,C,C,(,C,),(,C,),<1>,c1cn[nH]c1,<4>,<3>,(,C,),C=O,N,<5>,O=c1[nH]c2ccccc2o1,<eos>,,,,,,,,,,,,,,
Cc1cc(C)cc(S(=O)(=O)c2ccc(C(F)(F)F)cn2)c1,<bos>,F,C,(,F,),(,F,),<1>,c1ccncc1,<4>,O=[SH2]=O,<4>,c1ccccc1,<0>,<2>,(,C,),C,<eos>,,,,,,,,,,,,,
Cc1cc(OCC(=O)NC2CC2c2c(F)cccc2Cl)no1,<bos>,F,<0>,c1ccccc1,<5>,<4>,(,Cl,),<2>,C1CC1,<0>,N,C=O,C,O,<1>,c1cnoc1,<4>,C,<eos>,,,,,,,,,,,,,,
O=C(Nc1ccnn1Cc1nncn1-c1ccccc1)C1(c2ccccc2)CCC1,<bos>,c1ccccc1,<0>,<0>,C1CCC1,<0>,C=O,N,<4>,c1cn[nH]c1,<3>,C,<0>,c1nnc[nH]1,<4>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CNS(=O)(=O)c1ccc(C(=O)OCC(F)(F)F)s1,<bos>,F,C,(,F,),(,F,),C,O,C=O,<2>,c1ccsc1,<4>,O=[SH2]=O,N,C,<eos>,,,,,,,,,,,,,,,,
O=C(NCc1ccnc(-n2ccnc2)c1)c1cnn(-c2ccccc2)n1,<bos>,c1c[nH]cn1,<2>,<4>,c1ccncc1,<0>,C,N,C=O,<0>,c1cn[nH]n1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)NC1CCN(S(=O)(=O)c2cc(C)no2)CC1,<bos>,C,<1>,c1cnoc1,<4>,O=[SH2]=O,<3>,C1CCNCC1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1Oc1ncccc1CNS(=O)(=O)CCC(C)C,<bos>,C,C,(,C,),C,C,O=[SH2]=O,N,C,<1>,c1ccncc1,<2>,O,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
O=C(Cc1cccc(-n2cccn2)n1)OCC1CCCO1,<bos>,C1CCOC1,<4>,C,O,C=O,C,<2>,c1ccncc1,<4>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<0>,c1ccccc1,<5>,<0>,c1ncon1,<2>,C=O,N,<4>,<0>,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(CC1CCCO1)C(=O)CNC(=O)c1cccc(OCCO)c1,<bos>,C1CCOC1,<4>,C,N,(,C,),C=O,C,N,C=O,<4>,c1ccccc1,<0>,O,C,C,O,<eos>,,,,,,,,,,,,,,,
Cn1cnc(CNC(=O)Nc2cnn(Cc3ccccc3)c2)n1,<bos>,C,<3>,c1nc[nH]n1,<0>,C,N,C=O,N,<0>,c1cn[nH]c1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1ccc(-c2csc(Cc3ccccc3)n2)o1,<bos>,C,C,N,C=O,<4>,c1ccoc1,<2>,<0>,c1cscn1,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)n1nccc1NC(=O)c1cccc2c1ccn2C,<bos>,C,C,(,C,),<3>,c1cn[nH]c1,<4>,N,C=O,<8>,c1ccc2[nH]ccc2c1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(-n2ccn(Cc3cccc(F)c3)c(=O)c2=O)cc1,<bos>,C,O,C=O,<0>,c1ccccc1,<3>,<5>,O=c1[nH]cc[nH]c1=O,<2>,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nonc1Cn1nc(C(F)(F)F)c2c1CCNC2,<bos>,F,C,(,F,),(,F,),<0>,c1n[nH]c2c1CNCC2,<2>,C,<1>,c1cnon1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
O=C(Nc1nnc(Cc2ccc(F)cc2)s1)N1CCOCC1,<bos>,F,<3>,c1ccccc1,<0>,C,<0>,c1nncs1,<3>,N,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)c1cc2ccc(F)cc2n1C)c1nnc2n1CCC2,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<5>,<1>,(,F,),C=O,N,C,(,<0>,c1nnc2n1CCC2,),C,<eos>,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(CSc2nnc(NC(=O)C3CC3)s2)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,C,S,<0>,c1nncs1,<3>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
CCN(Cc1ccccc1)C(=O)c1cc(C)nc2c1c(=O)[nH]n2C,<bos>,C,<6>,O=c1[nH][nH]c2ncccc12,<8>,<3>,(,C,),C=O,N,(,C,<0>,c1ccccc1,),C,C,<eos>,,,,,,,,,,,,,,,,
CCN(C(=O)c1ccc2c(c1)OCCCO2)C1CCCC1,<bos>,C,C,N,(,<0>,C1CCCC1,),C=O,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)OCc2nc(Cc3ccccc3)no2)cn1,<bos>,C,<4>,c1ccncc1,<1>,C=O,O,C,<2>,c1ncon1,<0>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(C)c2cccc(OC(C)C)c2)n[nH]1,<bos>,C,C,(,C,),O,<0>,c1ccccc1,<4>,C,(,C,),N,C,<0>,c1nc[nH]n1,<2>,C,<eos>,,,,,,,,,,,,,,
COCC(=O)Nc1cccc(OC2CCCC2)c1,<bos>,C,O,C,C=O,N,<0>,c1ccccc1,<4>,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
,<bos>,C,<5>,c1ccc2sccc2c1,<4>,O=[SH2]=O,N,C,C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2nc(NC(=O)c3nc[nH]n3)sc2cc1C,<bos>,C,<1>,c1ccc2scnc2c1,<5>,<0>,(,C,),N,C=O,<0>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(C)ccc1S(=O)(=O)N(C)C1(C#N)CCC1,<bos>,C#N,<0>,C1CCC1,<0>,N,(,C,),O=[SH2]=O,<3>,c1ccccc1,<4>,<0>,(,C,),O,C,C,<eos>,,,,,,,,,,,,,,
CC1Nc2cc(F)c(F)cc2N(CCCO)C1=O,<bos>,C,<2>,O=C1CNc2ccccc2N1,<10>,<6>,(,F,),<7>,(,F,),C,C,C,O,<eos>,,,,,,,,,,,,,,,,,
CCCn1cc(C(=O)N2CCN3C(=O)N(C(C)C)CC3C2)cn1,<bos>,C,C,(,C,),<2>,O=C1NCC2CNCCN12,<6>,C=O,<0>,c1cn[nH]c1,<3>,C,C,C,<eos>,,,,,,,,,,,,,,,,,,
c1ccc2c(-c3nnc(C4CCCNCC4)o3)cccc2c1,<bos>,C1CCCNCC1,<0>,<0>,c1nnco1,<3>,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cnc(-c2cc(OC)c(OC)c(OC)c2)nc1N,<bos>,C,O,<2>,c1ccccc1,<0>,<3>,(,O,C,),<4>,(,O,C,),<3>,c1cncnc1,<0>,<5>,(,N,),C=O,O,C,<eos>,,,,,,,,
CNC(=O)c1cccc(OC(=O)COc2ccc3c(c2)OCO3)c1,<bos>,C,N,C=O,<0>,c1ccccc1,<4>,O,C=O,C,O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(Cc3cccc(O)c3)cc(=O)oc2c1,<bos>,C,O,<7>,O=c1ccc2ccccc2o1,<3>,C,<0>,c1ccccc1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1cc(Cl)ccc1C(=O)OCC(=O)NCCc1ccccc1,<bos>,N,<4>,c1ccccc1,<3>,<0>,(,Cl,),C=O,O,C,C=O,N,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
CC(C)(CO)NC(=O)c1cn(-c2ccccc2)nn1,<bos>,O,C,C,(,C,),(,C,),N,C=O,<0>,c1c[nH]nn1,<2>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(OCC(=O)NC(C)(C)C)c(OC)c1F,<bos>,C,C,(,C,),(,C,),N,C=O,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),<5>,(,F,),O,C,<eos>,,,,,,,
CCc1nc(-c2ccccn2)c(NC(CC)CC)s1,<bos>,C,C,C,(,C,C,),N,<1>,c1cscn1,<3>,<0>,(,<2>,c1ccncc1,),C,C,<eos>,,,,,,,,,,,,,,,
CC(C)(C)C(=O)Nc1ccccc1NC(=O)Cc1ccc[nH]1,<bos>,C,C,(,C,),(,C,),C=O,N,<0>,c1ccccc1,<5>,N,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,
COc1ccccc1OC(C)C(=O)N1C(C)CCCC1C,<bos>,C,<2>,C1CCNCC1,<3>,<4>,(,C,),C=O,C,(,C,),O,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,
CN(CC(=O)N1CCCc2ccccc21)C(=O)CC1CCCC1,<bos>,C1CCCC1,<0>,C,C=O,N,(,C,),C,C=O,<9>,c1ccc2c(c1)CCCN2,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)CSc1nnnn1-c1ccc(Cl)cc1,<bos>,C,C,(,C,),(,C,),C=O,C,S,<0>,c1nnn[nH]1,<4>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,
O=C(NCc1cccs1)c1ccc(-n2cccn2)cc1,<bos>,c1ccsc1,<4>,C,N,C=O,<3>,c1ccccc1,<0>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Nc1cccc(NCC(O)c2ccc(F)cc2)c1,<bos>,F,<3>,c1ccccc1,<0>,C,(,O,),C,N,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,
COC(=O)CC1CCCCN1C(=O)CCN1CCCCCC1=O,<bos>,C,O,C=O,C,<2>,C1CCNCC1,<3>,C=O,C,C,<7>,O=C1CCCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)C1(CO)CCCN(C(=O)C2COc3ccc(F)cc3C2)C1,<bos>,F,<0>,c1ccc2c(c1)CCCO2,<7>,C=O,<3>,C1CCNCC1,<5>,<5>,(,C,O,),C=O,N,C,C,<eos>,,,,,,,,,,,,,,,,
O=C1Cc2cc(NC(=O)C3CC3c3ccc(F)cc3)ccc2N1,<bos>,F,<3>,c1ccccc1,<0>,<2>,C1CC1,<0>,C=O,N,<5>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(C(=O)NC2CCc3c(F)cccc32)cc1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,N,<8>,c1ccc2c(c1)CCC2,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1ccc(Oc2ccccc2)cc1)C(=O)NCC1CC1,<bos>,c1ccccc1,<0>,O,<3>,c1ccccc1,<0>,C,N,(,C,),C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
CC(C)Oc1c(N)cc(S(=O)(=O)NC2CCCC2)cc1O,<bos>,C,C,(,C,),O,<3>,c1ccccc1,<0>,<2>,(,O,),<4>,(,N,),O=[SH2]=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,
Cc1cnc(CCNC(=O)C2CCC(=O)N(C3CCCCC3)C2)s1,<bos>,C,<1>,c1cscn1,<3>,C,C,N,C=O,<4>,O=C1CCCCN1,<6>,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)C(NC(=O)c1cccs1)C(=O)Nc1ccc(O)cc1,<bos>,c1ccsc1,<4>,C=O,N,C,(,C,(,C,),C,),C=O,N,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,
Cc1sc(NC(=O)c2oc3ccccc3c2C)c(C(N)=O)c1C,<bos>,N,C=O,<0>,c1ccsc1,<4>,<2>,(,C,),<1>,(,C,),N,C=O,<5>,c1ccc2occc2c1,<6>,C,<eos>,,,,,,,,,,,,,,
