smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
CCOc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(OCc2nnc(C3CC3)o2)c1)NC1CCC(O)CC1,<bos>,O,<3>,C1CCCCC1,<0>,N,C=O,N,<0>,c1ccccc1,<4>,O,C,<0>,c1nnco1,<3>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,
Cc1ccnc(S(=O)CC(=O)N(C)c2cccc(F)c2)c1,<bos>,F,<4>,c1ccccc1,<0>,N,(,C,),C=O,C,O=[SH2],<4>,c1ccncc1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N2CCN(C)CC2)cc1NC(=O)C(C)C,<bos>,C,C,(,C,),C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),C=O,<2>,C1CNCCN1,<5>,C,<eos>,,,,,,,,,,,,
CC(=O)N1CCc2cc(C(=O)OCc3ccc(C#N)cc3)ccc21,<bos>,C,C=O,<8>,c1ccc2c(c1)CCN2,<0>,C=O,O,C,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,
COCCCSc1nc(-c2ccccc2Cl)n[nH]1,<bos>,C,O,C,C,C,S,<2>,c1nc[nH]n1,<0>,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,
CN(CC(N)=O)C(=O)NCc1ccc(-n2ccnc2-c2cnn(C)c2)cc1,<bos>,N,C=O,C,N,(,C,),C=O,N,C,<0>,c1ccccc1,<3>,<2>,c1c[nH]cn1,<3>,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,
COc1cccn(CC(=O)N2C(C)CCCC2C)c1=O,<bos>,C,<2>,C1CCNCC1,<3>,<4>,(,C,),C=O,C,<6>,O=c1cccc[nH]1,<2>,O,C,<eos>,,,,,,,,,,,,,,,,
COc1ccccc1C1CCCN1C(=O)c1n[nH]c2ccccc12,<bos>,C,O,<0>,c1ccccc1,<5>,<4>,C1CCNC1,<3>,C=O,<6>,c1ccc2[nH]ncc2c1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)Sc1ccc(C(=O)NCC2CC2)cc1,<bos>,C,C,(,C,),S,<0>,c1ccccc1,<3>,C=O,N,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,
Cc1cc(C)c(NC(=O)N2CCc3cc(F)ccc3C2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<2>,(,C,),<4>,(,C,),N,C=O,<8>,c1ccc2c(c1)CCNC2,<0>,F,<eos>,,,,,,,,,,,,,
CCN(C(=O)c1ccccc1)c1cccc(SC)c1,<bos>,C,C,N,(,C=O,<0>,c1ccccc1,),<4>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,,
CN(C)C(=O)C(Nc1ccc(-n2ccnn2)cc1)c1ccccc1,<bos>,C,N,(,C,),C=O,C,(,<0>,c1ccccc1,),N,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,
O=S(=O)(c1ccc(F)cc1)N1CCCC(Cn2cccn2)C1,<bos>,F,<3>,c1ccccc1,<0>,O=[SH2]=O,<3>,C1CCNCC1,<1>,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,
CC1CN(C(=O)c2cc(-c3ccc(F)cc3)[nH]n2)CC(C)O1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),C=O,<1>,c1cn[nH]c1,<4>,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,
O=C(c1ccccc1F)N1CC2CCC(C1)N(C(=O)c1ccccn1)C2,<bos>,F,<5>,c1ccccc1,<0>,C=O,<4>,C1CC2CNCC1CN2,<8>,C=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCc1ccccc1)NCc1ccccn1,<bos>,c1ccccc1,<0>,C,N,O=[SH2]=O,N,C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(OCC2COC(c3ccc(Cl)cc3)O2)nc1,<bos>,Cl,<3>,c1ccccc1,<0>,<3>,C1COCO1,<0>,C,O,<4>,c1ccncc1,<1>,C#N,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc2c(c1)C(c1cncc(C)n1)NCC2,<bos>,C,C,O,<1>,c1ccc2c(c1)CCNC2,<9>,<0>,c1cnccn1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1oc2c(C(=O)OCCn3ccnc3)cccc2c1C,<bos>,C,<6>,c1ccc2occc2c1,<2>,<5>,(,C,),C=O,O,C,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,
,<bos>,C,<15>,c1ccc2nc3c(nc2c1)NCCCN3,<10>,C=O,<0>,C1CCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(CN2CCN(C(=O)c3ccc(C(F)(F)F)nc3)CC2)o1,<bos>,F,C,(,F,),(,F,),<4>,c1ccncc1,<1>,C=O,<5>,C1CNCCN1,<2>,C,<3>,c1nnco1,<0>,C,C,<eos>,,,,,,,,,,
CCCCNC(=O)CNC(=O)Cc1c(C)cccc1Cl,<bos>,Cl,<0>,c1ccccc1,<5>,<4>,(,C,),C,C=O,N,C,C=O,N,C,C,C,C,<eos>,,,,,,,,,,,,,
COc1ccc(CCN(C(=O)c2ccc(=O)[nH]n2)C(C)C)cc1,<bos>,C,C,(,C,),N,(,C=O,<4>,O=c1cccn[nH]1,),C,C,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,
COCC(C)NC(=O)c1cnc2ccc(C)cn2c1=O,<bos>,C,O,C,C,(,C,),N,C=O,<2>,O=c1ccnc2ccccn12,<8>,C,<eos>,,,,,,,,,,,,,,,,,,
CNc1cccc(C(=O)Nc2ccc(F)c(F)c2)n1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),N,C=O,<4>,c1ccncc1,<2>,N,C,<eos>,,,,,,,,,,,,,,,,
NC(=O)Nc1ccccc1CNC(=O)c1cccc(OCC(F)F)n1,<bos>,F,C,(,F,),C,O,<4>,c1ccncc1,<2>,C=O,N,C,<0>,c1ccccc1,<5>,N,C=O,N,<eos>,,,,,,,,,,,,
,<bos>,c1ccccc1,<0>,C,C=O,<11>,C1CC2NCCOC2CCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)c2onc(-c3ccccc3)c2N)cc1,<bos>,N,<0>,c1cnoc1,<4>,<1>,(,<0>,c1ccccc1,),C=O,N,C,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,
Cc1cc(S(=O)(=O)NC2CCCC2)c(C)s1,<bos>,C,<4>,c1ccsc1,<1>,<2>,(,C,),O=[SH2]=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1CC(=O)NCC(C)(O)c1ccc(S(C)(=O)=O)cc1,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,C=O,N,C,C,(,C,),(,O,),<0>,c1ccccc1,<3>,O=[SH2]=O,C,<eos>,,,,,,,
CN(CCO)S(=O)(=O)c1ccc(Br)cc1Cl,<bos>,Br,<0>,c1ccccc1,<3>,<4>,(,Cl,),O=[SH2]=O,N,(,C,),C,C,O,<eos>,,,,,,,,,,,,,,,
CCC(C)NC(=O)NCCCn1c(CO)nc2ccccc21,<bos>,C,C,C,(,C,),N,C=O,N,C,C,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,O,<eos>,,,,,,,,,,,,,,
O=C(OCc1ccncc1)c1ccc(Cl)c2cccnc12,<bos>,c1ccncc1,<0>,C,O,C=O,<2>,c1ccc2ncccc2c1,<9>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cn1ccc(C(=O)N2CCCCCC2c2ccccc2F)c1,<bos>,C,<3>,c1cc[nH]c1,<0>,C=O,<4>,C1CCCNCC1,<5>,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
CC1CC1C(=O)NCC1CC12CCCc1ccccc12,<bos>,C,<0>,C1CC1,<2>,C=O,N,C,<10>,c1ccc2c(c1)CCCC21CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)Nc2cccc(N3CCCC3=O)c2)c(F)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,F,),O=[SH2]=O,N,<0>,c1ccccc1,<4>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N2CCC(CC(N)=O)CC2)c(-n2cnnn2)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,<4>,c1nnn[nH]1,),C=O,<3>,C1CCNCC1,<0>,C,C=O,N,<eos>,,,,,,,,,,,,,,,
CCc1ccccc1OCC(=O)Nc1cccnc1N1CCCC1,<bos>,C,C,<0>,c1ccccc1,<5>,O,C,C=O,N,<1>,c1ccncc1,<2>,<3>,C1CCNC1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(CN(C)C(=O)Nc2ccccc2C#N)cc1OC,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C,N,(,C,),C=O,N,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,
O=C(Nc1cccc(C(=O)NC2CC2)c1)Nc1ccccn1,<bos>,C1CC1,<0>,N,C=O,<4>,c1ccccc1,<0>,N,C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(=O)N2c3ccccc3CC2C)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,C=O,<8>,c1ccc2c(c1)CCN2,<7>,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cn1c(C(=O)Nc2ccc3c(c2)CCC3)cc2ccccc21,<bos>,C,<4>,c1ccc2[nH]ccc2c1,<5>,C=O,N,<0>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(C)N(CC(N)=O)S(=O)(=O)c1ccc2nc[nH]c2c1,<bos>,N,C=O,C,N,(,C,(,C,),C,),O=[SH2]=O,<1>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)Nc2n[nH]c(Cc3ccccc3)n2)c1F,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,F,),C=O,N,<0>,c1nc[nH]n1,<2>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,
Nc1cnn(CCOCc2ccc(Cl)cc2)c1,<bos>,N,<0>,c1cn[nH]c1,<3>,C,C,O,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccco1)NC1CCCN(c2cc(F)ccc2F)C1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),<3>,C1CCNCC1,<1>,N,C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,
O=C(Cn1nnc(-c2ccccc2)n1)NCCc1ccc(Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,C,C,N,C=O,C,<3>,c1nn[nH]n1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
CC(CNC(=O)c1ccc(Cl)c(N)c1)Oc1ncccn1,<bos>,N,<4>,c1ccccc1,<0>,<3>,(,Cl,),C=O,N,C,C,(,C,),O,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,
Cc1cc(C)cc(N(C)Cc2ccc(S(N)(=O)=O)s2)c1,<bos>,C,<0>,c1ccccc1,<4>,<2>,(,C,),N,(,C,),C,<4>,c1ccsc1,<2>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,
Cn1nc2n(c1=O)CCN(Cc1cccc(C#N)c1)C2,<bos>,C,<2>,O=c1[nH]nc2n1CCNC2,<8>,C,<0>,c1ccccc1,<4>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,
C=CCn1nnnc1SCC(=O)Nc1nccs1,<bos>,C=C,<0>,C,<4>,c1nnn[nH]1,<0>,S,C,C=O,N,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2ccc(N)cc2F)cc1F,<bos>,F,<4>,c1ccccc1,<3>,<0>,(,N,),N,C=O,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,<eos>,,,,,,,,,,,,
O=C(Nc1ccccn1)c1cccc(S(=O)(=O)NC2CC2)c1,<bos>,C1CC1,<0>,N,O=[SH2]=O,<4>,c1ccccc1,<0>,C=O,N,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(S(=O)(=O)Nc2cccc(Oc3ncccn3)c2)c1,<bos>,C#N,<0>,c1ccccc1,<4>,O=[SH2]=O,N,<0>,c1ccccc1,<4>,O,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,
C=CCOc1cccc(CN(C)C(=O)c2ccccc2F)c1,<bos>,F,<5>,c1ccccc1,<0>,C=O,N,(,C,),C,<4>,c1ccccc1,<0>,O,C,<0>,C=C,<eos>,,,,,,,,,,,,,,
N#Cc1ccc(NC(=O)COCCNC(=O)c2cnccn2)cc1,<bos>,C#N,<3>,c1ccccc1,<0>,N,C=O,C,O,C,C,N,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,
CCOC(=O)C(C)Sc1nccn1-c1ccc(C)cc1OC,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C,),<2>,c1c[nH]cn1,<3>,S,C,(,C,),C=O,O,C,C,<eos>,,,,,,,,,,
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1,<bos>,C,C,O,C=O,<2>,C1CNCCN1,<5>,O=[SH2]=O,<0>,c1ccccc1,<3>,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(S(=O)(=O)N2CC(O)C2)c2ncccc2c1,<bos>,C,<0>,c1ccc2ncccc2c1,<2>,O=[SH2]=O,<2>,C1CNC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(C)c(OCCCC(=O)NC2CC2)c1,<bos>,C,O,C=O,<0>,c1ccccc1,<4>,<3>,(,C,),O,C,C,C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,
O=C(CNC(=O)Nc1ccccc1)Nc1ccccc1Cl,<bos>,c1ccccc1,<0>,N,C=O,N,C,C=O,N,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NC1CCCC1)c1cnc(C2CCOC2)s1,<bos>,C1CCCC1,<0>,N,C=O,<1>,c1cscn1,<3>,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC1=NC(c2ccc(F)cc2)(C(F)(F)F)N=CO1,<bos>,F,C,(,F,),(,F,),<2>,C1=NCN=CO1,<2>,<4>,(,N,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,
O=C(c1cc(S(=O)(=O)NC2CC2)c[nH]1)N1CCOCC1,<bos>,C1CC1,<0>,N,O=[SH2]=O,<0>,c1cc[nH]c1,<2>,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
c1ccc2sc(CSc3ncn[nH]3)nc2c1,<bos>,c1ccc2scnc2c1,<5>,C,S,<2>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(NC(=O)COc2cc(NC(C)=O)ccc2C)c(OC)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,C,),N,C=O,C,O,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,C,<eos>,,,,,,,
Cc1noc(CCC(=O)N2CCCC2c2cc(C#N)c[nH]c2=O)n1,<bos>,O=c1cccc[nH]1,<2>,<4>,(,C#N,),<4>,C1CCNC1,<3>,C=O,C,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,
COC(=O)c1cccc(C(=O)NCCCSc2ccncc2)c1,<bos>,C,O,C=O,<0>,c1ccccc1,<4>,C=O,N,C,C,C,S,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
Cc1noc(NC(=O)c2cc3c([nH]c2=O)CCCC3)n1,<bos>,C,<0>,c1ncon1,<2>,N,C=O,<2>,O=c1ccc2c([nH]1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cn1nc(C(=O)Nc2ccccc2C(N)=O)ccc1=O,<bos>,C,<6>,O=c1cccn[nH]1,<4>,C=O,N,<0>,c1ccccc1,<5>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,
Oc1cnn(CCCSc2ccc3c(c2)OCCO3)c1,<bos>,O,<0>,c1cn[nH]c1,<3>,C,C,C,S,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(NCC(=O)NCCCO)cc1,<bos>,N,C=O,<3>,c1ccccc1,<0>,N,C,C=O,N,C,C,C,O,<eos>,,,,,,,,,,,,,,,,,,
COc1cc(C(C)=O)ccc1OS(=O)(=O)c1ccccc1,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C=O,C,),O,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,
Cc1cn[nH]c1C1CCN(C(=O)CCCNC(=O)C2CC2)CC1C,<bos>,C,<0>,c1cn[nH]c1,<4>,<0>,C1CCNCC1,<3>,<5>,(,C,),C=O,C,C,C,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,
COC(=O)C1(NC(=O)c2cnc(C3CCCO3)s2)CCCC1,<bos>,C,O,C=O,<0>,C1CCCC1,<0>,N,C=O,<1>,c1cscn1,<3>,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)c1nc(CCNS(=O)(=O)c2cccnc2)no1,<bos>,C,C,(,C,),<2>,c1ncon1,<0>,C,C,N,O=[SH2]=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,
NC(=O)c1n[nH]c2ccc(NC(=O)Cc3ccc(F)c(F)c3)cc12,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C,C=O,N,<0>,c1ccc2[nH]ncc2c1,<6>,C=O,N,<eos>,,,,,,,,,,,,,,,
Cc1cc(C(C)Nc2nccn(C)c2=O)c(C)o1,<bos>,C,<4>,c1ccoc1,<1>,<2>,(,C,),C,(,C,),N,<2>,O=c1cncc[nH]1,<6>,C,<eos>,,,,,,,,,,,,,,
Cc1cc(C(=O)N(C)CCOCC2CC2)sc1C,<bos>,C,<1>,c1ccsc1,<4>,<2>,(,C,),C=O,N,(,C,),C,C,O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,
CCN(CC)C(=O)NCC(=O)C(C#N)c1ccccn1,<bos>,C#N,C,(,<2>,c1ccncc1,),C=O,C,N,C=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,,,
c1ccc(CN(Cc2ccncc2)Cc2ccsc2)nc1,<bos>,c1ccsc1,<0>,C,N,(,C,<0>,c1ccncc1,),C,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(C(=O)Nc2cccnc2-n2cccn2)c1,<bos>,C#N,<0>,c1ccccc1,<4>,C=O,N,<1>,c1ccncc1,<2>,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,
CNC(=O)C(C)N1CCCc2cc(Cl)cc(C)c21,<bos>,C,<2>,c1ccc2c(c1)CCCN2,<9>,<0>,(,Cl,),C,(,C,),C=O,N,C,<eos>,,,,,,,,,,,,,,,,
,<bos>,N,<2>,c1ccncc1,<4>,<1>,(,C#N,),<8>,(,C#N,),<0>,c1ccccc1,<3>,<4>,(,Cl,),F,<eos>,,,,,,,,,,,
O=C1CCN(C(=O)c2ccc(SCC(F)(F)F)cc2)CC1,<bos>,F,C,(,F,),(,F,),C,S,<3>,c1ccccc1,<0>,C=O,<4>,O=C1CCNCC1,<eos>,,,,,,,,,,,,,,,
CCCn1nnc(C(=O)NC(C)c2ccccc2OCC)c1N,<bos>,C,C,C,<2>,c1c[nH]nn1,<0>,<1>,(,N,),C=O,N,C,(,C,),<5>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,
,<bos>,C,C,<2>,O=c1[nH]ncc2c1[nH]c1ccccc12,<7>,<6>,(,C,),C=O,N,C,C,C,<eos>,,,,,,,,,,,,,,,,,
COCc1cc(C(=O)N2CCc3[nH]c(=O)sc3C2)no1,<bos>,C,O,C,<4>,c1cnoc1,<1>,C=O,<7>,O=c1[nH]c2c(s1)CNCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCCC2)cc1NC(=O)C1CCCO1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,O=[SH2]=O,<3>,C1CCNC1,),N,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,
COc1cccc2c(C)c(C(C)NC(=O)Nc3cn[nH]c3)oc12,<bos>,C,O,<2>,c1ccc2occc2c1,<5>,<6>,(,C,),C,(,C,),N,C=O,N,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(C(=O)c2ccccc2Br)cc1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<3>,C=O,<0>,c1ccccc1,<5>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1csc(=O)n1CC(=O)NC(c1ccsc1)C(C)C,<bos>,C,C,(,C,),C,(,<1>,c1ccsc1,),N,C=O,C,<2>,O=c1[nH]ccs1,<3>,C,<eos>,,,,,,,,,,,,,,
Cc1ccc(-c2nnc(CSc3ncccn3)o2)o1,<bos>,C,<2>,c1ccoc1,<4>,<0>,c1nnco1,<3>,C,S,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)CC(Nc1n[nH]c2ncnc(N)c12)C(=O)N1CCCCC1,<bos>,C,C,(,C,),C,C,(,C=O,<3>,C1CCNCC1,),N,<4>,c1ncc2cn[nH]c2n1,<2>,N,<eos>,,,,,,,,,,,,,,
CN(Cc1ccc(F)c(Cl)c1)C(=O)c1ccc[nH]1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),C,N,(,C,),C=O,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,
CC(C)Cc1ccc(C(=O)N(Cc2ccsc2)C2CC2)cc1,<bos>,C,C,(,C,),C,<3>,c1ccccc1,<0>,C=O,N,(,<0>,C1CC1,),C,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,
Cn1nc(C2CCN(C(=O)c3ccccc3)CC2)c2cccnc21,<bos>,C,<4>,c1cnc2[nH]ncc2c1,<6>,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(F)c1)C1CCCN1C(=O)c1n[nH]c2c1CCCC2,<bos>,F,<4>,c1ccccc1,<0>,N,C=O,<4>,C1CCNC1,<3>,C=O,<0>,c1n[nH]c2c1CCCC2,<eos>,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)Nc2cccc(C(=O)N3CCCCC3)c2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C=O,N,<0>,c1ccccc1,<4>,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,
COc1cc(C#N)ccc1OCCCN1CCOCC1,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C#N,),O,C,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,
COC(=O)c1ccc(C(=O)Nc2ccc(-c3nc[nH]n3)cc2)cn1,<bos>,C,O,C=O,<4>,c1ccncc1,<1>,C=O,N,<0>,c1ccccc1,<3>,<0>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,
Nc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cn1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,N,C=O,<1>,c1ccncc1,<4>,N,<eos>,,,,,,,,,,,,,,
N#CCCCOc1ccc2c(c1)OCO2,<bos>,C#N,C,C,C,O,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(C(C)c1ccccc1)S(=O)(=O)c1cccc2ncccc12,<bos>,C,C,(,<0>,c1ccccc1,),N,(,O=[SH2]=O,<9>,c1ccc2ncccc2c1,),C,C,O,C,<eos>,,,,,,,,,,,,,,,
CCNC(=O)CN(CC)C(=O)c1ccc(OC)c(OC)c1,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,),C=O,N,(,C,C,),C,C=O,N,C,C,<eos>,,,,,,,,,,
CN(C)C(=O)c1ccc(Cl)cc1NC(=O)NCc1cscn1,<bos>,C,N,(,C,),C=O,<3>,c1ccccc1,<4>,<0>,(,Cl,),N,C=O,N,C,<0>,c1cscn1,<eos>,,,,,,,,,,,,
CC(C)(C)NC(=O)NCCCOc1ccccc1F,<bos>,C,C,(,C,),(,C,),N,C=O,N,C,C,C,O,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,
CCOC1CCCN(C(=O)CCc2cnc3cc(C)nn3c2C)C1,<bos>,C,<5>,c1cnc2ccnn2c1,<0>,<8>,(,C,),C,C,C=O,<3>,C1CCNCC1,<1>,O,C,C,<eos>,,,,,,,,,,,,,,
CC(=O)Nc1ccc(F)c(C(=O)Nc2cc[nH]n2)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,<3>,(,F,),C=O,N,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,
CNC(=O)c1ccc(S(=O)(=O)Nc2ccccc2F)o1,<bos>,C,N,C=O,<4>,c1ccoc1,<2>,O=[SH2]=O,N,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(Cn2cccn2)cc1)c1ccc(F)c(F)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,<0>,c1ccccc1,<3>,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,
Cc1cc(C)n2nc(SCC(=O)Nc3ccc(C#N)cc3)nc2n1,<bos>,C,<1>,c1cnc2ncnn2c1,<5>,<8>,(,C,),S,C,C=O,N,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,
Cc1cc(C(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)nc(C)n1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),<5>,C1CNCCN1,<2>,C=O,<5>,c1cncnc1,<1>,<3>,(,C,),C,<eos>,,,,,,,,,,,,
Cn1nccc1C(=O)Nc1ccc2c(c1)OCCCO2,<bos>,C,<3>,c1cn[nH]c1,<4>,C=O,N,<0>,c1ccc2c(c1)OCCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)c1cccc(NC(=O)N(Cc2ccc(C)cn2)C2CC2)c1,<bos>,C,<1>,c1ccncc1,<4>,C,N,(,<0>,C1CC1,),C=O,N,<4>,c1ccccc1,<0>,C=O,N,C,C,C,<eos>,,,,,,,,,,,
