smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
Cn1c(N)c(C(=O)NCc2ccncc2)c(=O)n(C)c1=O,<bos>,C,<7>,O=c1cc[nH]c(=O)[nH]1,<2>,<3>,(,N,),<4>,(,C,),C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(C)o3)n[nH]2)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),O=[SH2]=O,N,<4>,c1cn[nH]c1,<1>,<4>,c1ccoc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(CN2CCc3ncnc(OC)c3C2)o1,<bos>,C,O,<2>,c1ncc2c(n1)CCNC2,<8>,C,<4>,c1ccoc1,<2>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1cnc2ccccc2c1=O)N(C1CCCCC1)C1CC1,<bos>,C1CC1,<0>,N,(,<0>,C1CCCCC1,),C=O,C,<2>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)CN(C)C(=O)NCc1csc(-c2ccccc2)n1,<bos>,C,N,C=O,C,N,(,C,),C=O,N,C,<0>,c1cscn1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,
CCn1cnnc1CNC(=O)N1CCc2ccc(Cl)cc2C1,<bos>,C,C,<4>,c1nnc[nH]1,<0>,C,N,C=O,<8>,c1ccc2c(c1)CCNC2,<1>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CCCNC(=O)c2ncoc2C)sc1C,<bos>,C,<0>,c1cscn1,<3>,<1>,(,C,),C,C,C,N,C=O,<0>,c1cocn1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccccn2)c2c(c1)C(=O)C(=O)N2,<bos>,C,<6>,O=C1Nc2ccccc2C1=O,<4>,N,C=O,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2n[nH]c(N)c2-c2ccccc2F)cc1,<bos>,F,<5>,c1ccccc1,<0>,<0>,c1cn[nH]c1,<1>,<4>,(,N,),C=O,N,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCC(F)(F)F)NC1CC(=O)N(C2CCCC2)C1,<bos>,F,C,(,F,),(,F,),C,N,C=O,N,<3>,O=C1CCCN1,<5>,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,
C=CCNC(=O)c1nnc2ccc(C(F)F)cn12,<bos>,F,C,(,F,),<1>,c1ccn2cnnc2c1,<4>,C=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCN(C)C(=O)COC(=O)C1COc2ccccc2O1,<bos>,C,C,C,N,(,C,),C=O,C,O,C=O,<8>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)CNC(=O)Nc1nc(CC(=O)Nc2ccccc2)cs1,<bos>,C,C,(,C,),C,N,C=O,N,<3>,c1cscn1,<0>,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
CC(C)c1csc(NC(=O)N2CCOCC2)n1,<bos>,C,C,(,C,),<0>,c1cscn1,<3>,N,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2n(n1)CCCC2NC(=O)Nc1ccc(C(F)(F)F)nc1,<bos>,F,C,(,F,),(,F,),<4>,c1ccncc1,<1>,N,C=O,N,<8>,c1nc2n(n1)CCCC2,<0>,C,<eos>,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)c1cccc(-c2noc(C(C)(C)C)n2)c1,<bos>,C,C,(,C,),(,C,),<2>,c1ncon1,<0>,<4>,c1ccccc1,<0>,C=O,N,(,C,C,),C,C,<eos>,,,,,,,,,,,,,
CNC(=O)c1nc(CNc2cccc(OC)c2)oc1C,<bos>,C,N,C=O,<0>,c1cocn1,<3>,<1>,(,C,),C,N,<0>,c1ccccc1,<4>,O,C,<eos>,,,,,,,,,,,,,,,,,,
FC(F)n1ccnc1COCc1csc(-c2cccnc2)n1,<bos>,F,C,(,F,),<2>,c1c[nH]cn1,<3>,C,O,C,<0>,c1cscn1,<3>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,
CCOC(=O)N1CCC(NS(=O)(=O)C(C)(C)C)CC1,<bos>,C,C,(,C,),(,C,),O=[SH2]=O,N,<0>,C1CCNCC1,<3>,C=O,O,C,C,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)c1c(C)[nH]c(CNC(=O)OC(C)(C)C)c1C,<bos>,C,C,(,C,),(,C,),O,C=O,N,C,<4>,c1cc[nH]c1,<1>,<2>,(,C,),<0>,(,C,),C=O,O,C,<eos>,,,,,,,,,
CCCN(C)c1ccc(C(=O)N(C)Cc2ccccc2)cc1,<bos>,c1ccccc1,<0>,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,N,(,C,),C,C,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(Nc2nc(N3CCOCC3)c3n[nH]nc3n2)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,N,<0>,c1ncc2n[nH]nc2n1,<2>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)NCCOCc1cccc(F)c1,<bos>,C,C,O=[SH2]=O,N,C,C,O,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=c1ccc(CNCc2ccc(Cl)cc2Cl)c[nH]1,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,N,C,<4>,O=c1cccc[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCN1CCOC2CN(Cc3c(C)nn(CC)c3C)CC21,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),C,<5>,C1COC2CNCC2N1,<8>,C,C,<eos>,,,,,,,,,,,,,,,,
CC(C)(C)c1noc(CN2CCc3sccc3C2)n1,<bos>,C,C,(,C,),(,C,),<0>,c1ncon1,<2>,C,<7>,c1cc2c(s1)CCNC2,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(NCCC#N)ccc1Br,<bos>,C,O,C=O,<4>,c1ccccc1,<0>,<3>,(,Br,),N,C,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
CCC(C(=O)NCc1ccc(-c2n[nH]c(C)n2)cc1)c1ccccc1,<bos>,C,C,C,(,<0>,c1ccccc1,),C=O,N,C,<3>,c1ccccc1,<0>,<0>,c1nc[nH]n1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)OC(c1cccc(Cl)c1)C(=O)N2)C1CC1,<bos>,Cl,<4>,c1ccccc1,<0>,<2>,O=C1COc2ccccc2N1,<6>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)CCc1cccc(C(=O)NCCN2CCOCC2)c1,<bos>,C,C,(,C,),(,O,),C,C,<0>,c1ccccc1,<4>,C=O,N,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,
N#Cc1ccccc1OCc1nn2c(C(F)(F)F)nnc2s1,<bos>,F,C,(,F,),(,F,),<3>,c1nn2cnnc2s1,<0>,C,O,<5>,c1ccccc1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,
CC1(C)CN(C(=O)c2ccncc2F)CC1(C)O,<bos>,C,<0>,C1CCNC1,<3>,<0>,(,C,),<1>,(,C,),<1>,(,O,),C=O,<0>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,
COC(=O)Cn1c(C)nc2cc(-c3ccccc3)ccc21,<bos>,C,<5>,c1ccc2[nH]cnc2c1,<4>,<0>,(,<0>,c1ccccc1,),C,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C1CCC2(CNCc3cc4c(c(Cc5ccccc5)c32)OCCO4)C1,<bos>,C,C=O,<12>,c1c2c(cc3c1OCCO3)C1(CCCC1)CNC2,<3>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc2c(c1)OCCO2)Nc1ccc2c(c1)OCCCO2,<bos>,c1ccc2c(c1)OCCCO2,<0>,N,C=O,N,C,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CN1CCOCC1)NC(=O)N1CCC(O)(C(F)(F)F)CC1,<bos>,F,C,(,F,),(,F,),<0>,C1CCNCC1,<3>,<0>,(,O,),C=O,N,C,(,C,),C,<5>,C1COCCN1,<eos>,,,,,,,,,,,
Cc1ccc2cccc(NS(=O)(=O)c3cccc(N)c3)c2n1,<bos>,C,<5>,c1ccc2ncccc2c1,<2>,N,O=[SH2]=O,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(=O)OC(C)CC#N)c(O)c1,<bos>,C,O,<0>,c1ccccc1,<3>,<4>,(,O,),C=O,O,C,(,C,),C,C#N,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)c1c(C)[nH]c(C(=O)NCCC(=O)NC2CCCC2)c1C,<bos>,C,O,C=O,<0>,c1cc[nH]c1,<2>,<4>,(,C,),<1>,(,C,),C=O,N,C,C,C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,
O=C1CN(C(=O)c2cn(Cc3ccccn3)nn2)CCN1,<bos>,c1ccncc1,<2>,C,<2>,c1c[nH]nn1,<0>,C=O,<3>,O=C1CNCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCNC(=O)Nc1cc(C(=O)NCC2CCOC2)ccc1C,<bos>,C,C,C,N,C=O,N,<4>,c1ccccc1,<0>,<3>,(,C,),C=O,N,C,<0>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccccc1OCCNC(=O)N(CCO)C1CCCC1,<bos>,O,C,C,N,(,<0>,C1CCCC1,),C=O,N,C,C,O,<5>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
COCCc1nnc(NC(=O)CC2C3CCC(C3)C2C)o1,<bos>,C,O,C,C,<0>,c1nnco1,<3>,N,C=O,C,<0>,C1CC2CCC1C2,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)CCOC(C)C(=O)N1CCC(O)CC1,<bos>,C,C,(,C,),C,C,O,C,(,C,),C=O,<3>,C1CCNCC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(C(N)=O)C2)cc1,<bos>,C,C=O,N,<0>,c1ccccc1,<3>,O=[SH2]=O,<3>,C1CCNCC1,<1>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)Nc2cccc(CN3CCOCC3)n2)oc2ccccc12,<bos>,C,<6>,c1ccc2occc2c1,<5>,C=O,N,<2>,c1ccncc1,<4>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]c(C(=O)N2CCN(C3CCCC3O)CC2)c1Br,<bos>,C,<1>,c1cn[nH]c1,<4>,<0>,(,Br,),C=O,<2>,C1CNCCN1,<5>,<0>,C1CCCC1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nnc(CCC(=O)NCc3ccco3)o2)cc1,<bos>,C,<0>,c1ccccc1,<3>,<0>,c1nnco1,<3>,C,C,C=O,N,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)CNC(=O)CNC(=O)Cc1csc(N2CCCC2=O)n1,<bos>,C,C,(,C,),C,N,C=O,C,N,C=O,C,<0>,c1cscn1,<3>,<5>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,
Nc1cc(C(=O)C2CC(c3ccc(Cl)cc3)CCN2)ccn1,<bos>,N,<4>,c1ccncc1,<0>,C=O,<2>,C1CCNCC1,<0>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cn2cc(N)cn2)cc1Br,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,Br,),C,<3>,c1cn[nH]c1,<0>,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc2c(=O)n(CCOc3ccc(C#N)cc3)cnc2s1,<bos>,C,C=O,<7>,O=c1[nH]cnc2sccc12,<2>,C,C,O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(c1cc(F)ccc1F)N(C)C(=O)Cn1cncn1,<bos>,F,<0>,c1ccccc1,<4>,<3>,(,F,),C,(,C,),N,(,C,),C=O,C,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,
c1ccc(-c2nnc3sc(-c4cnccn4)nn23)nc1,<bos>,c1ccncc1,<2>,<3>,c1nn2cnnc2s1,<0>,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cccc(NC(C)=O)c1NCc1cccc(C)c1,<bos>,C,<4>,c1ccccc1,<0>,C,N,<5>,c1ccccc1,<0>,<4>,(,C=O,N,C,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,,
CN(CCOc1ccc(F)cc1)C(=O)c1ccc2[nH]nnc2c1,<bos>,c1ccc2[nH]nnc2c1,<0>,C=O,N,(,C,),C,C,O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCn1c(C(C)NC(=O)N2CCC(OC)CC2)nc2ccccc21,<bos>,C=C,<0>,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,(,C,),N,C=O,<3>,C1CCNCC1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cn1cnc(CNC(=O)CNC(=O)c2cc(F)cc(F)c2)n1,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,C=O,N,C,<0>,c1nc[nH]n1,<3>,C,<eos>,,,,,,,,,,,,,,,,,
COC(=O)C1CCCC1NC(=O)Nc1ccc(Cl)c(C)c1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,N,<4>,C1CCCC1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ncc(CNC(=O)C2CC3C=CC2C3)s1,<bos>,C,<3>,c1cscn1,<1>,C,N,C=O,<3>,C1=CC2CCC1C2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1C(=O)N(CC(=O)N(C)C)c1ccccc1,<bos>,C,N,(,C,),C=O,C,N,(,<0>,c1ccccc1,),C=O,<0>,c1cnoc1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,
COc1ccc(O)c2c1C(C1CCOCC1)NCC2,<bos>,C,O,<2>,c1ccc2c(c1)CCNC2,<9>,<5>,(,O,),<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1ncc(-c2nccn2C2(C#N)CCCCC2)cn1,<bos>,C,O,<3>,c1cncnc1,<0>,<3>,c1c[nH]cn1,<2>,<0>,C1CCCCC1,<0>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NS(=O)(=O)c2cc(F)ccc2C)cc1N,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,F,),O=[SH2]=O,N,<0>,c1ccccc1,<3>,<4>,(,N,),C,<eos>,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)OCc2nc(-c3cccs3)oc2C)cs1,<bos>,C,<1>,c1cocn1,<0>,<3>,(,<4>,c1ccsc1,),C,O,C=O,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)CCC(=O)NCCC(=O)N(C)C(C)c1cccc(F)c1,<bos>,C,C,(,C,),C,C,C=O,N,C,C,C=O,N,(,C,),C,(,C,),<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,
O=C1CC(C(=O)N2CCOCC2)CN1Cc1nc2ccccc2[nH]1,<bos>,C1COCCN1,<5>,C=O,<3>,O=C1CCCN1,<5>,C,<5>,c1ccc2[nH]cnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc(NC(=O)Cc2ccc(-n3cnnn3)cc2)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,N,C=O,C,<0>,c1ccccc1,<3>,<4>,c1nnn[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1(O)CCc2ccccc21)Nc1ccc2c(c1)OCCO2,<bos>,O,<8>,c1ccc2c(c1)CCC2,<8>,C,N,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCn1ccnn1)Nc1ccc(Cl)cc1Cl,<bos>,Cl,<0>,c1ccccc1,<3>,<4>,(,Cl,),N,C=O,C,C,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C1CCN(C(=O)C(c2ccccc2)n2cnnn2)CCN1,<bos>,c1ccccc1,<0>,C,(,<4>,c1nnn[nH]1,),C=O,<4>,O=C1CCNCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(CC2CCCN2C(=O)COC2CCCC2)c1,<bos>,C,O,<0>,c1ccccc1,<4>,C,<4>,C1CCNC1,<3>,C=O,C,O,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCN(C(=O)c1ccc(-n2ccnn2)cc1)C1Cc2ccccc2C1,<bos>,C,C,N,(,<7>,c1ccc2c(c1)CCC2,),C=O,<0>,c1ccccc1,<3>,<2>,c1c[nH]nn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(CCNc1ncc(Br)cn1)Nc1ccncc1,<bos>,Br,<0>,c1cncnc1,<3>,N,C,C,C=O,N,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NCc2csc(N(C)C)n2)s1,<bos>,C,N,(,C,),<3>,c1cscn1,<0>,C,N,O=[SH2]=O,<2>,c1ccsc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
NC(=O)C1CCCN(C(=O)CSc2ccccc2Cl)C1,<bos>,Cl,<5>,c1ccccc1,<0>,S,C,C=O,<3>,C1CCNCC1,<1>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(C)=O)ccc1NC(=O)N(C1CC1)C(C)C1CC1,<bos>,C,C,(,<0>,C1CC1,),N,(,<0>,C1CC1,),C=O,N,<3>,c1ccccc1,<0>,<4>,(,O,C,),N,C=O,C,<eos>,,,,,,,,,,,
CC(C)Cn1c(C2CCCCC2)nc2c1c(=O)[nH]c(=O)n2C,<bos>,C,C,(,C,),C,<6>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<10>,<7>,(,<0>,C1CCCCC1,),C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Nc2ncc(Br)cc2N)cc1,<bos>,N,<5>,c1ccncc1,<4>,<1>,(,Br,),N,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCCCN(CCCc1ccccc1)C(=O)c1cn(C)nn1,<bos>,C,C,C,C,N,(,C=O,<0>,c1c[nH]nn1,<2>,C,),C,C,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
NC(=O)C(NC(=O)c1ccc(F)c(F)c1)c1ccccc1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,F,),C=O,N,C,(,<0>,c1ccccc1,),C=O,N,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCc1ccncc1)c1nn(-c2ccccc2)c2c1CCCCC2,<bos>,c1ccncc1,<0>,C,N,C=O,<0>,c1n[nH]c2c1CCCCC2,<2>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCCN1CCN(Cc2cccc(C(F)(F)F)c2)CC1,<bos>,F,C,(,F,),(,F,),<4>,c1ccccc1,<0>,C,<2>,C1CNCCN1,<5>,C,C,N,C=O,C,<eos>,,,,,,,,,,,,,,,
Cc1cn2c(COc3ccccc3C#N)c(C)nc2s1,<bos>,C,<0>,c1cn2ccsc2n1,<1>,<4>,(,C,),C,O,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OCCN2C(=O)Cc3ccccc32)c1C,<bos>,C,<4>,c1ccccc1,<0>,<5>,(,C,),O,C,C,<9>,O=C1Cc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(C(=O)N(CCO)Cc2ccccc2)cc1)C1CCC1,<bos>,C1CCC1,<0>,C=O,N,<3>,c1ccccc1,<0>,C=O,N,(,C,<0>,c1ccccc1,),C,C,O,<eos>,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CCc2nc3ncccn3n2)c2ncccc2c1,<bos>,C,<0>,c1ccc2ncccc2c1,<2>,N,C=O,C,C,<5>,c1cnc2ncnn2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCC(=O)NCC1CCN(C(=O)c2cccc(F)c2)CC1,<bos>,C,C,C,C=O,N,C,<0>,C1CCNCC1,<3>,C=O,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc(NC(=O)COc2ccc(C(C)=O)cc2)c1,<bos>,C,C=O,N,<0>,c1ccccc1,<4>,N,C=O,C,O,<0>,c1ccccc1,<3>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)(C)CCCC(=O)NCc1nc[nH]n1,<bos>,C,C,(,C,),(,C,),C,C,C,C=O,N,C,<0>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,
CC(C)c1nnc(NC(=O)NC2CC2c2cccc(Cl)c2)s1,<bos>,C,C,(,C,),<0>,c1nncs1,<3>,N,C=O,N,<0>,C1CC1,<2>,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,
CCCOCCOC(C)C(=O)Nc1ccc(Cl)cc1N,<bos>,N,<4>,c1ccccc1,<3>,<0>,(,Cl,),N,C=O,C,(,C,),O,C,C,O,C,C,C,<eos>,,,,,,,,,,,,,,
Cc1csc(CNC(=O)NCCNC(=O)c2cccnc2)n1,<bos>,C,<0>,c1cscn1,<3>,C,N,C=O,N,C,C,N,C=O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)CSc1nnc(C)n1-c1ccc(Cl)cc1,<bos>,Cl,<3>,c1ccccc1,<0>,<4>,c1nnc[nH]1,<0>,<3>,(,C,),S,C,C=O,N,C,C,O,C,<eos>,,,,,,,,,,,,,,,,
CC(=O)NCC(=O)N1CCCCC1c1ccc(C)cc1,<bos>,C,C=O,N,C,C=O,<3>,C1CCNCC1,<2>,<0>,c1ccccc1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1n[nH]cc1NC(=O)Cc1ccc2cc(Br)ccc2n1,<bos>,C,<1>,c1cn[nH]c1,<0>,N,C=O,C,<5>,c1ccc2ncccc2c1,<0>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(OC)c1C(=O)Nc1nc2c(s1)CCC2,<bos>,C,O,<0>,c1ccccc1,<5>,<4>,(,O,C,),C=O,N,<0>,c1nc2c(s1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2nncc(N)n2)cc1CC(C)C,<bos>,C,C,(,C,),C,<4>,c1ccccc1,<0>,<3>,(,O,C,),<4>,c1cnncn1,<0>,N,<eos>,,,,,,,,,,,,,,,,,
CCn1nc(C)c(CNc2cccc(OC)c2)c1C,<bos>,C,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),<4>,(,C,),C,N,<4>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,
COC(=O)c1c(C)[nH]c(C(=O)C(C)N2CCOCC2C2CC2)c1C,<bos>,C,O,C=O,<1>,c1cc[nH]c1,<4>,<2>,(,C,),<0>,(,C,),C=O,C,(,C,),<5>,C1COCCN1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,
Cc1cc(C)n(CCNS(=O)(=O)c2ccc3c(c2)CCC3)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),C,C,N,O=[SH2]=O,<0>,c1ccc2c(c1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCCNS(=O)(=O)c1cc(F)cc(F)c1,<bos>,F,<2>,c1ccccc1,<0>,<4>,(,F,),O=[SH2]=O,N,C,C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(OC(F)(F)F)c(CN2CCOCC2)c1,<bos>,F,C,(,F,),(,F,),O,<3>,c1ccccc1,<4>,<0>,(,C#N,),C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,
CC(NC(N)=O)C(=O)NCc1cccc(Cn2ccnc2)c1,<bos>,N,C=O,N,C,(,C,),C=O,N,C,<0>,c1ccccc1,<4>,C,<2>,c1c[nH]cn1,<eos>,,,,,,,,,,,,,,,,,,,
CC1CCC(NC(=O)Cc2ccccc2N)CC1,<bos>,C,<0>,C1CCCCC1,<3>,N,C=O,C,<0>,c1ccccc1,<5>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc(C)ccc1NC(=O)CN(C)S(=O)(=O)c1cnn(C)c1,<bos>,C,<3>,c1cn[nH]c1,<0>,O=[SH2]=O,N,(,C,),C,C=O,N,<5>,c1ccccc1,<0>,<2>,(,C,),C,C,<eos>,,,,,,,,,,,,,,
COC(=O)C1(NC(=O)c2c(-c3ccccc3)noc2C)CCCC1,<bos>,C,<4>,c1cnoc1,<0>,<1>,(,<0>,c1ccccc1,),C=O,N,<0>,C1CCCC1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1nc(SCC(=O)Nc2ccccc2)c(C#N)cc1C(N)=O,<bos>,N,C=O,<1>,c1ccncc1,<4>,<2>,(,C,),<5>,(,C#N,),S,C,C=O,N,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,
O=S(=O)(c1cccs1)N1CCc2onc(-c3cccnc3)c2C1,<bos>,c1ccsc1,<4>,O=[SH2]=O,<6>,c1noc2c1CNCC2,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cc(-c2nnc3n2CCCCC3)ccc1F)C1CC1,<bos>,F,<3>,c1ccccc1,<4>,<0>,(,<0>,c1nnc2n1CCCCC2,),N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(=O)[nH]cc1NC(=O)CCCc1nc2ccccc2c(=O)[nH]1,<bos>,C,<3>,O=c1cccc[nH]1,<4>,N,C=O,C,C,C,<3>,O=c1[nH]cnc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCCNC(=O)CSc1nc(-c2ccccc2)cs1,<bos>,C,C=O,N,C,C,N,C=O,C,S,<3>,c1cscn1,<0>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
