smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
CCOC(=O)NCC(=O)NCc1ccccc1,<bos>,C,C,O,C=O,N,C,C=O,N,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cncc(NCCc2csc(-c3ccsc3)n2)n1,<bos>,C,C,O,<0>,c1cnccn1,<4>,N,C,C,<0>,c1cscn1,<3>,<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(C2CN(Cc3ccccc3)CCO2)nc1)N1CCOCC1,<bos>,C1COCCN1,<5>,C=O,<1>,c1ccncc1,<4>,<1>,C1COCCN1,<5>,C,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(O)cc1)c1cnc(O)c2ccccc12,<bos>,O,<3>,c1ccccc1,<0>,N,C=O,<7>,c1ccc2cnccc2c1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(C(=O)CSc2nc(-c3cccnc3)n[nH]2)cc1,<bos>,C#N,<0>,c1ccccc1,<3>,C=O,C,S,<2>,c1nc[nH]n1,<0>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OCC(=O)N(CCO)Cc2ccccc2Cl)c1,<bos>,Cl,<5>,c1ccccc1,<0>,C,N,(,C,C,O,),C=O,C,O,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cc1cnc(C(=O)N(C)CCc2cnn(C)c2)c2cccc(N)c12,<bos>,C,<7>,c1ccc2cnccc2c1,<4>,<9>,(,N,),C=O,N,(,C,),C,C,<0>,c1cn[nH]c1,<3>,C,<eos>,,,,,,,,,,,,,,,
CN(Cc1cc[nH]n1)C(=O)C1COc2ccc(F)cc2C1,<bos>,F,<0>,c1ccc2c(c1)CCCO2,<7>,C=O,N,(,C,),C,<1>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccoc1C(=O)N1CCOC2CCC1C2OCC1CC1,<bos>,C,<0>,c1ccoc1,<4>,C=O,<8>,C1COC2CCC(C2)N1,<7>,O,C,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)n(Cc2ccccc2NC(=O)N(C)CCO)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),C,<0>,c1ccccc1,<5>,N,C=O,N,(,C,),C,C,O,<eos>,,,,,,,,,,,,,
ClC(Cl)(Cl)c1nc(-c2cnccn2)no1,<bos>,Cl,C,(,Cl,),(,Cl,),<2>,c1ncon1,<0>,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1cccs1)c1c[nH]c2c(Cl)cccc2c1=O,<bos>,Cl,<6>,O=c1cc[nH]c2ccccc12,<2>,C=O,N,C,C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1c(=O)oc2ccccc21)NC1CCN(c2ccccc2)CC1,<bos>,c1ccccc1,<0>,<3>,C1CCNCC1,<0>,N,C=O,C,<2>,O=c1[nH]c2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C(NS(=O)(=O)c1cc(C)ccc1OC)C(C)C,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),O=[SH2]=O,N,C,(,C,(,C,),C,),C=O,O,C,<eos>,,,,,,,,,,,,
CC(C)(C)OC(=O)Nc1ccc(NC(=O)N2CCCC(O)C2)cc1,<bos>,C,C,(,C,),(,C,),O,C=O,N,<0>,c1ccccc1,<3>,N,C=O,<3>,C1CCNCC1,<1>,O,<eos>,,,,,,,,,,,,,,
CCCOc1ccccc1CNC(=O)N1CCN(CCO)CC1,<bos>,C,C,C,O,<0>,c1ccccc1,<5>,C,N,C=O,<2>,C1CNCCN1,<5>,C,C,O,<eos>,,,,,,,,,,,,,,,,,,
CCn1cc(C(=O)NCCCOC)c(=O)c2cc(Cl)ccc21,<bos>,C,C,<4>,O=c1cc[nH]c2ccccc12,<2>,<8>,(,Cl,),C=O,N,C,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,,
NC(=O)c1ccsc1NC(=O)C1CCOc2ccccc21,<bos>,N,C=O,<0>,c1ccsc1,<4>,N,C=O,<6>,c1ccc2c(c1)CCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc(NCC2(c3ccc(Cl)cc3)CCOCC2)n1,<bos>,C,<1>,c1cncnc1,<3>,N,C,<0>,C1CCOCC1,<0>,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN2CCOCC2)cc1NC(=O)CNC(C)=O,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,<5>,C1COCCN1,),N,C=O,C,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,
CCc1c(C)c2c(O)cc(Cl)cc2oc1=O,<bos>,C,<3>,O=c1ccc2ccccc2o1,<2>,<5>,(,O,),<7>,(,Cl,),C,C,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)cc1-n1nnnc1CS(=O)(=O)c1nccs1,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,Cl,),<4>,c1nnn[nH]1,<0>,C,O=[SH2]=O,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCCc2ccc(-c3csc(C)n3)s2)no1,<bos>,C,<4>,c1cnoc1,<1>,C=O,N,C,C,<4>,c1ccsc1,<2>,<0>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc2sc(NC(=O)NCCC(=O)N(C)C)nc2s1,<bos>,C,N,(,C,),C=O,C,C,N,C=O,N,<0>,c1nc2sccc2s1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
C#CCN(CC=C)C(=O)CNc1ccc(CC(=O)N(C)C)cc1,<bos>,C,N,(,C,),C=O,C,<3>,c1ccccc1,<0>,N,C,C=O,N,(,C,<0>,C#C,),C,<0>,C=C,<eos>,,,,,,,,,,,,
COc1ccccc1OCCCC(=O)N1CC(=O)Nc2ccccc21,<bos>,C,O,<0>,c1ccccc1,<5>,O,C,C,C,C=O,<3>,O=C1CNc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(OCC(=O)Nc2ccc(C(=O)N(C)C)c(C)c2)c1,<bos>,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,C,O,<4>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,
COc1ccc(C)cc1NC(=O)Cn1sc2ccccc2c1=O,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,C,),N,C=O,C,<2>,O=c1[nH]sc2ccccc12,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)NCc1ccc(C(=O)NC2CCCCC2)cc1,<bos>,C,C,(,C,),C=O,N,C,<0>,c1ccccc1,<3>,C=O,N,<0>,C1CCCCC1,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)CCC(=O)NC(C)c2nnc[nH]2)s1,<bos>,C,C,(,<0>,c1nnc[nH]1,),N,C=O,C,C,C=O,<4>,c1ccsc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1nc(-c2cc(C)ccn2)n(-c2ccc(N)cc2)n1,<bos>,C,<0>,c1ccncc1,<4>,<2>,c1nc[nH]n1,<0>,<3>,(,<0>,c1ccccc1,<3>,N,),N,C=O,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(CNC(=O)CCc2c(C)nn(C)c2C)cc1F,<bos>,C,<1>,c1cn[nH]c1,<0>,<3>,(,C,),<4>,(,C,),C,C,C=O,N,C,<0>,c1ccccc1,<3>,<4>,(,F,),O,C,<eos>,,,,,,,,
Cc1cc(C)n(-c2ccccc2NC(=O)N(C)Cc2ccco2)n1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<0>,c1ccccc1,<5>,N,C=O,N,(,C,),C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,
Cc1ccc(NC(=O)Cn2cccn2)cc1S(=O)(=O)NC1CC1,<bos>,C1CC1,<0>,N,O=[SH2]=O,<4>,c1ccccc1,<0>,<3>,(,C,),N,C=O,C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,
CCNC(=O)COC(=O)c1csc(Cc2ccc(Cl)cc2)n1,<bos>,C,C,N,C=O,C,O,C=O,<0>,c1cscn1,<3>,C,<0>,c1ccccc1,<3>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(CSc2nnc(C(C)C)n2N)cc1,<bos>,C,C,(,C,),<3>,c1nnc[nH]1,<0>,<4>,(,N,),S,C,<3>,c1ccccc1,<0>,C,<eos>,,,,,,,,,,,,,,,,
Cc1c(NCc2cn(C)nc2-c2ccccc2)cccc1C(N)=O,<bos>,C,<3>,c1cn[nH]c1,<0>,<1>,(,<0>,c1ccccc1,),C,N,<0>,c1ccccc1,<4>,<5>,(,C,),C=O,N,<eos>,,,,,,,,,,,,,,
COc1ccc(C(=O)NCC(C)(C)O)cc1OC,<bos>,C,C,(,C,),(,O,),C,N,C=O,<0>,c1ccccc1,<3>,<4>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,
Cc1ccc(O)c(C(=O)c2cn3c(n2)CCC3)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,O,),C=O,<0>,c1cn2c(n1)CCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CC(OC(=O)CCC(=O)N1CCCCC1)c1nccs1,<bos>,C,C,(,<3>,c1cscn1,),O,C=O,C,C,C=O,<3>,C1CCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)CCC(C)NC(=O)N(CC)C(C)CC(C)C,<bos>,C,C,(,C,),C,C,(,C,),N,(,C,C,),C=O,N,C,(,C,),C,C,C=O,O,C,C,<eos>,,,,,,,
Cc1ccc(CCCC(=O)NCCN2CCOCC2)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),C,C,C,C=O,N,C,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)c2cn(Cc3cccc(Cl)c3)nn2)cc1,<bos>,C,<0>,c1ccccc1,<3>,C,N,C=O,<0>,c1c[nH]nn1,<2>,C,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
O=C(C1CCc2sccc2C1)N(CCO)C1CCCC1,<bos>,c1cc2c(s1)CCCC2,<7>,C=O,N,(,<0>,C1CCCC1,),C,C,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,
C#Cc1cccc(C(=O)N(CC(=O)OC)CC(F)(F)F)c1,<bos>,F,C,(,F,),(,F,),C,N,(,C=O,<4>,c1ccccc1,<0>,<0>,C#C,),C,C=O,O,C,<eos>,,,,,,,,,,,,
COc1cc(Cl)ccc1-c1cc(-c2cccnc2)n(C)n1,<bos>,C,<3>,c1cn[nH]c1,<1>,<4>,(,<1>,c1ccncc1,),<3>,c1ccccc1,<4>,<0>,(,Cl,),O,C,<eos>,,,,,,,,,,,,,,,,
Cc1cc(C(=O)NCC(C)(O)Oc2ccc(Cl)cc2)n[nH]1,<bos>,Cl,<3>,c1ccccc1,<0>,O,C,(,C,),(,O,),C,N,C=O,<1>,c1cn[nH]c1,<4>,C,<eos>,,,,,,,,,,,,,,,
COc1ccc(Cc2nn3cnnc3n(-c3ccc(N)cc3)c2=O)cc1,<bos>,C,O,<0>,c1ccccc1,<3>,C,<2>,O=c1cnn2cnnc2[nH]1,<9>,<0>,c1ccccc1,<3>,N,<eos>,,,,,,,,,,,,,,,,,,,,,
CCCc1nnc(NC(=O)CCc2ccc(C)o2)s1,<bos>,C,C,C,<0>,c1nncs1,<3>,N,C=O,C,C,<4>,c1ccoc1,<2>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CCn1ccc(CN2CCc3ccc(Br)cc32)cc1=O,<bos>,C,C,<6>,O=c1cccc[nH]1,<3>,C,<8>,c1ccc2c(c1)CCN2,<1>,Br,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCCCS(=O)(=O)N1CCN(C(=O)c2sccc2C)CC1,<bos>,C,C,C,C,O=[SH2]=O,<2>,C1CNCCN1,<5>,C=O,<4>,c1ccsc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)COC2)c1ccc2n[nH]c(=O)n2c1,<bos>,c1ccc2c(c1)COC2,<0>,N,C=O,<7>,O=c1[nH]nc2ccccn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC1CN(C(=O)CCC(=O)NC)CC1N1CCOCC1,<bos>,C,C,<0>,C1CCNC1,<3>,<1>,(,<5>,C1COCCN1,),C=O,C,C,C=O,N,C,<eos>,,,,,,,,,,,,,,,,,,
CCCNC(=O)C1CCCCN1C(=O)Cc1cccc(F)c1,<bos>,C,C,C,N,C=O,<2>,C1CCNCC1,<3>,C=O,C,<0>,c1ccccc1,<4>,F,<eos>,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nc(N)cc(N3CCC(C)CC3)n2)s1,<bos>,C,<0>,C1CCNCC1,<3>,<5>,c1cncnc1,<3>,<1>,(,N,),<2>,c1ccsc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1nc(CNC(=O)c2cc(-c3cccc(Cl)c3)no2)no1,<bos>,C,<2>,c1ncon1,<0>,C,N,C=O,<4>,c1cnoc1,<1>,<0>,c1ccccc1,<4>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,
CC(NS(=O)(=O)c1cnn(-c2ccccc2)c1)c1ccccc1,<bos>,C,C,(,<0>,c1ccccc1,),N,O=[SH2]=O,<0>,c1cn[nH]c1,<3>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1N1CCCN(C(=O)c2cn(C)nc2C)CC1,<bos>,C,<3>,c1cn[nH]c1,<0>,<1>,(,C,),C=O,<5>,C1CNCCNC1,<2>,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(COc1ccc(F)cc1)NC1CCCc2cn[nH]c21,<bos>,F,<3>,c1ccccc1,<0>,O,C,C=O,N,<8>,c1n[nH]c2c1CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(NC(=O)CNc1cccc(F)c1F)c1ccsc1,<bos>,F,<4>,c1ccccc1,<0>,<5>,(,F,),N,C,C=O,N,C,(,C,),<0>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,
CN(C)C(=O)c1ccc(Sc2nc(N)cc(N)n2)cc1,<bos>,C,N,(,C,),C=O,<3>,c1ccccc1,<0>,S,<3>,c1cncnc1,<1>,<5>,(,N,),N,<eos>,,,,,,,,,,,,,,,,
CC(=O)NCc1nc(C)c(C(=O)N2CCCC2)s1,<bos>,C1CCNC1,<3>,C=O,<1>,c1cscn1,<3>,<0>,(,C,),C,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC1CCN(C)c2ccccc2N1S(=O)(=O)c1cccs1,<bos>,C,<9>,c1ccc2c(c1)NCCCN2,<10>,<6>,(,C,),O=[SH2]=O,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCc1ncc(NC(=O)c2ccc(C(F)(F)F)nc2)cn1,<bos>,F,C,(,F,),(,F,),<4>,c1ccncc1,<1>,C=O,N,<0>,c1cncnc1,<3>,C,C,C,<eos>,,,,,,,,,,,,,,,
N#Cc1cc(NC(=O)c2ccc3nccnc3c2)ccc1F,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,C#N,),N,C=O,<0>,c1ccc2nccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
O=C1N2CCN(Cc3cccc(F)c3)CC2CN1C1CCOCC1,<bos>,F,<4>,c1ccccc1,<0>,C,<6>,O=C1NCC2CNCCN12,<2>,<0>,C1CCOCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCn1nnnc1SCc1coc(-c2cccs2)n1,<bos>,C,C,<4>,c1nnn[nH]1,<0>,S,C,<0>,c1cocn1,<3>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)Nc1ccc(C(N)c2nc3c(s2)CCC3)cc1,<bos>,N,C,(,<0>,c1nc2c(s1)CCC2,),<3>,c1ccccc1,<0>,N,C=O,C,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)N1CCC(NC(=O)c2coc(-c3ccccc3C)n2)CC1,<bos>,C,O,C=O,<3>,C1CCNCC1,<0>,N,C=O,<0>,c1cocn1,<3>,<0>,c1ccccc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,
CCCn1nnnc1COc1ccccc1CNC(C)C,<bos>,C,C,(,C,),N,C,<5>,c1ccccc1,<0>,O,C,<0>,c1nnn[nH]1,<4>,C,C,C,<eos>,,,,,,,,,,,,,,,,
CCc1c(C(=O)NC2CC2)nnn1-c1cccc(Cl)c1,<bos>,C,C,<1>,c1c[nH]nn1,<0>,<2>,(,<0>,c1ccccc1,<4>,Cl,),C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
CCOc1cc(S(=O)(=O)N(C)C2(C#N)CCCCC2)ccc1OC,<bos>,C#N,<0>,C1CCCCC1,<0>,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<4>,<3>,(,O,C,),O,C,C,<eos>,,,,,,,,,,,,,,
CN1CCC2CC(C(=O)Nc3ccc4c(c3)CCC(=O)N4)OC2C1,<bos>,C,<8>,C1CC2CCOC2CN1,<4>,C=O,N,<6>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cnc(N)nc1)C(=O)CN1CCN(c2ccccc2)CC1,<bos>,N,<3>,c1cncnc1,<0>,C,N,(,C,),C=O,C,<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,
O=C(NCC1CN2CCCCC2CO1)c1ccnc(-n2cncn2)c1,<bos>,C1CCN2CCOCC2C1,<5>,C,N,C=O,<0>,c1ccncc1,<4>,<3>,c1nc[nH]n1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1c(=O)oc2ccccc21)NCCC1=CCCCC1,<bos>,C1=CCCCC1,<0>,C,C,N,C=O,C,<2>,O=c1[nH]c2ccccc2o1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
OC(c1ccc(F)cc1)c1cc2ccccc2o1,<bos>,O,C,(,<5>,c1ccc2occc2c1,),<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCC(C)(O)C2CC2)sc2ccccc12,<bos>,C,C,(,O,),(,<0>,C1CC1,),C,N,C=O,<5>,c1ccc2sccc2c1,<6>,C,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc(CNc2ccc(C(N)=O)cc2)cc1SC,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,S,C,),C,N,<0>,c1ccccc1,<3>,C=O,N,<eos>,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)CSc2nc(=O)[nH]cc2C)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,C,S,<3>,O=c1nccc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)N2CCCc3ccc(S(=O)(=O)N(C)C)cc32)[nH]n1,<bos>,C,N,(,C,),O=[SH2]=O,<1>,c1ccc2c(c1)CCCN2,<9>,C=O,<4>,c1cn[nH]c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(CCC(=O)N1CCCc2c(F)cc(F)cc21)c1ccccc1,<bos>,F,<5>,c1ccc2c(c1)CCCN2,<9>,<1>,(,F,),C=O,C,C,C=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,
COc1cc2ccn(Cc3cn4ccccc4c3C#N)c(=O)c2cc1OC,<bos>,C#N,<6>,c1ccn2cccc2c1,<5>,C,<2>,O=c1[nH]ccc2ccccc12,<7>,<8>,(,O,C,),O,C,<eos>,,,,,,,,,,,,,,,,,,,
COCCCOc1ccccc1-c1n[nH]c(N)c1C#N,<bos>,N,<4>,c1cn[nH]c1,<1>,<0>,(,C#N,),<5>,c1ccccc1,<0>,O,C,C,C,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(c1ncoc1C1CCCO1)N1CCOC(c2nccs2)C1,<bos>,C1CCOC1,<4>,<1>,c1cocn1,<0>,C=O,<5>,C1COCCN1,<1>,<3>,c1cscn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCc1nnc(NC(=O)Nc2ccc(NC(=O)C3CC3)cc2)s1,<bos>,C,C,<0>,c1nncs1,<3>,N,C=O,N,<0>,c1ccccc1,<3>,N,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,
Cn1cnnc1CCCNC(=O)NCCc1ccc(F)cc1,<bos>,C,<4>,c1nnc[nH]1,<0>,C,C,C,N,C=O,N,C,C,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,
CCc1ccc2c(c1)N(CCC(=O)NC1CC1)C(=O)CO2,<bos>,C,C,<7>,O=C1COc2ccccc2N1,<10>,C,C,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(N=c1[nH]c2ccccc2[nH]1)C1CCCN1C(=O)CC1CCCCC1,<bos>,C1CCCCC1,<0>,C,C=O,<3>,C1CCNC1,<4>,C=O,<0>,N=c1[nH]c2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CNc2ccccc2N1CCCOc1ccccc1,<bos>,c1ccccc1,<0>,O,C,C,C,<10>,O=C1CNc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CCC(=O)N1CCCC(CN2CCOC(c3cccc(C)c3)C2)C1,<bos>,C,C,C=O,<3>,C1CCNCC1,<1>,C,<5>,C1COCCN1,<1>,<0>,c1ccccc1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,,,
COCCc1ccc(OC(C)C(=O)NC2C3CCOC3C2(C)C)cc1,<bos>,C,<4>,C1CC2CCC2O1,<3>,<4>,(,C,),N,C=O,C,(,C,),O,<3>,c1ccccc1,<0>,C,C,O,C,<eos>,,,,,,,,,,,,
COC(=O)N1CCC2(CC1)Nc1ccccc1-n1cccc12,<bos>,C,O,C=O,<10>,c1ccc2c(c1)NC1(CCNCC1)c1cccn1-2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)c1cnc(N2CCOCC2)nc1C(F)(F)F,<bos>,F,C,(,F,),(,F,),<5>,c1cncnc1,<0>,<3>,(,<5>,C1COCCN1,),C=O,N,(,C,),C,<eos>,,,,,,,,,,,,
CC(C)(C)n1nccc1NC(=O)Nc1ccc2c(c1)OCCO2,<bos>,C,C,(,C,),(,C,),<3>,c1cn[nH]c1,<4>,N,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(O)cc1)NCCCS(=O)(=O)c1ccccc1,<bos>,O,<3>,c1ccccc1,<0>,C,C=O,N,C,C,C,O=[SH2]=O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CCc1c(Br)c(C)cc2c(C)ncc(N)c12,<bos>,C,<1>,c1ccc2cnccc2c1,<9>,<4>,(,C,),<7>,(,N,),<0>,(,Br,),C,C,<eos>,,,,,,,,,,,,,,,,
O=C1CCC(C(=O)NCCc2csc(-c3ccc(F)cc3)n2)CN1,<bos>,F,<3>,c1ccccc1,<0>,<3>,c1cscn1,<0>,C,C,N,C=O,<4>,O=C1CCCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1noc(COC(=O)C(C)(c2ccccc2)C2CNCCO2)n1,<bos>,C,C,(,<1>,C1COCCN1,),(,<0>,c1ccccc1,),C=O,O,C,<2>,c1ncon1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2ccc(OC(=O)C3CCCO3)cc2)cc1C,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,C,),C=O,N,<0>,c1ccccc1,<3>,O,C=O,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc2c(c1Cl)C(c1ccncc1C)NCC2,<bos>,C,O,<1>,c1ccc2c(c1)CCNC2,<9>,<2>,(,Cl,),<0>,c1ccncc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C(C)N2CCN(c3ccc(O)cc3)CC2)n1,<bos>,C,<0>,c1ncon1,<2>,C,(,C,),<2>,C1CNCCN1,<5>,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,
Nc1nonc1-c1nnc(Cc2ccc(F)cc2Cl)o1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,Cl,),C,<3>,c1nnco1,<0>,<0>,c1cnon1,<1>,N,<eos>,,,,,,,,,,,,,,,,,,
c1cncc(CN2CCC(Oc3cccnc3)C3OCCC32)c1,<bos>,c1ccncc1,<1>,O,<8>,C1CNC2CCOC2C1,<2>,C,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(CO)CN(C1CC1)S(=O)(=O)c1ccc(F)c(Cl)c1,<bos>,F,<3>,c1ccccc1,<0>,<4>,(,Cl,),O=[SH2]=O,N,(,<0>,C1CC1,),C,C,(,C,),C,O,<eos>,,,,,,,,,,,,,
CC(=O)c1ccc(NC(=O)COC(=O)c2ccc3ccccc3n2)cc1,<bos>,C,C=O,<0>,c1ccccc1,<3>,N,C=O,C,O,C=O,<5>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cc(NC(=O)C2CCN(c3ncccn3)CC2)ccc1F,<bos>,C,O,<4>,c1ccccc1,<0>,<3>,(,F,),N,C=O,<0>,C1CCNCC1,<3>,<3>,c1cncnc1,<eos>,,,,,,,,,,,,,,,,,,
CCc1nnsc1C(=O)N1CCC(O)CC1,<bos>,C,C,<0>,c1csnn1,<1>,C=O,<3>,C1CCNCC1,<0>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ncc(C(=O)N2CCN(CC(=O)NC)CC2)cn1,<bos>,C,N,C=O,C,<2>,C1CNCCN1,<5>,C=O,<0>,c1cncnc1,<3>,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(C1CCN(S(=O)(=O)c2ccccc2)CC1)N1CCCCCC1,<bos>,c1ccccc1,<0>,O=[SH2]=O,<3>,C1CCNCC1,<0>,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOCCNC(=O)CN(C)C(=O)c1ccccc1,<bos>,c1ccccc1,<0>,C=O,N,(,C,),C,C=O,N,C,C,O,C,C,<eos>,,,,,,,,,,,,,,,,,,,
C=C(C)CN(CC)C(=O)c1cc(OCC)c(OC)cc1C,<bos>,C,<0>,C=C,<0>,C,N,(,C,C,),C=O,<5>,c1ccccc1,<2>,<3>,(,O,C,C,),<0>,(,C,),O,C,<eos>,,,,,,,,
