smiles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
Cc1n[nH]c(C)c1CCOC(=O)c1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,O,C,C,<0>,c1cn[nH]c1,<1>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,,
CC(CO)C(C)NC(=O)NC1CCCCC1N1CCOCC1,<bos>,O,C,C,(,C,),C,(,C,),N,C=O,N,<0>,C1CCCCC1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,
CC(C)Cn1c(=O)c2c(ncn2C(C)Cc2ccccc2)n(C)c1=O,<bos>,C,C,(,C,),C,<2>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<6>,<10>,(,C,),C,(,C,<0>,c1ccccc1,),C,<eos>,,,,,,,,,,,,,,,
C=CCNS(=O)(=O)c1ccc(Br)c(N)c1,<bos>,N,<4>,c1ccccc1,<0>,<3>,(,Br,),O=[SH2]=O,N,C,<0>,C=C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)NC2CCC(=O)N2)cc1OCC,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,O,C,C,),C=O,N,<4>,O=C1CCCN1,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCSc1ccccn1)N1CCN(c2ccc(F)cc2)CC1,<bos>,F,<3>,c1ccccc1,<0>,<5>,C1CNCCN1,<2>,C=O,C,C,S,<2>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(C(=O)OCC(=O)Nc2cccc(Cl)c2Cl)cn1,<bos>,Cl,<4>,c1ccccc1,<0>,<5>,(,Cl,),N,C=O,C,O,C=O,<3>,c1cnccn1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,
CN(c1ccccc1)S(=O)(=O)c1ccc(C#N)cc1,<bos>,C,N,(,<0>,c1ccccc1,),O=[SH2]=O,<0>,c1ccccc1,<3>,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c2ccc(N(C)CC(=O)N3CCOCC3)nc2n1,<bos>,C,<5>,c1cnc2ncccc2c1,<1>,<7>,(,C,),N,(,C,),C,C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,
COc1cc(C)c(C(=O)Nc2ccnc(N(C)C)n2)cc1OC,<bos>,C,N,(,C,),<3>,c1cncnc1,<1>,N,C=O,<5>,c1ccccc1,<2>,<3>,(,O,C,),<0>,(,C,),O,C,<eos>,,,,,,,,,,,
CCCNC(=O)C1(NC(=O)CCc2nc(C)cc(=O)[nH]2)CCCCC1,<bos>,C,C,C,N,C=O,<0>,C1CCCCC1,<0>,N,C=O,C,C,<5>,O=c1ccnc[nH]1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)c(Oc2nccn3c(=O)[nH]nc23)c1,<bos>,C,<0>,c1ccccc1,<4>,<3>,(,Cl,),O,<5>,O=c1[nH]nc2cnccn12,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)OCc1n[nH]c(C(C)C)c1-c1nc(C)cs1,<bos>,C,C,(,C,),<4>,c1cn[nH]c1,<1>,<0>,(,<3>,c1cscn1,<0>,C,),C,O,C=O,C,<eos>,,,,,,,,,,,,,,,,
O=S(=O)(NCc1cccs1)c1ccccc1N1CCOCC1,<bos>,c1ccsc1,<4>,C,N,O=[SH2]=O,<0>,c1ccccc1,<5>,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC(O)CNC(=O)N1CCN(C(=O)c2ccncc2)CC1,<bos>,C,C,(,O,),C,N,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cnn(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c1,<bos>,C,<0>,c1cn[nH]c1,<3>,C,C=O,N,C,C,<0>,c1ccccc1,<3>,O=[SH2]=O,N,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(c1cccc2nccnc12)N1CCC(C(=O)N2CCOCC2)C1,<bos>,C1COCCN1,<5>,C=O,<0>,C1CCNC1,<3>,C=O,<9>,c1ccc2nccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cc(NC(=O)C(C)(C)C#N)ccc1F,<bos>,C,C,(,C,),(,C#N,),C=O,N,<0>,c1ccccc1,<4>,<3>,(,F,),N,C=O,C,<eos>,,,,,,,,,,,,,,,
C=CCNc1nnc(SCC(=O)c2cc(C)n(CC)c2C)s1,<bos>,C,C,<3>,c1cc[nH]c1,<0>,<2>,(,C,),<4>,(,C,),C=O,C,S,<3>,c1nncs1,<0>,N,C,<0>,C=C,<eos>,,,,,,,,,,,,
Cc1ccc(Nc2nc3nonc3n3c(C)nnc23)c(C)c1,<bos>,C,<0>,c1ccccc1,<3>,<4>,(,C,),N,<0>,c1nc2nonc2n2cnnc12,<8>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2ncc(C(=O)N3CCN(C(=O)c4ccc(F)cc4)CC3)n2c1,<bos>,C,<1>,c1ccn2ccnc2c1,<4>,C=O,<2>,C1CNCCN1,<5>,C=O,<0>,c1ccccc1,<3>,F,<eos>,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2nnc3c(=O)n(CC4CCCC4O)ccc3n2n1,<bos>,C,C,<11>,O=c1[nH]ccc2c1nnc1ncnn12,<2>,C,<0>,C1CCCC1,<4>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1c(C2COCCO2)nc2cccc(F)c21,<bos>,C1COCCO1,<0>,<5>,c1ccc2[nH]cnc2c1,<4>,<2>,(,F,),C,C,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1C(C)NC(=O)Nc1ccnn1Cc1ccccc1F,<bos>,C,<1>,c1cnoc1,<0>,<4>,(,C,),C,(,C,),N,C=O,N,<4>,c1cn[nH]c1,<3>,C,<0>,c1ccccc1,<5>,F,<eos>,,,,,,,,,,,,
CC(C)Oc1ccc(CNc2ccccc2OCCO)cn1,<bos>,C,C,(,C,),O,<4>,c1ccncc1,<1>,C,N,<0>,c1ccccc1,<5>,O,C,C,O,<eos>,,,,,,,,,,,,,,,,,
COc1ncccc1CN1CCN(C(=O)c2cc(-c3ccco3)n[nH]2)CC1,<bos>,C,O,<2>,c1ccncc1,<1>,C,<2>,C1CNCCN1,<5>,C=O,<4>,c1cn[nH]c1,<1>,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,,,
O=C(NCC1Cc2ccccc2C1c1nc(C2CC2)no1)c1csnn1,<bos>,C1CC1,<0>,<0>,c1ncon1,<2>,<8>,c1ccc2c(c1)CCC2,<7>,C,N,C=O,<0>,c1csnn1,<eos>,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccccc1COC(=O)c1ccc(OCC(F)(F)F)nc1,<bos>,F,C,(,F,),(,F,),C,O,<4>,c1ccncc1,<1>,C=O,O,C,<0>,c1ccccc1,<5>,C#N,<eos>,,,,,,,,,,,,,,,
O=C(c1cnccn1)N1CCOC(c2ccccc2Cl)C1,<bos>,c1cnccn1,<0>,C=O,<5>,C1COCCN1,<1>,<0>,c1ccccc1,<5>,Cl,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC1COCC(C)N1CC(=O)N1CCCC1c1nncn1C,<bos>,C,<0>,C1COCCN1,<5>,<4>,(,C,),C,C=O,<3>,C1CCNC1,<4>,<0>,c1nnc[nH]1,<4>,C,<eos>,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1CCC1CCCN(C(=O)C2CC2)C1,<bos>,C,O,<3>,c1ccccc1,<4>,<0>,(,Cl,),C,C,<1>,C1CCNCC1,<3>,C=O,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,
COc1ccccc1CC(=O)Nc1cc(N2CCC(C)CC2)ncn1,<bos>,C,O,<0>,c1ccccc1,<5>,C,C=O,N,<1>,c1cncnc1,<5>,<3>,C1CCNCC1,<0>,C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(NC(=O)C(C)Sc2nncn2C)cc1,<bos>,C,<4>,c1nnc[nH]1,<0>,S,C,(,C,),C=O,N,<3>,c1ccccc1,<0>,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc(OCCc2nc(CC#N)cs2)cc1,<bos>,C,<0>,c1ccccc1,<3>,O,C,C,<3>,c1cscn1,<0>,C,C#N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc(C(=O)Nc2ccccc2C(=O)NC2CC2)c1,<bos>,C,C,O,<0>,c1ccccc1,<4>,C=O,N,<0>,c1ccccc1,<5>,C=O,N,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,
C#CCNc1cnc(-c2cccc(OC)c2Cl)nc1,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,Cl,),<3>,c1cncnc1,<0>,N,C,<0>,C#C,<eos>,,,,,,,,,,,,,,,,,,,
O=C(CCc1ccco1)N1CCC(O)(c2ccc(CO)cn2)CC1,<bos>,O,C,<1>,c1ccncc1,<4>,<0>,C1CCNCC1,<3>,<0>,(,O,),C=O,C,C,<4>,c1ccoc1,<eos>,,,,,,,,,,,,,,,,,,
Cc1nnc2n1CCN(C(=O)Cc1csc(-c3cccs3)n1)C2,<bos>,C,<0>,c1nnc2n1CCNC2,<7>,C=O,C,<0>,c1cscn1,<3>,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)CCN3C(C)=O)cc1,<bos>,C,C=O,N,<0>,c1ccccc1,<3>,N,C=O,<0>,c1ccc2c(c1)CCN2,<8>,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cccc(C#N)c1)C(=O)NCCc1ccc2c(c1)OCO2,<bos>,C#N,<4>,c1ccccc1,<0>,C,N,(,C,),C=O,N,C,C,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)C1CCCCN1C(=O)Nc1cccc(N)c1,<bos>,C,O,C=O,<2>,C1CCNCC1,<3>,C=O,N,<0>,c1ccccc1,<4>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CNC(C)c2cccc(NC(C)=O)c2)cc1F,<bos>,C,O,<3>,c1ccccc1,<0>,<4>,(,F,),C,N,C,(,C,),<0>,c1ccccc1,<4>,N,C=O,C,<eos>,,,,,,,,,,,,,,
COCC(=O)N1C2CCC1CN(Cc1cnc(C)s1)C2,<bos>,C,O,C,C=O,<7>,C1CC2CNCC1N2,<4>,C,<1>,c1cscn1,<3>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(C(=O)NCC(=O)NC2CCCc3ccccc32)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,C=O,N,C,C=O,N,<9>,c1ccc2c(c1)CCCC2,<eos>,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(-n2cncn2)c(NC(=O)Cc2ccc(C)cc2)c1,<bos>,C,<0>,c1ccccc1,<3>,C,C=O,N,<4>,c1ccccc1,<0>,<3>,(,<3>,c1nc[nH]n1,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,
CCN(CC)C(=O)CCC(=O)Nc1ccc2c(c1)OCO2,<bos>,C,C,N,(,C,C,),C=O,C,C,C=O,N,<0>,c1ccc2c(c1)OCO2,<eos>,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CNc2nnc(-c3cc(F)ccc3C)o2)cc1,<bos>,C,<3>,c1ccccc1,<4>,<0>,(,F,),<0>,c1nnco1,<3>,N,C,<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(OCC(c1ccccc1)c1ccccc1)c1cnccn1,<bos>,c1ccccc1,<0>,C,(,<0>,c1ccccc1,),C,O,C=O,<0>,c1cnccn1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CSc1cccc(NC(=O)COc2cc(C)ccc2C(C)=O)c1,<bos>,C,C=O,<3>,c1ccccc1,<4>,<0>,(,C,),O,C,C=O,N,<4>,c1ccccc1,<0>,S,C,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(F)cc1NC(=O)N1CC(C)OC(C)C1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,C,),C=O,N,<4>,c1ccccc1,<3>,<0>,(,F,),O,C,<eos>,,,,,,,,,,,,,,,,
CCCC1=C(C(=O)OC)C(c2ccc3c(c2)OCCO3)NC(=O)N1,<bos>,C,C,C,<3>,O=C1NC=CCN1,<4>,<5>,(,<0>,c1ccc2c(c1)OCCO2,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)c2ccncc2F)ccc1Oc1cccnc1,<bos>,c1ccncc1,<1>,O,<3>,c1ccccc1,<0>,<4>,(,C,),N,C=O,<0>,c1ccncc1,<5>,F,<eos>,,,,,,,,,,,,,,,,,,,
Cc1cc(S(=O)(=O)N(C)C)cc(NC(=O)c2ccc(F)nc2)c1C,<bos>,C,N,(,C,),O=[SH2]=O,<0>,c1ccccc1,<2>,<4>,(,C,),<3>,(,C,),N,C=O,<1>,c1ccncc1,<4>,F,<eos>,,,,,,,,,,,,
O=C(CSc1nc2ncccc2n2cccc12)Nc1ccc(Cl)cn1,<bos>,Cl,<1>,c1ccncc1,<4>,N,C=O,C,S,<5>,c1cnc2ncc3cccn3c2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)CC2Oc3ccc(C)cc3NC2=O)cc1,<bos>,C,C,O,<0>,c1ccccc1,<3>,N,C=O,C,<2>,O=C1COc2ccccc2N1,<7>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1ccsc1C(=O)NC(Cc1ccccc1)C(=O)N(C)C,<bos>,C,N,(,C,),C=O,C,(,C,<0>,c1ccccc1,),N,C=O,<4>,c1ccsc1,<0>,C,<eos>,,,,,,,,,,,,,,,,,
O=C(NCC1COc2ccccc2O1)c1ccc(NC(=O)C2CC2)cc1,<bos>,C1CC1,<0>,C=O,N,<0>,c1ccccc1,<3>,C=O,N,C,<8>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1oc(C)c(C(=O)NC(C)Cn2cccn2)c1C,<bos>,C,<2>,c1ccoc1,<0>,<4>,(,C,),<1>,(,C,),C=O,N,C,(,C,),C,<3>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,
Clc1cc(CNc2cc3ccccc3o2)cc2c1OCCO2,<bos>,Cl,<2>,c1ccc2c(c1)OCCO2,<0>,C,N,<5>,c1ccc2occc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCOCCCNC(=O)NC(c1ccc(Cl)cc1)C1CC1,<bos>,Cl,<3>,c1ccccc1,<0>,C,(,<0>,C1CC1,),N,C=O,N,C,C,C,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CCOC1C(C(=O)N2CCOCC2)C1(O)c1ccncc1,<bos>,C,C,O,<0>,C1CC1,<1>,<2>,(,O,),<2>,(,<0>,c1ccncc1,),C=O,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,
COc1ccc(C2CC(c3ccccc3)n3nc(N)nc3N2)cc1,<bos>,N,<0>,c1nc2n(n1)CCCN2,<7>,<5>,(,<0>,c1ccccc1,),<3>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(NC(=O)c2cnc3n(c2=O)CCS3)s1,<bos>,C,<1>,c1cscn1,<3>,N,C=O,<2>,O=c1ccnc2n1CCS2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCOc1cccnc1)c1ccc(OCC2CC2)cc1,<bos>,C1CC1,<0>,C,O,<3>,c1ccccc1,<0>,C=O,N,C,C,O,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)Nc1ccc(C2NC(=O)c3ccccc3N2)cc1,<bos>,C,C,(,C,),C=O,N,<0>,c1ccccc1,<3>,<3>,O=C1NCNc2ccccc21,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1nnc(N2CCCCC2)n1C1CC1)NCc1ccncc1,<bos>,C1CC1,<0>,<4>,c1nnc[nH]1,<0>,<3>,(,<3>,C1CCNCC1,),S,C,C=O,N,C,<0>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,
NC(=O)NCC1CCCN(S(=O)(=O)c2ccc(F)cc2F)C1,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),O=[SH2]=O,<3>,C1CCNCC1,<1>,C,N,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
Cc1ccc(N2CCN(C(=O)CCC(=O)OC(C)C)CC2)nn1,<bos>,C,C,(,C,),O,C=O,C,C,C=O,<5>,C1CNCCN1,<2>,<2>,c1ccnnc1,<5>,C,<eos>,,,,,,,,,,,,,,,,,,
Cc1cccc(C(=O)N2CCN(Cc3cnc4ccc(C)cn34)CC2)c1,<bos>,C,<0>,c1ccccc1,<4>,C=O,<2>,C1CNCCN1,<5>,C,<4>,c1ccn2ccnc2c1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C(=O)N(C)C(C)Cc2cccs2)c1F,<bos>,C,O,<0>,c1ccccc1,<4>,<5>,(,F,),C=O,N,(,C,),C,(,C,),C,<4>,c1ccsc1,<eos>,,,,,,,,,,,,,,
CC(C(=O)NCc1cc(-c2cccnc2)on1)c1cccs1,<bos>,C,C,(,<4>,c1ccsc1,),C=O,N,C,<1>,c1cnoc1,<4>,<1>,c1ccncc1,<eos>,,,,,,,,,,,,,,,,,,,,,
C=CCOC(C)C(=O)NCc1cccc2cccnc12,<bos>,C=C,<0>,C,O,C,(,C,),C=O,N,C,<2>,c1ccc2ncccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1ccc(Cl)cc1NCC(O)c1ccccn1,<bos>,O,C,(,<2>,c1ccncc1,),C,N,<4>,c1ccccc1,<3>,<0>,(,Cl,),C=O,N,<eos>,,,,,,,,,,,,,,,,,,
CCOc1ccc(NC(=O)NCCNS(C)(=O)=O)cc1Cl,<bos>,C,C,O,<3>,c1ccccc1,<0>,<4>,(,Cl,),N,C=O,N,C,C,N,O=[SH2]=O,C,<eos>,,,,,,,,,,,,,,,,,
COc1cc(C)ccc1NC(=O)Cc1ccc[nH]1,<bos>,C,O,<4>,c1ccccc1,<3>,<0>,(,C,),N,C=O,C,<4>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,
O=C(C1CC1)N1CCN(c2cnc3nccnc3c2)CC1,<bos>,C1CC1,<0>,C=O,<5>,C1CNCCN1,<2>,<0>,c1cnc2nccnc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCN(Cc1ccccc1)C(=O)Nc1ccc(F)c(C(N)=O)c1,<bos>,N,C=O,<4>,c1ccccc1,<0>,<3>,(,F,),N,C=O,N,(,C,<0>,c1ccccc1,),C,C,O,C,<eos>,,,,,,,,,,,,,,
Cc1ccc(NCCC(O)c2cn3ccccc3n2)c(C)c1,<bos>,c1ccn2ccnc2c1,<5>,C,(,O,),C,C,N,<3>,c1ccccc1,<0>,<4>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,
Cc1ccc2oc(C(=O)NCc3ccc(N)cc3)cc2c1,<bos>,C,<0>,c1ccc2occc2c1,<5>,C=O,N,C,<0>,c1ccccc1,<3>,N,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1nc(-c2ccsc2)no1)Nc1cccc2ccccc12,<bos>,c1ccsc1,<0>,<0>,c1ncon1,<2>,C,N,C=O,N,<2>,c1ccc2ccccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(N)c(OS(=O)(=O)N(C)C)c1,<bos>,C,N,(,C,),O=[SH2]=O,O,<4>,c1ccccc1,<0>,<3>,(,N,),C,<eos>,,,,,,,,,,,,,,,,,,,,
CC(C)COC(=O)c1cc2c([nH]c1=O)CC(C)(C)CC2=O,<bos>,C,C,(,C,),C,O,C=O,<9>,O=C1CCCc2[nH]c(=O)ccc21,<3>,<3>,(,C,),C,<eos>,,,,,,,,,,,,,,,,,,,
Cn1ccc(NC(=O)c2cccc(CN3CCOCC3)c2)n1,<bos>,C,<3>,c1cn[nH]c1,<1>,N,C=O,<0>,c1ccccc1,<4>,C,<5>,C1COCCN1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2nc(C)cc2C)c(Br)c1,<bos>,C,<1>,c1cn[nH]c1,<3>,<4>,(,C,),<3>,c1ccccc1,<0>,<4>,(,Br,),O,C,<eos>,,,,,,,,,,,,,,,,,,
COC(=O)C(C)NC(=O)CCCn1ccc2cc(Cl)ccc21,<bos>,C,O,C=O,C,(,C,),N,C=O,C,C,C,<4>,c1ccc2[nH]ccc2c1,<0>,Cl,<eos>,,,,,,,,,,,,,,,,,,,
c1ccc(C2Nn3c(Cn4cccc4)nnc3S2)cc1,<bos>,c1ccccc1,<0>,<6>,c1nnc2n1NCS2,<0>,C,<3>,c1cc[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1NC1CCN(C(=O)c2sc(C)nc2C)CC1,<bos>,C,<3>,c1cscn1,<1>,<0>,(,C,),C=O,<3>,C1CCNCC1,<0>,N,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
Cc1ccc(NCC(=O)N2CCC(C(N)=O)CC2)cc1F,<bos>,C,<3>,c1ccccc1,<0>,<4>,(,F,),N,C,C=O,<3>,C1CCNCC1,<0>,C=O,N,<eos>,,,,,,,,,,,,,,,,,,,
COc1ncccc1-c1nc(-c2scnc2C2CC2)no1,<bos>,C,O,<2>,c1ccncc1,<1>,<2>,c1ncon1,<0>,<1>,c1cscn1,<0>,<0>,C1CC1,<eos>,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)Nc1nnc(SCc2cn[nH]c2)s1,<bos>,C,C,(,C,),(,C,),N,<0>,c1nncs1,<3>,S,C,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,
CCOc1ccc(CC(=O)NCc2nc(C)sc2C)cc1,<bos>,C,<3>,c1cscn1,<0>,<1>,(,C,),C,N,C=O,C,<3>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,,,
CC(=O)c1c(C)[nH]c(C(=O)N2CCC(Nc3cccnn3)CC2)c1C,<bos>,C,C=O,<1>,c1cc[nH]c1,<4>,<2>,(,C,),<0>,(,C,),C=O,<3>,C1CCNCC1,<0>,N,<5>,c1ccnnc1,<eos>,,,,,,,,,,,,,,,
Cc1cc(C)cc(OCCC(=O)NC2CCCC2)c1,<bos>,C,<2>,c1ccccc1,<0>,<4>,(,C,),O,C,C,C=O,N,<0>,C1CCCC1,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cc(-c2ccc(F)cc2)nc2c1cnn2C,<bos>,F,<3>,c1ccccc1,<0>,<1>,c1cnc2[nH]ncc2c1,<8>,<4>,(,C,),C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1cccc(CN(C(=O)c2cc(C)no2)C2CC2)c1,<bos>,C,<1>,c1cnoc1,<4>,C=O,N,(,<0>,C1CC1,),C,<4>,c1ccccc1,<0>,C=O,O,C,<eos>,,,,,,,,,,,,,,,,,,
CS(=O)(=O)c1ccc(NC2CCC(O)CC2)cc1,<bos>,C,O=[SH2]=O,<0>,c1ccccc1,<3>,N,<0>,C1CCCCC1,<3>,O,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1occc1C(=O)Nc1ccc2c(c1)OCCO2,<bos>,N,O=[SH2]=O,<4>,c1ccoc1,<0>,C=O,N,<0>,c1ccc2c(c1)OCCO2,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(CNC(=O)Nc2nncs2)nc2ccccc21,<bos>,C,<4>,c1ccc2[nH]cnc2c1,<5>,C,N,C=O,N,<0>,c1nncs1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,,
CC1CN(C(C)n2c(=O)[nH]c3ccccc32)CC(c2ccccc2)O1,<bos>,C,<1>,C1COCCN1,<5>,<3>,(,<0>,c1ccccc1,),C,(,C,),<9>,O=c1[nH]c2ccccc2[nH]1,<eos>,,,,,,,,,,,,,,,,,,,,
CCCc1nnsc1C(=O)Nc1cccc(-c2cn[nH]c2)c1,<bos>,C,C,C,<0>,c1csnn1,<1>,C=O,N,<0>,c1ccccc1,<4>,<0>,c1cn[nH]c1,<eos>,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C2CCCN2C(=O)c2cc(C)on2)on1,<bos>,C,<4>,c1cnoc1,<1>,C=O,<3>,C1CCNC1,<4>,<4>,c1cnoc1,<1>,C,<eos>,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(Cc2ccc(O)cc2)sc1C(=O)N1CCC(C)(CO)CC1,<bos>,O,C,<0>,C1CCNCC1,<3>,<0>,(,C,),C=O,<1>,c1cscn1,<3>,<0>,(,C,),C,<0>,c1ccccc1,<3>,O,<eos>,,,,,,,,,,,,,
CCN(CC)S(=O)(=O)N(C)Cc1ccccc1OC,<bos>,C,C,N,(,C,C,),O=[SH2]=O,N,(,C,),C,<5>,c1ccccc1,<0>,O,C,<eos>,,,,,,,,,,,,,,,,,
O=C(CCC1Cc2ccccc2NC1=O)Nc1ccc(-n2cccn2)cc1,<bos>,c1cn[nH]c1,<3>,<3>,c1ccccc1,<0>,N,C=O,C,C,<2>,O=C1CCc2ccccc2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)C(NC(=O)c1cnc(C2CCCO2)s1)C(C)C,<bos>,C,O,C=O,C,(,C,(,C,),C,),N,C=O,<1>,c1cscn1,<3>,<4>,C1CCOC1,<eos>,,,,,,,,,,,,,,,,,
O=C(NC1CNC2COCC21)c1ccc(F)cc1F,<bos>,F,<0>,c1ccccc1,<3>,<4>,(,F,),C=O,N,<1>,C1CC2COCC2N1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCn1ccc2ccccc21)NCCCO,<bos>,O,C,C,C,N,C=O,C,C,C,<4>,c1ccc2[nH]ccc2c1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cccc(C(=O)NCCC(=O)NC(C)(C)C)c1,<bos>,C,C,(,C,),(,C,),N,C=O,C,C,N,C=O,<4>,c1ccccc1,<0>,O,C,C,<eos>,,,,,,,,,,,,,,,
Cc1cc(=O)n(CC#N)c(Oc2ccccc2)n1,<bos>,C#N,C,<6>,O=c1ccnc[nH]1,<5>,<3>,(,C,),O,<0>,c1ccccc1,<eos>,,,,,,,,,,,,,,,,,,,,,,,
CCCCOC1CCCC1OC(=O)CCNC(C)=O,<bos>,C,C,C,C,O,<0>,C1CCCC1,<4>,O,C=O,C,C,N,C=O,C,<eos>,,,,,,,,,,,,,,,,,,,,
COC(=O)CC1CN(CC(=O)N2CCCCCC2)CCO1,<bos>,C,O,C=O,C,<1>,C1COCCN1,<5>,C,C=O,<4>,C1CCCNCC1,<eos>,,,,,,,,,,,,,,,,,,,,,,,,
